"Natric"|"noncoherent"|15|41|46|203|203|203|157|162|188|"22244856"|"6240019"
"Natric"|"noncoherent"|13|15|38|203|203|203|165|188|190|"22244859"|"6240020"
"Salic"|"noncoherent"|0|0|0|203|203|203|203|203|203|"22245014"|"6240021"
"Manufactured layer"|"Indurated"|0|0|0|0|102|203|0|102|203|"22245271"|"6240022"
"Salic"|"noncoherent"|0|0|0|203|203|203|203|203|203|"22245294"|"6240023"
"Salic"|"noncoherent"|0|0|0|203|203|203|203|203|203|"22245295"|"6240024"
"Salic"|"noncoherent"|0|0|0|203|203|203|203|203|203|"22245297"|"6240025"
"Salic"|"noncoherent"|0|0|0|203|203|203|203|203|203|"22245298"|"6240026"
