0|0|0|203|203|203|"Dry"|"232786707"|"146327910"
0|0|0|0|8|15|"Moist"|"232785257"|"146327408"
0|8|15|183|183|183|"Wet"|"232785257"|"146327409"
0|0|0|0|8|15|"Moist"|"232787894"|"146328469"
0|8|15|183|183|183|"Wet"|"232787894"|"146328470"
0|0|0|203|203|203|"Moist"|"232782781"|"146326552"
0|0|0|127|127|127|"Wet"|"232784256"|"146327192"
51|51|51|200|200|200|"Dry"|"232781525"|"146326124"
0|0|0|30|30|30|"Dry"|"232781525"|"146326125"
30|30|30|51|51|51|"Wet"|"232781525"|"146326123"
15|30|46|183|183|183|"Moist"|"232785309"|"146327485"
0|0|0|0|15|30|"Moist"|"232785309"|"146327486"
0|15|30|15|30|46|"Wet"|"232785309"|"146327487"
0|0|0|76|91|122|"Moist"|"232789218"|"146328848"
76|91|122|203|203|203|"Wet"|"232789218"|"146328847"
0|0|0|0|38|76|"Moist"|"232782666"|"146326374"
0|38|76|183|183|183|"Wet"|"232782666"|"146326375"
51|51|51|200|200|200|"Dry"|"232781526"|"146326126"
0|0|0|30|30|30|"Dry"|"232781526"|"146326128"
25|30|30|51|51|51|"Wet"|"232781526"|"146326127"
0|0|0|0|38|76|"Moist"|"232782745"|"146326515"
0|46|76|183|183|183|"Wet"|"232782745"|"146326516"
0|0|0|203|203|203|"Moist"|"232787583"|"146328240"
0|0|0|203|203|203|"Moist"|"232786685"|"146327900"
0|0|0|203|203|203|"Dry"|"232788395"|"146328651"
0|0|0|122|122|183|"Moist"|"232789270"|"146328931"
122|122|183|203|203|203|"Wet"|"232789270"|"146328930"
0|0|0|76|91|122|"Moist"|"232787180"|"146328069"
76|91|122|203|203|203|"Wet"|"232787180"|"146328068"
0|0|0|203|203|203|"Moist"|"232787592"|"146328249"
0|0|0|0|23|46|"Moist"|"232784217"|"146327174"
0|23|46|183|183|183|"Wet"|"232784217"|"146327175"
0|0|0|0|23|46|"Moist"|"232782708"|"146326453"
0|23|46|183|183|183|"Wet"|"232782708"|"146326454"
20|20|20|203|203|203|"Moist"|"232785185"|"146327336"
0|0|0|20|20|20|"Wet"|"232785185"|"146327335"
0|0|0|0|46|91|"Moist"|"232787227"|"146328145"
0|46|91|183|183|183|"Wet"|"232787227"|"146328146"
0|0|0|183|183|183|"Wet"|"232784965"|"146327286"
30|46|61|183|183|183|"Moist"|"232780386"|"146325685"
0|0|0|15|31|46|"Moist"|"232780386"|"146325686"
15|31|46|30|46|61|"Wet"|"232780386"|"146325687"
0|0|8|183|183|183|"Wet"|"232783287"|"146326736"
0|0|0|122|122|183|"Moist"|"232789271"|"146328932"
122|122|183|203|203|203|"Wet"|"232789271"|"146328933"
0|0|0|203|203|203|"Moist"|"232787571"|"146328228"
30|46|61|183|183|183|"Moist"|"232781546"|"146326150"
0|0|0|15|31|46|"Moist"|"232781546"|"146326151"
15|31|46|30|46|61|"Wet"|"232781546"|"146326152"
0|0|0|183|183|183|"Wet"|"232787191"|"146328085"
0|0|0|0|38|76|"Moist"|"232783299"|"146326749"
0|38|76|183|183|183|"Wet"|"232783299"|"146326750"
0|0|0|0|23|46|"Moist"|"232782703"|"146326443"
0|23|46|183|183|183|"Wet"|"232782703"|"146326444"
0|0|0|0|31|61|"Moist"|"232782729"|"146326484"
0|31|61|183|183|183|"Wet"|"232782729"|"146326483"
0|0|0|203|203|203|"Moist"|"232790271"|"146329541"
0|0|0|127|127|127|"Wet"|"232783679"|"146327004"
0|0|0|183|183|183|"Wet"|"232785281"|"146327441"
0|0|0|203|203|203|"Dry"|"232786716"|"146327923"
0|0|0|183|183|183|"Wet"|"232785268"|"146327428"
13|13|30|203|203|203|"Moist"|"232790323"|"146329578"
0|0|0|13|13|30|"Wet"|"232790323"|"146329579"
0|0|0|183|183|183|"Wet"|"232785288"|"146327448"
0|0|0|203|203|203|"Moist"|"232787915"|"146328512"
0|0|0|203|203|203|"Moist"|"232785586"|"146327598"
0|0|0|0|38|76|"Moist"|"232782734"|"146326493"
0|46|76|183|183|183|"Wet"|"232782734"|"146326494"
0|0|0|0|31|61|"Moist"|"232787824"|"146328357"
0|31|61|183|183|183|"Wet"|"232787824"|"146328358"
0|0|0|203|203|203|"Moist"|"232789187"|"146328805"
0|0|0|183|183|183|"Wet"|"232790599"|"146329681"
61|76|91|183|183|183|"Moist"|"232790219"|"146329498"
0|0|0|46|61|76|"Moist"|"232790219"|"146329499"
46|61|76|61|76|91|"Wet"|"232790219"|"146329500"
0|0|0|183|183|183|"Wet"|"232785270"|"146327430"
0|0|0|203|203|203|"Wet"|"232786865"|"146327967"
0|0|0|0|8|15|"Moist"|"232787235"|"146328157"
0|8|15|183|183|183|"Wet"|"232787235"|"146328158"
10|23|25|203|203|203|"Moist"|"232786852"|"146327953"
0|0|0|5|13|17|"Moist"|"232786852"|"146327954"
5|13|17|10|23|25|"Wet"|"232786852"|"146327955"
0|0|0|203|203|203|"Moist"|"232781494"|"146326097"
0|0|0|0|8|15|"Moist"|"232789260"|"146328915"
0|8|15|183|183|183|"Wet"|"232789260"|"146328914"
0|0|0|203|203|203|"Wet"|"232790558"|"146329621"
0|0|8|183|183|183|"Wet"|"232783288"|"146326737"
0|0|0|203|203|203|"Moist"|"232785549"|"146327561"
0|0|0|0|46|91|"Moist"|"232787213"|"146328117"
0|46|91|183|183|183|"Wet"|"232787213"|"146328118"
0|0|0|0|38|76|"Moist"|"232782740"|"146326505"
0|46|76|183|183|183|"Wet"|"232782740"|"146326506"
0|0|0|203|203|203|"Moist"|"232781611"|"146326197"
