"Toeslope"|"36187504"|"15130598"
"Backslope"|"36187564"|"15130624"
"Summit"|"36187627"|"15130650"
"Backslope"|"36187817"|"15130713"
"Toeslope"|"36187298"|"15130521"
"Toeslope"|"36187408"|"15130564"
"Toeslope"|"36187710"|"15130681"
"Summit"|"36187920"|"15130755"
"Backslope"|"36187231"|"15130492"
"Summit"|"36187942"|"15130766"
"Summit"|"36187585"|"15130629"
"Toeslope"|"36187859"|"15130727"
"Footslope"|"36187835"|"15130722"
"Toeslope"|"36187689"|"15130675"
"Shoulder"|"36187434"|"15130570"
"Backslope"|"36187837"|"15130723"
"Shoulder"|"36187815"|"15130712"
"Toeslope"|"36188018"|"15130790"
"Backslope"|"36187922"|"15130756"
"Backslope"|"36187460"|"15130583"
"Shoulder"|"36187508"|"15130599"
"Summit"|"36187898"|"15130744"
"Backslope"|"36187617"|"15130645"
"Shoulder"|"36187940"|"15130765"
"Backslope"|"36187386"|"15130554"
"Summit"|"36187605"|"15130639"
"Toeslope"|"36187552"|"15130618"
"Backslope"|"36187320"|"15130532"
"Shoulder"|"36187595"|"15130634"
"Summit"|"36188044"|"15130793"
"Toeslope"|"36187478"|"15130591"
"Summit"|"36187534"|"15130610"
"Summit"|"36187420"|"15130567"
"Backslope"|"36187900"|"15130745"
"Backslope"|"36187805"|"15130707"
"Backslope"|"36187316"|"15130530"
"Backslope"|"36187649"|"15130661"
"Shoulder"|"36187404"|"15130562"
"Toeslope"|"36187963"|"15130776"
"Toeslope"|"36187378"|"15130551"
"Backslope"|"36187235"|"15130494"
"Backslope"|"36187597"|"15130635"
"Shoulder"|"36187430"|"15130568"
"Summit"|"36187338"|"15130541"
"Toeslope"|"36187962"|"15130775"
"Toeslope"|"36187257"|"15130505"
"Backslope"|"36187372"|"15130549"
"Summit"|"36187268"|"15130511"
"Summit"|"36187647"|"15130660"
"Toeslope"|"36187691"|"15130676"
"Toeslope"|"36187394"|"15130556"
"Summit"|"36187889"|"15130739"
"Shoulder"|"36187452"|"15130579"
"Summit"|"36187910"|"15130750"
"Toeslope"|"36187785"|"15130700"
"Toeslope"|"36187290"|"15130518"
"Summit"|"36187368"|"15130548"
"Backslope"|"36187261"|"15130507"
"Toeslope"|"36187952"|"15130771"
"Backslope"|"36187566"|"15130625"
"Toeslope"|"36187867"|"15130731"
"Backslope"|"36187712"|"15130682"
"Backslope"|"36187253"|"15130503"
"Backslope"|"36187456"|"15130581"
"Backslope"|"36187795"|"15130702"
"Backslope"|"36187879"|"15130735"
"Toeslope"|"36187784"|"15130699"
"Backslope"|"36187625"|"15130649"
"Toeslope"|"36187556"|"15130620"
"Summit"|"36187530"|"15130608"
"Toeslope"|"36188015"|"15130788"
"Backslope"|"36187276"|"15130516"
"Summit"|"36187875"|"15130733"
"Backslope"|"36187908"|"15130749"
"Toeslope"|"36187760"|"15130693"
"Backslope"|"36187540"|"15130612"
"Backslope"|"36187213"|"15130487"
"Backslope"|"36187400"|"15130560"
"Summit"|"36187609"|"15130642"
"Backslope"|"36187827"|"15130718"
"Summit"|"36187930"|"15130760"
"Shoulder"|"36187442"|"15130574"
"Footslope"|"36187516"|"15130602"
"Toeslope"|"36187661"|"15130667"
"Shoulder"|"36188046"|"15130794"
"Toeslope"|"36187665"|"15130669"
"Footslope"|"36187893"|"15130741"
"Backslope"|"36187823"|"15130716"
"Summit"|"36187708"|"15130680"
"Toeslope"|"36187296"|"15130520"
"Backslope"|"36187993"|"15130783"
"Toeslope"|"36187687"|"15130674"
"Summit"|"36187265"|"15130509"
"Summit"|"36187776"|"15130698"
"Toeslope"|"36187518"|"15130603"
"Summit"|"36187974"|"15130779"
"Toeslope"|"36187466"|"15130586"
"Backslope"|"36187801"|"15130705"
"Footslope"|"36187444"|"15130575"
"Backslope"|"36187560"|"15130622"
"Toeslope"|"36187956"|"15130773"
"Backslope"|"36187328"|"15130536"
"Footslope"|"36187486"|"15130592"
"Backslope"|"36187639"|"15130656"
"Shoulder"|"36187912"|"15130751"
"Toeslope"|"36187474"|"15130589"
"Backslope"|"36187753"|"15130690"
"Footslope"|"36187454"|"15130580"
"Shoulder"|"36187591"|"15130632"
"Backslope"|"36187797"|"15130703"
"Backslope"|"36187938"|"15130764"
"Backslope"|"36187326"|"15130535"
"Toeslope"|"36187412"|"15130566"
"Toeslope"|"36187476"|"15130590"
"Shoulder"|"36187631"|"15130652"
"Summit"|"36187245"|"15130499"
"Backslope"|"36187464"|"15130585"
"Summit"|"36187657"|"15130665"
"Toeslope"|"36187683"|"15130672"
"Shoulder"|"36187558"|"15130621"
"Backslope"|"36187330"|"15130537"
"Toeslope"|"36187221"|"15130488"
"Toeslope"|"36187981"|"15130781"
"Toeslope"|"36187308"|"15130526"
"Summit"|"36187720"|"15130686"
"Summit"|"36187306"|"15130525"
"Summit"|"36187538"|"15130611"
"Shoulder"|"36187635"|"15130654"
"Toeslope"|"36187970"|"15130778"
"Shoulder"|"36187587"|"15130630"
"Summit"|"36187402"|"15130561"
"Summit"|"36187548"|"15130616"
"Summit"|"36187934"|"15130762"
"Toeslope"|"36187381"|"15130553"
"Shoulder"|"36187243"|"15130498"
"Summit"|"36187944"|"15130767"
"Backslope"|"36187819"|"15130714"
"Footslope"|"36187496"|"15130596"
"Toeslope"|"36187380"|"15130552"
"Toeslope"|"36188014"|"15130787"
"Backslope"|"36187749"|"15130688"
"Backslope"|"36187960"|"15130774"
"Backslope"|"36187432"|"15130569"
"Summit"|"36187747"|"15130687"
"Summit"|"36187833"|"15130721"
"Toeslope"|"36187288"|"15130517"
"Toeslope"|"36187392"|"15130555"
"Summit"|"36187310"|"15130527"
"Summit"|"36187241"|"15130497"
