0|0|0|200|200|200|"Moist"|"241155287"|"152045898"
0|0|0|10|30|38|"Moist"|"241157914"|"152049670"
10|30|38|203|203|203|"Moist"|"241157914"|"152049671"
0|0|0|200|200|200|"Wet"|"241157768"|"152049392"
0|0|0|200|200|200|"Moist"|"241158112"|"152049974"
0|0|0|200|200|200|"Moist"|"241155100"|"152045673"
0|0|0|200|200|200|"Moist"|"241156163"|"152047146"
0|0|0|200|200|200|"Moist"|"241155308"|"152045919"
0|0|0|200|200|200|"Moist"|"241158843"|"152050897"
0|0|0|0|25|46|"Moist"|"241155652"|"152046372"
0|25|46|203|203|203|"Wet"|"241155652"|"152046373"
0|0|0|200|200|200|"Moist"|"241156205"|"152047195"
0|0|0|200|200|200|"Moist"|"241157540"|"152049046"
0|0|0|200|200|200|"Moist"|"241157513"|"152049007"
0|0|0|30|46|51|"Moist"|"241155527"|"152046215"
0|0|0|200|200|200|"Moist"|"241156237"|"152047215"
0|0|0|200|200|200|"Moist"|"241156321"|"152047301"
0|0|0|200|200|200|"Moist"|"241156966"|"152048221"
0|0|0|200|200|200|"Moist"|"241155676"|"152046404"
31|48|61|203|203|203|"Moist"|"241155803"|"152046582"
0|0|0|31|48|61|"Moist"|"241155803"|"152046583"
0|0|0|31|48|61|"Moist"|"241159191"|"152051458"
31|48|61|203|203|203|"Wet"|"241159191"|"152051459"
0|0|0|0|15|30|"Moist"|"241159413"|"152051868"
0|15|30|203|203|203|"Wet"|"241159413"|"152051869"
0|15|25|200|200|200|"Moist"|"241158611"|"152050570"
0|0|0|0|15|25|"Moist"|"241158611"|"152050571"
0|0|0|61|69|76|"Moist"|"241155360"|"152045971"
61|69|76|200|200|200|"Wet"|"241155360"|"152045972"
0|0|0|5|18|26|"Moist"|"241158946"|"152051086"
38|68|105|200|200|200|"Moist"|"241158946"|"152051087"
5|18|26|38|68|105|"Moist"|"241158946"|"152051088"
0|0|0|200|200|200|"Moist"|"241155433"|"152046119"
0|0|0|10|33|51|"Moist"|"241158437"|"152050342"
0|0|0|200|200|200|"Moist"|"241155089"|"152045662"
0|0|0|200|200|200|"Moist"|"241156822"|"152048014"
0|0|0|38|51|76|"Moist"|"241156637"|"152047759"
46|53|84|200|200|200|"Moist"|"241156637"|"152047760"
