"2"|"23051559"|"5183484"
"2"|"23051560"|"5183485"
"2"|"23051561"|"5183486"
"2"|"23051593"|"5183487"
"2"|"23051600"|"5183488"
"2"|"23051603"|"5183489"
"2"|"23051604"|"5183490"
"2"|"23051625"|"5183491"
"2"|"23051628"|"5183492"
"2"|"23051630"|"5183493"
"3"|"23051630"|"5183494"
"2"|"23051633"|"5183495"
"2"|"23051635"|"5183496"
"2"|"23051638"|"5183497"
"4"|"23051652"|"5183498"
"2"|"23051653"|"5183499"
"2"|"23051654"|"5183500"
"2"|"23051655"|"5183501"
"2"|"23051657"|"5183502"
"2"|"23051685"|"5183503"
"2"|"23051695"|"5183504"
"2"|"23051696"|"5183505"
"2"|"23051698"|"5183506"
"2"|"23051703"|"5183507"
"2"|"23051704"|"5183508"
"2"|"23051721"|"5183509"
"2"|"23051731"|"5183510"
"2"|"23051732"|"5183511"
"2"|"23051773"|"5183512"
"2"|"23051774"|"5183513"
"2"|"23051784"|"5183514"
"2"|"23051788"|"5183515"
"2"|"23051793"|"5183516"
"4"|"23051794"|"5183517"
"2"|"23051797"|"5183518"
"2"|"23051801"|"5183519"
"2"|"23051803"|"5183520"
"2"|"23051805"|"5183521"
"3"|"23051806"|"5183522"
"2"|"23051807"|"5183523"
"2"|"23051808"|"5183524"
"2"|"23051809"|"5183525"
"2"|"23051810"|"5183526"
"2"|"23051811"|"5183527"
"2"|"23051813"|"5183528"
"2"|"23051819"|"5183529"
"2"|"23051822"|"5183530"
"2"|"23051827"|"5183531"
"2"|"23051829"|"5183532"
"3"|"23051829"|"5183533"
"2"|"23051832"|"5183534"
"2"|"23051858"|"5183535"
"2"|"23051863"|"5183536"
"2"|"23051867"|"5183537"
"2"|"23051871"|"5183538"
"2"|"23051880"|"5183539"
"2"|"23051882"|"5183540"
"2"|"23051915"|"5183541"
"2"|"23051918"|"5183542"
"2"|"23051921"|"5183543"
"2"|"23051923"|"5183544"
"2"|"23051925"|"5183545"
"2"|"23051926"|"5183546"
"2"|"23051928"|"5183547"
"2"|"23051930"|"5183548"
"2"|"23051934"|"5183549"
"2"|"23051935"|"5183550"
"2"|"23051938"|"5183551"
"2"|"23051939"|"5183552"
"2"|"23051940"|"5183553"
"2"|"23051941"|"5183554"
"2"|"23051942"|"5183555"
"2"|"23051943"|"5183556"
"2"|"23051944"|"5183557"
"2"|"23051946"|"5183558"
"2"|"23051948"|"5183559"
