3370|"508139"|"373243"|"30241855"
3370|"508144"|"373243"|"30241767"
3370|"508149"|"373243"|"30241811"
10741|"508139"|"373244"|"30241856"
10741|"508144"|"373244"|"30241768"
10741|"508149"|"373244"|"30241812"
51799|"508139"|"373245"|"30241875"
51799|"508144"|"373245"|"30241769"
51799|"508149"|"373245"|"30241813"
1721|"508139"|"373246"|"30241857"
1721|"508144"|"373246"|"30241770"
1721|"508149"|"373246"|"30241814"
47214|"508139"|"373247"|"30241858"
47214|"508144"|"373247"|"30241771"
47214|"508149"|"373247"|"30241815"
5928|"508139"|"373248"|"30241879"
5928|"508144"|"373248"|"30241773"
5928|"508149"|"373248"|"30241817"
10902|"508139"|"373249"|"30241860"
10902|"508144"|"373249"|"30241774"
10902|"508149"|"373249"|"30241818"
10824|"508139"|"373250"|"30241880"
10824|"508144"|"373250"|"30241775"
10824|"508149"|"373250"|"30241819"
3814|"508139"|"373251"|"30241861"
3814|"508144"|"373251"|"30241776"
3814|"508149"|"373251"|"30241820"
96307|"508139"|"373252"|"30241898"
96307|"508144"|"373252"|"30241777"
96307|"508149"|"373252"|"30241821"
1597|"508139"|"373253"|"30241882"
1597|"508144"|"373253"|"30241778"
1597|"508149"|"373253"|"30241822"
3211|"508139"|"373254"|"30241862"
3211|"508144"|"373254"|"30241779"
3211|"508149"|"373254"|"30241823"
13909|"508139"|"373255"|"30241884"
13909|"508144"|"373255"|"30241780"
13909|"508149"|"373255"|"30241824"
11096|"508139"|"373257"|"30241864"
11096|"508144"|"373257"|"30241782"
11096|"508149"|"373257"|"30241826"
1369|"508139"|"373258"|"30241865"
1369|"508144"|"373258"|"30241783"
1369|"508149"|"373258"|"30241827"
161603|"508139"|"373259"|"30241886"
161603|"508144"|"373259"|"30241784"
161603|"508149"|"373259"|"30241828"
1940|"508139"|"373260"|"30241887"
1940|"508144"|"373260"|"30241785"
1940|"508149"|"373260"|"30241829"
11891|"508139"|"373261"|"30241866"
11891|"508144"|"373261"|"30241786"
11891|"508149"|"373261"|"30241830"
55142|"508139"|"373262"|"30241867"
55142|"508144"|"373262"|"30241787"
55142|"508149"|"373262"|"30241831"
988|"508139"|"373263"|"30241868"
988|"508144"|"373263"|"30241788"
988|"508149"|"373263"|"30241832"
21045|"508139"|"373264"|"30241869"
21045|"508144"|"373264"|"30241789"
21045|"508149"|"373264"|"30241833"
4213|"508139"|"373265"|"30241870"
4213|"508144"|"373265"|"30241790"
4213|"508149"|"373265"|"30241834"
1549|"508139"|"373266"|"30241871"
1549|"508144"|"373266"|"30241791"
1549|"508149"|"373266"|"30241835"
18299|"508139"|"373267"|"30241872"
18299|"508144"|"373267"|"30241792"
18299|"508149"|"373267"|"30241836"
3978|"508139"|"373268"|"30241873"
3978|"508144"|"373268"|"30241793"
3978|"508149"|"373268"|"30241837"
4094|"508139"|"373269"|"30241874"
4094|"508144"|"373269"|"30241794"
4094|"508149"|"373269"|"30241838"
43|"508139"|"373270"|"30241859"
43|"508144"|"373270"|"30241772"
43|"508149"|"373270"|"30241816"
187|"508139"|"373271"|"30241863"
187|"508144"|"373271"|"30241781"
187|"508149"|"373271"|"30241825"
5267|"508139"|"2967448"|"30241883"
5267|"508144"|"2967448"|"30241795"
5267|"508149"|"2967448"|"30241839"
264|"508139"|"2967449"|"30241885"
264|"508144"|"2967449"|"30241796"
264|"508149"|"2967449"|"30241840"
8518|"508139"|"2967450"|"30241888"
8518|"508144"|"2967450"|"30241797"
8518|"508149"|"2967450"|"30241841"
749|"508139"|"2967451"|"30241889"
749|"508144"|"2967451"|"30241798"
749|"508149"|"2967451"|"30241842"
3432|"508139"|"2967452"|"30241876"
3432|"508144"|"2967452"|"30241799"
3432|"508149"|"2967452"|"30241843"
26060|"508139"|"2967453"|"30241890"
26060|"508144"|"2967453"|"30241800"
26060|"508149"|"2967453"|"30241844"
45096|"508139"|"2967454"|"30241891"
45096|"508144"|"2967454"|"30241801"
45096|"508149"|"2967454"|"30241845"
8854|"508139"|"2967455"|"30241877"
8854|"508144"|"2967455"|"30241802"
8854|"508149"|"2967455"|"30241846"
1835|"508139"|"2967456"|"30241878"
1835|"508144"|"2967456"|"30241803"
1835|"508149"|"2967456"|"30241847"
6139|"508139"|"2967457"|"30241895"
6139|"508144"|"2967457"|"30241804"
6139|"508149"|"2967457"|"30241848"
6252|"508139"|"2967458"|"30241894"
6252|"508144"|"2967458"|"30241805"
6252|"508149"|"2967458"|"30241849"
22315|"508139"|"2967459"|"30241893"
22315|"508144"|"2967459"|"30241806"
22315|"508149"|"2967459"|"30241850"
1449|"508139"|"2967460"|"30241897"
1449|"508144"|"2967460"|"30241807"
1449|"508149"|"2967460"|"30241851"
740|"508139"|"2967484"|"30241881"
740|"508144"|"2967484"|"30241808"
740|"508149"|"2967484"|"30241852"
789|"508139"|"2967485"|"30241892"
789|"508144"|"2967485"|"30241809"
789|"508149"|"2967485"|"30241853"
3941|"508139"|"2967486"|"30241896"
3941|"508144"|"2967486"|"30241810"
3941|"508149"|"2967486"|"30241854"
3941|"508162"|"2967486"|"30241942"
789|"508162"|"2967485"|"30241941"
740|"508162"|"2967484"|"30241940"
1449|"508162"|"2967460"|"30241939"
22315|"508162"|"2967459"|"30241938"
6252|"508162"|"2967458"|"30241937"
6139|"508162"|"2967457"|"30241936"
1835|"508162"|"2967456"|"30241935"
8854|"508162"|"2967455"|"30241934"
45096|"508162"|"2967454"|"30241933"
26060|"508162"|"2967453"|"30241932"
3432|"508162"|"2967452"|"30241931"
749|"508162"|"2967451"|"30241930"
8518|"508162"|"2967450"|"30241929"
264|"508162"|"2967449"|"30241928"
5267|"508162"|"2967448"|"30241927"
187|"508162"|"373271"|"30241913"
43|"508162"|"373270"|"30241904"
4094|"508162"|"373269"|"30241926"
3978|"508162"|"373268"|"30241925"
18299|"508162"|"373267"|"30241924"
1549|"508162"|"373266"|"30241923"
4213|"508162"|"373265"|"30241922"
21045|"508162"|"373264"|"30241921"
988|"508162"|"373263"|"30241920"
55142|"508162"|"373262"|"30241919"
11891|"508162"|"373261"|"30241918"
1940|"508162"|"373260"|"30241917"
161603|"508162"|"373259"|"30241916"
1369|"508162"|"373258"|"30241915"
11096|"508162"|"373257"|"30241914"
13909|"508162"|"373255"|"30241912"
3211|"508162"|"373254"|"30241911"
1597|"508162"|"373253"|"30241910"
96307|"508162"|"373252"|"30241909"
3814|"508162"|"373251"|"30241908"
10824|"508162"|"373250"|"30241907"
10902|"508162"|"373249"|"30241906"
5928|"508162"|"373248"|"30241905"
47214|"508162"|"373247"|"30241903"
1721|"508162"|"373246"|"30241902"
51799|"508162"|"373245"|"30241901"
10741|"508162"|"373244"|"30241900"
3370|"508162"|"373243"|"30241899"
