"Secondary carbonates"|0|0|0|203|203|203|203|203|203|"22284105"|"12637759"
"Mollic epipedon"|0|0|0|12|42|54|12|42|54|"22284105"|"12637760"
"Mollic epipedon"||0|||26|||26||"22284475"|"12638065"
"Argillic horizon"||26|||203|||177||"22284475"|"12638066"
"Mollic epipedon"||0|||69|||69||"22284367"|"12637938"
"Argillic horizon"||20|||203|||183||"22284367"|"12637939"
"Mollic epipedon"|0|0|0|46|79|79|46|79|79|"22284541"|"12638111"
"Argillic horizon"|11|15|33|203|203|203|170|188|192|"22284541"|"12638112"
"Secondary carbonates"|94|127|172|203|203|203|31|76|109|"22284542"|"12638115"
"Ochric epipedon"|0|0|0|10|23|25|10|23|25|"22284542"|"12638113"
"Argillic horizon"|10|23|25|203|203|203|178|180|193|"22284542"|"12638114"
"Cambic horizon"||31|||76|||45||"22283928"|"12637654"
"Ochric epipedon"||0|||31|||31||"22283928"|"12637653"
"Secondary carbonates"|127|156|196|203|203|203|7|47|76|"22284151"|"12637809"
"Ochric epipedon"|0|0|0|10|46|48|10|46|48|"22284151"|"12637806"
"Argillic horizon"|10|46|48|203|203|203|155|157|193|"22284151"|"12637807"
"Lithologic discontinuity"|127|156|196|203|203|203|7|47|76|"22284151"|"12637808"
"Secondary carbonates"|94|127|172|203|203|203|31|76|109|"22283958"|"12637679"
"Ochric epipedon"|0|0|0|10|23|25|10|23|25|"22283958"|"12637677"
"Argillic horizon"|10|23|25|203|203|203|178|180|193|"22283958"|"12637678"
"Secondary carbonates"|94|107|172|203|203|203|31|96|109|"22284536"|"12638110"
"Ochric epipedon"|0|0|0|10|18|25|10|18|25|"22284536"|"12638108"
"Argillic horizon"|10|18|25|203|203|203|178|185|193|"22284536"|"12638109"
"Ochric epipedon"|0|0|0|33|48|48|33|48|48|"22283962"|"12637680"
"Argillic horizon"|33|48|48|203|203|203|155|155|170|"22283962"|"12637681"
"Secondary carbonates"|94|152|172|203|203|203|31|51|109|"22284094"|"12637744"
"Ochric epipedon"|0|0|0|10|25|25|10|25|25|"22284094"|"12637742"
"Argillic horizon"|10|25|25|203|203|203|178|178|193|"22284094"|"12637743"
"Aquic conditions"|0|0|0|23|69|71|23|69|71|"22284096"|"12637747"
"Ochric epipedon"|0|0|0|8|17|41|8|17|41|"22284096"|"12637745"
"Argillic horizon"|23|69|71|203|203|203|134|134|180|"22284096"|"12637746"
"Episaturation"|0|0|0|23|69|71|23|69|71|"22284096"|"12637748"
"Ochric epipedon"|0|0|0|102|132|173|102|132|173|"22284485"|"12638075"
"Argillic horizon"|102|132|173|203|203|203|30|71|101|"22284485"|"12638076"
"Secondary carbonates"|35|135|163|203|203|203|40|68|168|"22283956"|"12637675"
"Mollic epipedon"|0|0|0|35|135|163|35|135|163|"22283956"|"12637674"
"Slickensides"|15|29|117|203|203|203|86|174|188|"22283956"|"12637676"
"Secondary carbonates"|46|149|149|203|203|203|54|54|157|"22284076"|"12637729"
"Mollic epipedon"|0|0|0|110|166|166|110|166|166|"22284076"|"12637728"
"Slickensides"|8|9|64|203|203|203|139|194|195|"22284076"|"12637727"
"Cambic horizon"|13|14|18|203|203|203|185|189|190|"22283990"|"12637706"
"Ochric epipedon"|0|0|0|13|14|18|13|14|18|"22283990"|"12637705"
"Slickensides"|13|14|18|203|203|203|185|189|190|"22283990"|"12637707"
"Aquic conditions"|0|0|0|203|203|203|203|203|203|"22284240"|"12637832"
"Mollic epipedon"|0|0|0|20|36|91|20|36|91|"22284240"|"12637830"
"Slickensides"|20|36|91|100|104|152|9|68|132|"22284240"|"12637831"
"Cambic horizon"|10|25|41|203|203|203|162|178|193|"22284489"|"12638078"
"Ochric epipedon"|0|0|0|10|25|41|10|25|41|"22284489"|"12638077"
"Cambic horizon"|10|10|41|203|203|203|162|193|193|"22284493"|"12638080"
"Ochric epipedon"|0|0|0|10|10|41|10|10|41|"22284493"|"12638079"
"Cambic horizon"|10|25|41|203|203|203|162|178|193|"22284388"|"12637959"
"Ochric epipedon"|0|0|0|10|25|41|10|25|41|"22284388"|"12637958"
"Ochric epipedon"|0|0|0|10|20|33|10|20|33|"22284390"|"12637960"
"Cambic horizon"|30|44|76|203|203|203|127|159|173|"22284469"|"12638063"
"Calcic horizon"|104|133|137|203|203|203|66|70|99|"22284469"|"12638064"
"Mollic epipedon"|0|0|0|104|133|137|104|133|137|"22284469"|"12638061"
"Slickensides"|30|44|76|203|203|203|127|159|173|"22284469"|"12638062"
"Aquic conditions"|0|0|0|23|41|71|23|41|71|"22283966"|"12637683"
"Ochric epipedon"|0|0|0|8|15|41|8|15|41|"22283966"|"12637682"
"Argillic horizon"|23|41|71|203|203|203|132|162|180|"22283966"|"12637685"
