"Loam"||"129940662"|"132177839"
"Clay loam"||"129940455"|"132177632"
"Loam"||"129940527"|"132177704"
"Silt loam"||"129940709"|"132177886"
"Silty clay"||"129940213"|"132177390"
"Silt loam"||"129940350"|"132177527"
"Silty clay"||"129940498"|"132177675"
"Fine sandy loam"||"129940308"|"132177485"
"Silty clay loam"||"129940466"|"132177643"
"Fine sandy loam"||"129940176"|"132177353"
"Silt loam"||"129940697"|"132177874"
"Silt loam"||"129940540"|"132177717"
"Very fine sandy loam"||"129940601"|"132177778"
"Loam"||"129940224"|"132177401"
"Silt loam"||"129940673"|"132177850"
"Loam"||"129940443"|"132177620"
"Clay loam"||"129940339"|"132177516"
"Clay loam"||"129940287"|"132177464"
"Clay loam"||"129940382"|"132177559"
"Loam"||"129940433"|"132177610"
"Silty clay"||"129940735"|"132177912"
"Silt loam"||"129940592"|"132177769"
"Sandy clay loam"||"129940454"|"132177631"
"Loam"||"129940603"|"132177780"
"Silty clay loam"||"129940695"|"132177872"
"Loamy fine sand"||"129940235"|"132177412"
"Silty clay"||"129940297"|"132177474"
"Silty clay loam"||"129940329"|"132177506"
"Silt"||"129940614"|"132177791"
"Silt loam"||"129940529"|"132177706"
"Silt loam"||"129940686"|"132177863"
"Loam"||"129940487"|"132177664"
"Silty clay loam"||"129940516"|"132177693"
"Silty clay loam"||"129940772"|"132177949"
"Silt loam"||"129940746"|"132177923"
"Silty clay loam"||"129940645"|"132177822"
"Silt loam"||"129940621"|"132177798"
"Silt loam"||"129940277"|"132177454"
"Silt loam"||"129940642"|"132177819"
"Clay loam"||"129940475"|"132177652"
"Silt loam"||"129940579"|"132177756"
"Loam"||"129940434"|"132177611"
"Silt loam"||"129940761"|"132177938"
"Sandy loam"||"129940653"|"132177830"
"Loam"||"129940423"|"132177600"
"Loamy fine sand"||"129940360"|"132177537"
"Clay loam"||"129940518"|"132177695"
"Clay loam"||"129940724"|"132177901"
"Loamy fine sand"||"129940476"|"132177653"
"Silt loam"||"129940509"|"132177686"
"Loam"||"129940371"|"132177548"
"Silt loam"||"129940298"|"132177475"
"Loam"||"129940257"|"132177434"
"Silt loam"||"129940590"|"132177767"
"Loam"||"129940402"|"132177579"
"Sandy loam"||"129940246"|"132177423"
"Silt loam"||"129940276"|"132177453"
"Clay loam"||"129940750"|"132177927"
"Silt loam"||"129940370"|"132177547"
"Loam"||"129940520"|"132177697"
"Loam"||"129940465"|"132177642"
"Silt loam"||"129940392"|"132177569"
"Silt loam"||"129940191"|"132177368"
"Silt loam"||"129940361"|"132177538"
"Loam"||"129940381"|"132177558"
"Silt loam"||"129940209"|"132177386"
"Silt loam"||"129940220"|"132177397"
"Silt loam"||"129940684"|"132177861"
"Sandy clay loam"||"129940202"|"132177379"
"Silt loam"||"129940568"|"132177745"
"Sandy loam"||"129940228"|"132177405"
"Silt loam"||"129940349"|"132177526"
"Fine sandy loam"||"129940444"|"132177621"
"Silty clay loam"||"129940634"|"132177811"
"Clay loam"||"129940496"|"132177673"
"Fine sandy loam"||"129940391"|"132177568"
"Silty clay"||"129940288"|"132177465"
"Silt"||"129940275"|"132177452"
"Loamy sand"||"129940180"|"132177357"
"Sandy clay loam"||"129940242"|"132177419"
"Silt loam"||"129940507"|"132177684"
"Sandy loam"||"129940486"|"132177663"
"Clay loam"||"129940731"|"132177908"
"Silt loam"||"129940581"|"132177758"
