"Ochric epipedon"|0|0|0|10|30|35|10|30|35|"21854992"|"12178088"
"Cambic horizon"|10|30|35|10|43|65|0|13|30|"21854992"|"12178089"
"Slickensides"|10|43|55|61|122|166|51|79|156|"21854992"|"12178090"
"Ochric epipedon"|0|0|0|30|38|43|30|38|43|"21854985"|"12178055"
"Albic horizon"|6|8|25|30|38|43|5|30|35|"21854985"|"12178056"
"Argillic horizon"|30|38|43|64|135|185|21|97|155|"21854985"|"12178057"
"Ochric epipedon"|0|0|0|8|13|20|8|13|20|"21854986"|"12178058"
"Albic horizon"|8|13|20|36|43|51|16|30|43|"21854986"|"12178059"
"Argillic horizon"|36|43|51|97|102|112|46|59|76|"21854986"|"12178060"
"Glossic horizon"|36|43|51|97|102|112|46|59|76|"21854986"|"12178061"
"Ochric epipedon"|0|0|0|13|38|46|13|38|46|"21854955"|"12178042"
"Albic horizon"|10|20|23|13|38|46|3|18|36|"21854955"|"12178043"
"Argillic horizon"|13|38|46|71|200|200|25|162|187|"21854955"|"12178044"
"Natric horizon"|13|38|46|71|200|200|25|162|187|"21854955"|"12178045"
"Glossic horizon"|36|71|135|58|178|200|0|107|164|"21854955"|"12178046"
"Ochric epipedon"|0|0|0|8|15|23|8|15|23|"21854956"|"12178047"
"Argillic horizon"|31|41|84|48|137|186|17|96|155|"21854956"|"12178048"
"Glossic horizon"|31|41|84|48|137|186|17|96|155|"21854956"|"12178049"
"Albic materials"|8|15|23|31|41|84|8|26|76|"21854956"|"12178050"
"Ochric epipedon"|0|0|0|13|15|25|13|15|25|"21854958"|"12178051"
"Albic horizon"|13|15|25|46|51|94|33|36|69|"21854958"|"12178052"
"Argillic horizon"|46|51|94|114|155|200|69|104|127|"21854958"|"12178053"
"Fragipan"|46|51|94|114|155|200|69|104|127|"21854958"|"12178054"
"Ochric epipedon"|0|0|0|20|30|43|20|30|43|"21854987"|"12178062"
"Albic horizon"|10|15|20|20|30|43|0|15|33|"21854987"|"12178063"
"Argillic horizon"|20|30|43|124|135|183|81|105|163|"21854987"|"12178064"
"Glossic horizon"|20|30|43|124|135|183|81|105|163|"21854987"|"12178065"
"Glossic horizon"|28|33|38|41|48|58|3|15|30|"21854988"|"12178072"
"Fragipan"|66|76|89|200|200|200|111|124|134|"21854988"|"12178071"
"Albic horizon"|41|48|58|66|76|89|8|28|48|"21854988"|"12178070"
"Argillic horizon"|28|33|38|41|48|58|3|15|30|"21854988"|"12178069"
"Argillic horizon"|66|76|89|200|200|200|111|124|134|"21854988"|"12178068"
"Albic horizon"|5|8|13|28|33|38|15|25|33|"21854988"|"12178067"
"Ochric epipedon"|0|0|0|5|8|13|5|8|13|"21854988"|"12178066"
"Ochric epipedon"|0|0|0|8|13|20|8|13|20|"21854989"|"12178073"
"Albic horizon"|8|13|20|36|43|51|16|30|43|"21854989"|"12178074"
"Argillic horizon"|36|43|51|97|102|112|46|59|76|"21854989"|"12178075"
"Glossic horizon"|36|43|51|97|102|112|46|59|76|"21854989"|"12178076"
"Argillic horizon"|10|30|45|61|127|172|51|97|162|"21854920"|"12178012"
"Ochric epipedon"|0|0|0|10|13|30|10|13|30|"21854920"|"12178013"
"Ochric epipedon"|0|0|0|28|38|66|28|38|66|"21854922"|"12178014"
"Albic horizon"|8|8|20|28|38|66|20|30|46|"21854922"|"12178015"
"Argillic horizon"|28|38|66|104|135|180|76|97|114|"21854922"|"12178016"
"Ochric epipedon"|0|0|0|28|38|66|28|38|66|"21854923"|"12178017"
"Argillic horizon"|28|38|66|104|135|180|76|97|114|"21854923"|"12178018"
"Albic horizon"|8|8|20|28|38|66|8|30|58|"21854923"|"12178019"
"Ochric epipedon"|0|0|0|10|18|30|10|18|30|"21854925"|"12178020"
"Argillic horizon"|15|41|45|86|105|117|51|64|102|"21854925"|"12178021"
"Argillic horizon"|20|30|45|71|127|172|51|97|127|"21854926"|"12178022"
"Ochric epipedon"|0|0|0|10|13|30|10|13|30|"21854926"|"12178023"
"Ochric epipedon"|0|0|0|8|13|20|8|13|20|"21854990"|"12178077"
"Albic horizon"|8|13|20|36|43|51|16|30|43|"21854990"|"12178078"
"Argillic horizon"|36|43|51|97|102|112|46|59|76|"21854990"|"12178079"
"Glossic horizon"|36|43|51|97|102|112|46|59|76|"21854990"|"12178080"
"Ochric epipedon"|0|0|0|5|8|13|5|8|13|"21854991"|"12178081"
"Albic horizon"|5|8|13|28|33|38|15|25|33|"21854991"|"12178082"
"Albic horizon"|41|48|58|66|76|89|8|28|48|"21854991"|"12178083"
"Fragipan"|66|76|89|200|200|200|111|124|134|"21854991"|"12178084"
"Glossic horizon"|28|33|38|41|48|58|3|15|30|"21854991"|"12178085"
"Argillic horizon"|66|76|89|200|200|200|111|124|134|"21854991"|"12178086"
"Argillic horizon"|28|33|38|41|48|58|3|15|30|"21854991"|"12178087"
"Ochric epipedon"|0|0|0|8|13|20|8|13|20|"21854950"|"12178024"
"Albic horizon"|8|13|20|36|43|51|16|30|43|"21854950"|"12178025"
"Argillic horizon"|36|43|51|97|102|112|46|59|76|"21854950"|"12178026"
"Glossic horizon"|36|43|51|97|102|112|46|59|76|"21854950"|"12178027"
"Argillic horizon"|28|33|38|41|48|58|3|15|30|"21854951"|"12178034"
"Argillic horizon"|66|76|89|200|200|200|111|124|134|"21854951"|"12178033"
"Glossic horizon"|28|33|38|41|48|58|3|15|30|"21854951"|"12178032"
"Fragipan"|66|76|89|200|200|200|111|124|134|"21854951"|"12178031"
"Albic horizon"|41|48|58|66|76|89|8|28|48|"21854951"|"12178030"
"Albic horizon"|5|8|13|28|33|38|15|25|33|"21854951"|"12178029"
"Ochric epipedon"|0|0|0|5|8|13|5|8|13|"21854951"|"12178028"
"Ochric epipedon"|0|0|0|10|18|30|10|18|30|"21854952"|"12178035"
"Argillic horizon"|15|41|45|86|105|117|51|64|102|"21854952"|"12178036"
"Ochric epipedon"|0|0|0|30|38|43|30|38|43|"21854953"|"12178037"
"Albic horizon"|8|15|25|30|38|43|5|23|35|"21854953"|"12178038"
"Argillic horizon"|30|38|43|64|142|185|21|104|155|"21854953"|"12178039"
"Ochric epipedon"|0|0|0|10|15|23|10|15|23|"21854954"|"12178040"
"Aquic conditions"|40|58|75|122|183|200|82|125|160|"21854954"|"12178041"
"Ochric epipedon"|0|0|0|5|8|13|5|8|13|"21854898"|"12177998"
"Albic horizon"|5|8|13|28|33|38|15|25|33|"21854898"|"12177999"
"Albic horizon"|41|48|58|66|76|89|8|28|48|"21854898"|"12178000"
"Fragipan"|66|76|89|200|200|200|111|124|134|"21854898"|"12178001"
"Glossic horizon"|28|33|38|41|48|58|3|15|30|"21854898"|"12178002"
"Argillic horizon"|66|76|89|200|200|200|111|124|134|"21854898"|"12178003"
"Argillic horizon"|28|33|38|41|48|58|3|15|30|"21854898"|"12178004"
"Ochric epipedon"|0|0|0|13|15|25|13|15|25|"21854899"|"12178005"
"Albic horizon"|13|15|25|46|51|94|21|36|69|"21854899"|"12178006"
"Argillic horizon"|46|51|94|100|114|135|6|63|89|"21854899"|"12178007"
"Fragipan"|46|51|94|100|114|135|6|63|89|"21854899"|"12178008"
"Ochric epipedon"|0|0|0|10|18|20|10|18|20|"21854900"|"12178009"
"Albic horizon"|10|18|20|20|30|48|0|12|38|"21854900"|"12178010"
"Argillic horizon"|20|30|48|110|117|172|62|87|152|"21854900"|"12178011"
"Albic materials"|23|36|59|30|58|102|7|22|79|"21854994"|"12178091"
"Argillic horizon"|30|58|102|60|94|152|30|36|122|"21854994"|"12178092"
"Glossic horizon"|23|36|59|30|58|102|7|22|137|"21854994"|"12178093"
"Ochric epipedon"|0|0|0|8|8|30|8|8|30|"21854994"|"12178094"
"Albic horizon"|8|8|30|23|36|59|7|12|38|"21854994"|"12178095"
"Natric horizon"|30|58|102|60|183|203|30|96|122|"21854994"|"12178096"
"Ochric epipedon"|0|0|0|8|10|15|8|10|15|"21854996"|"12178097"
"Albic horizon"|8|10|15|16|20|30|8|10|22|"21854996"|"12178098"
"Argillic horizon"|16|20|30|128|155|182|112|135|166|"21854996"|"12178099"
"Lithologic discontinuity"|50|102|150|127|203|203|77|101|153|"21854996"|"12178100"
"Ochric epipedon"|0|0|0|30|38|43|30|38|43|"21854997"|"12178101"
"Albic horizon"|6|8|25|30|38|43|5|30|35|"21854997"|"12178102"
"Argillic horizon"|30|38|43|64|135|185|21|97|155|"21854997"|"12178103"
