"Silt loam"||"140075293"|"142473627"
"Silty clay loam"||"140075426"|"142473401"
"Silt loam"||"140075207"|"142473721"
"Sandy clay loam"||"140075610"|"142473456"
"Silt loam"||"140075345"|"142473545"
"Silt loam"||"140075525"|"142473692"
"Fine sandy loam"||"140075598"|"142473656"
"Silt loam"||"140075367"|"142473353"
"Silt loam"||"140075609"|"142473660"
"Silty clay"||"140075572"|"142473395"
"Silty clay loam"||"140075447"|"142473712"
"Silt loam"||"140075304"|"142473443"
"Silt loam"||"140075262"|"142473460"
"Silt loam"||"140075436"|"142473403"
"Silt loam"||"140075365"|"142473655"
"Loam"||"140075197"|"142473522"
"Loamy sand"||"140075473"|"142473332"
"Loam"||"140075378"|"142473718"
"Silt loam"||"140075210"|"142473407"
"Silty clay"||"140075499"|"142473366"
"Silty clay loam"||"140075332"|"142473540"
"Silty clay"||"140075551"|"142473420"
"Silt"||"140075343"|"142473645"
"Silt loam"||"140075562"|"142473638"
"Silty clay loam"||"140075356"|"142473465"
"Fine sandy loam"||"140075588"|"142473381"
"Silty clay loam"||"140075354"|"142473351"
"Clay loam"||"140075325"|"142473432"
"Silty clay loam"||"140075573"|"142473396"
"Silty clay loam"||"140075406"|"142473398"
"Fine sandy loam"||"140075594"|"142473451"
"Silty clay"||"140075251"|"142473524"
"Silt loam"||"140075227"|"142473752"
"Clay"||"140075583"|"142473678"
"Silty clay loam"||"140075198"|"142473731"
"Silty clay"||"140075557"|"142473640"
"Silt loam"||"140075273"|"142473653"
"Fine sandy loam"||"140075514"|"142473584"
"Fine sandy loam"||"140075284"|"142473555"
"Loam"||"140075458"|"142473563"
"Clay"||"140075432"|"142473709"
"Very fine sandy loam"||"140075599"|"142473452"
"Silty clay loam"||"140075249"|"142473388"
"Silty clay loam"||"140075421"|"142473505"
"Silt loam"||"140075260"|"142473348"
"Silt loam"||"140075312"|"142473753"
"Silt loam"||"140075536"|"142473735"
"Silt loam"||"140075238"|"142473394"
"Silty clay loam"||"140075547"|"142473532"
"Clay"||"140075506"|"142473680"
"Sand"||"140075495"|"142473474"
"Silt loam"||"140075397"|"142473503"
"Very fine sandy loam"||"140075469"|"142473550"
"Loam"||"140075469"|"142473551"
"Silt loam"||"140075469"|"142473566"
"Silty clay loam"||"140075440"|"142473513"
"Loamy fine sand"||"140075282"|"142473357"
"Silt loam"||"140075396"|"142473631"
"Silt loam"||"140075398"|"142473704"
"Silt loam"||"140075580"|"142473481"
"Silt loam"||"140075543"|"142473734"
"Silty clay"||"140075386"|"142473384"
"Sandy clay loam"||"140075477"|"142473467"
"Silty clay loam"||"140075292"|"142473626"
"Silty clay loam"||"140075408"|"142473605"
"Clay loam"||"140075407"|"142473399"
"Silty clay loam"||"140075240"|"142473694"
"Silty clay loam"||"140075569"|"142473428"
"Silty clay loam"||"140075314"|"142473536"
"Silty clay loam"||"140075387"|"142473385"
"Silty clay loam"||"140075606"|"142473659"
"Silty clay loam"||"140075229"|"142473600"
"Loam"||"140075602"|"142473557"
"Loam"||"140075271"|"142473652"
"Silt loam"||"140075532"|"142473690"
"Silt loam"||"140075291"|"142473625"
"Silty clay loam"||"140075521"|"142473683"
"Silt loam"||"140075334"|"142473542"
"Loam"||"140075199"|"142473523"
"Silty clay"||"140075558"|"142473738"
"Clay loam"||"140075230"|"142473601"
"Silty clay loam"||"140075303"|"142473442"
"Silt loam"||"140075355"|"142473668"
"Clay"||"140075584"|"142473577"
"Silty clay loam"||"140075218"|"142473517"
"Silt loam"||"140075613"|"142473560"
"Silt loam"||"140075313"|"142473742"
