"2"|"23399025"|"5262082"
"2"|"23399026"|"5262083"
"2"|"23399027"|"5262079"
"2"|"23399031"|"5262065"
"2"|"23399033"|"5262035"
"3"|"23399033"|"5262036"
"2"|"23399035"|"5262037"
"3"|"23399035"|"5262038"
"2"|"23399036"|"5262039"
"2"|"23399037"|"5262040"
"2"|"23399038"|"5262041"
"3"|"23399038"|"5262042"
"2"|"23399039"|"5262054"
"4"|"23399039"|"5262055"
"2"|"23399041"|"5262056"
"3"|"23399041"|"5262057"
"4"|"23399041"|"5262058"
"2"|"23399043"|"5262059"
"3"|"23399043"|"5262060"
"4"|"23399043"|"5262061"
"2"|"23399046"|"5262080"
"2"|"23399050"|"5262092"
"2"|"23399051"|"5262093"
"2"|"23399052"|"5262094"
"2"|"23399054"|"5262043"
"3"|"23399054"|"5262044"
"2"|"23399055"|"5262048"
"2"|"23399056"|"5262049"
"4"|"23399056"|"5262050"
"2"|"23399057"|"5262051"
"3"|"23399057"|"5262052"
"4"|"23399057"|"5262053"
"2"|"23399060"|"5262075"
"2"|"23399062"|"5262076"
"2"|"23399063"|"5262081"
"2"|"23399066"|"5262084"
"2"|"23399067"|"5262085"
"2"|"23399068"|"5262087"
"2"|"23399069"|"5262086"
"2"|"23399070"|"5262088"
"2"|"23399076"|"5262030"
"4"|"23399076"|"5262031"
"2"|"23399078"|"5262032"
"3"|"23399078"|"5262033"
"4"|"23399078"|"5262034"
"2"|"23399079"|"5262045"
"2"|"23399080"|"5262046"
"3"|"23399080"|"5262047"
"2"|"23399084"|"5262062"
"3"|"23399084"|"5262063"
"4"|"23399084"|"5262064"
"2"|"23399086"|"5262066"
"2"|"23399087"|"5262070"
"3"|"23399087"|"5262071"
"4"|"23399087"|"5262072"
"4"|"23399088"|"5262074"
"2"|"23399092"|"5262089"
"2"|"23399094"|"5262090"
"2"|"23399095"|"5262091"
"2"|"23399096"|"5262077"
"4"|"23399096"|"5262078"
"2"|"23399098"|"5262067"
"3"|"23399098"|"5262068"
"4"|"23399098"|"5262069"
"4"|"23399099"|"5262073"
"2"|"23399101"|"5262024"
"3"|"23399101"|"5262025"
"2"|"23399103"|"5262028"
"3"|"23399103"|"5262029"
"2"|"23399104"|"5262026"
"4"|"23399104"|"5262027"
