"Ochric epipedon"|0|0|0|10|13|15|10|13|15|"23399059"|"13732106"
"Cambic horizon"|10|13|15|74|86|127|59|73|117|"23399059"|"13732107"
"Episaturation"|0|0|0|74|86|127|74|86|127|"23399059"|"13732108"
"Slickensides"|10|13|15|74|86|127|59|73|117|"23399059"|"13732109"
"Ochric epipedon"|0|0|0|5|10|20|5|10|20|"23399060"|"13732110"
"Cambic horizon"|5|10|20|160|180|200|140|170|195|"23399060"|"13732111"
"Episaturation"|0|0|0|26|38|51|26|38|51|"23399060"|"13732112"
"Slickensides"|26|38|51|160|180|200|109|142|174|"23399060"|"13732113"
"Ochric epipedon"|0|0|0|8|13|18|8|13|18|"23399061"|"13732114"
"Cambic horizon"|8|13|18|51|74|91|33|61|83|"23399061"|"13732115"
"Episaturation"|0|0|0|8|13|18|8|13|18|"23399061"|"13732116"
"Ochric epipedon"|0|0|0|10|13|30|10|13|30|"23399062"|"13732117"
"Slickensides"|10|13|30|91|124|200|61|111|190|"23399062"|"13732118"
"Cambic horizon"|10|13|30|91|124|200|61|111|190|"23399062"|"13732119"
"Episaturation"|0|0|0|10|13|30|10|13|30|"23399062"|"13732120"
"Ochric epipedon"|0|0|0|30|38|43|30|38|43|"23399025"|"13732053"
"Albic horizon"|6|8|25|30|38|43|5|30|35|"23399025"|"13732054"
"Argillic horizon"|30|38|43|64|135|185|21|97|155|"23399025"|"13732055"
"Ochric epipedon"|0|0|0|8|13|20|8|13|20|"23399026"|"13732056"
"Albic horizon"|8|13|20|36|43|51|16|30|43|"23399026"|"13732057"
"Argillic horizon"|36|43|51|97|102|112|46|59|76|"23399026"|"13732058"
"Glossic horizon"|36|43|51|97|102|112|46|59|76|"23399026"|"13732059"
"Ochric epipedon"|0|0|0|8|13|20|8|13|20|"23399027"|"13732060"
"Albic horizon"|8|13|20|36|43|51|16|30|43|"23399027"|"13732061"
"Argillic horizon"|36|43|51|97|102|112|46|59|76|"23399027"|"13732062"
"Glossic horizon"|36|43|51|97|102|112|46|59|76|"23399027"|"13732063"
"Ochric epipedon"|0|0|0|5|8|13|5|8|13|"23399028"|"13732064"
"Albic horizon"|5|8|13|28|33|38|15|25|33|"23399028"|"13732065"
"Albic horizon"|41|48|58|66|76|89|8|28|48|"23399028"|"13732066"
"Fragipan"|66|76|89|200|200|200|111|124|134|"23399028"|"13732067"
"Glossic horizon"|28|33|38|41|48|58|3|15|30|"23399028"|"13732068"
"Argillic horizon"|66|76|89|200|200|200|111|124|134|"23399028"|"13732069"
"Argillic horizon"|28|33|38|41|48|58|3|15|30|"23399028"|"13732070"
"Ochric epipedon"|0|0|0|5|8|13|5|8|13|"23399045"|"13732077"
"Albic horizon"|5|8|13|28|33|38|15|25|33|"23399045"|"13732078"
"Albic horizon"|41|48|58|66|76|89|8|28|48|"23399045"|"13732079"
"Fragipan"|66|76|89|200|200|200|111|124|134|"23399045"|"13732080"
"Glossic horizon"|28|33|38|41|48|58|3|15|30|"23399045"|"13732081"
"Argillic horizon"|66|76|89|200|200|200|111|124|134|"23399045"|"13732082"
"Argillic horizon"|28|33|38|41|48|58|3|15|30|"23399045"|"13732083"
"Ochric epipedon"|0|0|0|8|13|20|8|13|20|"23399046"|"13732084"
"Albic horizon"|8|13|20|36|43|51|16|30|43|"23399046"|"13732085"
"Argillic horizon"|36|43|51|97|102|112|46|59|76|"23399046"|"13732086"
"Glossic horizon"|36|43|51|97|102|112|46|59|76|"23399046"|"13732087"
"Ochric epipedon"|0|0|0|10|15|23|10|15|23|"23399090"|"13732159"
"Aquic conditions"|40|58|75|122|183|200|82|125|160|"23399090"|"13732160"
"Aquic conditions"|61|76|102|200|200|200|98|124|139|"23399091"|"13732161"
"Ochric epipedon"|0|0|0|15|18|23|15|18|23|"23399091"|"13732162"
"Ochric epipedon"|0|0|0|8|13|20|8|13|20|"23399063"|"13732121"
"Albic horizon"|8|13|20|36|43|51|16|30|43|"23399063"|"13732122"
"Argillic horizon"|36|43|51|97|102|112|46|59|76|"23399063"|"13732123"
"Glossic horizon"|36|43|51|97|102|112|46|59|76|"23399063"|"13732124"
"Ochric epipedon"|0|0|0|10|15|23|10|15|23|"23399064"|"13732125"
"Natric horizon"|30|58|102|60|137|152|30|79|122|"23399092"|"13732163"
"Ochric epipedon"|0|0|0|8|18|30|8|18|30|"23399092"|"13732164"
"Albic horizon"|8|18|30|15|28|46|7|10|38|"23399092"|"13732165"
"Argillic horizon"|15|28|46|60|137|152|45|109|137|"23399092"|"13732166"
"Ochric epipedon"|0|0|0|8|18|30|8|18|30|"23399093"|"13732167"
"Glossic horizon"|8|18|30|58|94|157|28|76|127|"23399093"|"13732168"
"Natric horizon"|58|94|157|149|183|200|43|89|142|"23399093"|"13732169"
"Ochric epipedon"|0|0|0|8|18|23|8|18|23|"23399095"|"13732170"
"Albic materials"|8|18|23|31|33|84|13|15|76|"23399095"|"13732171"
"Argillic horizon"|31|33|84|48|127|186|17|94|155|"23399095"|"13732172"
"Glossic horizon"|31|33|84|48|127|186|17|94|155|"23399095"|"13732173"
"Ochric epipedon"|0|0|0|5|8|13|5|8|13|"23399065"|"13732126"
"Albic horizon"|5|8|13|28|33|38|15|25|33|"23399065"|"13732127"
"Albic horizon"|41|48|58|66|76|89|8|28|48|"23399065"|"13732128"
"Fragipan"|66|76|89|200|200|200|111|124|134|"23399065"|"13732129"
"Glossic horizon"|28|33|38|41|48|58|3|15|30|"23399065"|"13732130"
"Argillic horizon"|66|76|89|200|200|200|111|124|134|"23399065"|"13732131"
"Argillic horizon"|28|33|38|41|48|58|3|15|30|"23399065"|"13732132"
"Ochric epipedon"|0|0|0|10|18|20|10|18|20|"23399066"|"13732133"
"Albic horizon"|10|18|20|20|30|48|0|12|38|"23399066"|"13732134"
"Argillic horizon"|20|30|48|110|117|172|62|87|152|"23399066"|"13732135"
"Ochric epipedon"|0|0|0|13|15|25|13|15|25|"23399067"|"13732136"
"Albic horizon"|13|15|25|46|51|94|21|36|69|"23399067"|"13732137"
"Argillic horizon"|46|51|94|100|114|135|6|63|89|"23399067"|"13732138"
"Fragipan"|46|51|94|100|114|135|6|63|89|"23399067"|"13732139"
"Ochric epipedon"|0|0|0|13|38|46|13|38|46|"23399049"|"13732093"
"Albic horizon"|10|20|23|13|38|46|3|18|36|"23399049"|"13732094"
"Argillic horizon"|13|38|46|71|200|200|25|162|187|"23399049"|"13732095"
"Natric horizon"|13|38|46|71|200|200|25|162|187|"23399049"|"13732096"
"Glossic horizon"|36|71|135|58|178|200|0|107|164|"23399049"|"13732097"
"Ochric epipedon"|0|0|0|8|15|23|8|15|23|"23399051"|"13732098"
"Argillic horizon"|31|41|84|48|137|186|17|96|155|"23399051"|"13732099"
"Glossic horizon"|31|41|84|48|137|186|17|96|155|"23399051"|"13732100"
"Albic materials"|8|15|23|31|41|84|8|26|76|"23399051"|"13732101"
"Ochric epipedon"|0|0|0|13|15|25|13|15|25|"23399052"|"13732102"
"Albic horizon"|13|15|25|46|51|94|33|36|69|"23399052"|"13732103"
"Argillic horizon"|46|51|94|114|155|200|69|104|127|"23399052"|"13732104"
"Fragipan"|46|51|94|114|155|200|69|104|127|"23399052"|"13732105"
"Ochric epipedon"|0|0|0|10|30|35|10|30|35|"23399031"|"13732074"
"Cambic horizon"|10|30|35|10|43|65|0|13|30|"23399031"|"13732075"
"Slickensides"|10|43|55|61|122|166|51|79|156|"23399031"|"13732076"
"Argillic horizon"|10|15|20|89|155|198|71|140|188|"23399047"|"13732088"
"Ochric epipedon"|0|0|0|0|15|20|0|15|20|"23399047"|"13732089"
"Ochric epipedon"|0|0|0|10|13|23|10|13|23|"23399048"|"13732090"
"Argillic horizon"|10|13|23|91|132|203|81|119|193|"23399048"|"13732091"
"Fragipan"|41|66|104|91|132|203|50|66|162|"23399048"|"13732092"
"Ochric epipedon"|0|0|0|8|10|13|8|10|13|"23399029"|"13732071"
"Fragipan"|43|69|107|93|132|200|50|63|157|"23399029"|"13732072"
"Argillic horizon"|13|22|26|68|132|200|55|110|187|"23399029"|"13732073"
"Cambic horizon"|10|18|30|91|117|200|99|99|190|"23399096"|"13732174"
"Slickensides"|91|117|200|152|183|203|66|66|112|"23399096"|"13732175"
"Ochric epipedon"|0|0|0|10|18|30|10|18|30|"23399096"|"13732176"
"Cambic horizon"|10|16|31|120|132|140|89|116|130|"23399097"|"13732177"
"Ochric epipedon"|0|0|0|8|10|13|8|10|13|"23399098"|"13732178"
"Cambic horizon"|8|10|13|203|203|203|190|193|195|"23399098"|"13732179"
"Endosaturation"|0|0|0|203|203|203|203|203|203|"23399098"|"13732180"
"Aquic conditions"|0|0|0|203|203|203|203|203|203|"23399098"|"13732181"
"Ochric epipedon"|0|0|0|8|13|18|8|13|18|"23399099"|"13732182"
"Cambic horizon"|8|13|18|51|74|91|33|61|83|"23399099"|"13732183"
"Slickensides"|8|13|18|51|74|91|33|61|83|"23399099"|"13732184"
"Slickensides"|10|13|30|200|200|200|170|187|190|"23399086"|"13732148"
"Cambic horizon"|10|13|30|200|200|200|170|187|190|"23399086"|"13732149"
"Ochric epipedon"|0|0|0|10|13|30|10|13|30|"23399086"|"13732150"
"Ochric epipedon"|0|0|0|8|10|13|8|10|13|"23399087"|"13732151"
"Cambic horizon"|8|10|13|203|203|203|190|193|195|"23399087"|"13732152"
"Endosaturation"|0|0|0|203|203|203|203|203|203|"23399087"|"13732153"
"Aquic conditions"|0|0|0|203|203|203|203|203|203|"23399087"|"13732154"
"Ochric epipedon"|0|0|0|8|13|18|8|13|18|"23399088"|"13732155"
"Cambic horizon"|8|13|18|51|74|91|33|61|83|"23399088"|"13732156"
"Slickensides"|8|13|18|51|74|91|33|61|83|"23399088"|"13732157"
"Cambic horizon"|10|16|31|120|132|140|89|116|130|"23399089"|"13732158"
"Ochric epipedon"|0|0|0|15|20|25|15|20|25|"23399068"|"13732140"
"Slickensides"|10|18|30|152|183|200|142|165|190|"23399069"|"13732141"
"Cambic horizon"|10|18|30|152|183|200|142|165|190|"23399069"|"13732142"
"Ochric epipedon"|0|0|0|10|18|30|10|18|30|"23399069"|"13732143"
"Ochric epipedon"|0|0|0|10|15|36|10|15|36|"23399070"|"13732144"
"Cambic horizon"|20|38|46|40|89|148|20|51|128|"23399070"|"13732145"
"Ochric epipedon"|0|0|0|10|10|25|10|10|25|"23399071"|"13732146"
"Abrupt textural change"|35|66|81|55|183|200|71|117|134|"23399071"|"13732147"
