||"Tread"||"36838614"|"14306024"
|||"Dip"|"36838541"|"14305967"
||"Tread"||"36838604"|"14306019"
|||"Talf"|"36838578"|"14306005"
|||"Talf"|"36838567"|"14305995"
|||"Talf"|"36838556"|"14305982"
||"Tread"||"36838582"|"14306007"
|||"Dip"|"36838593"|"14306013"
||"Tread"||"36838574"|"14306003"
|||"Talf"|"36838545"|"14305969"
|||"Dip"|"36838600"|"14306017"
|||"Talf"|"36838548"|"14305972"
|||"Talf"|"36838530"|"14305987"
|"Interfluve"|||"36838622"|"14306028"
|||"Talf"|"36838552"|"14305977"
|"Side Slope"|||"36838491"|"14305963"
|||"Rise"|"36838565"|"14305997"
|||"Rise"|"36838596"|"14306015"
|||"Dip"|"36838544"|"14305971"
|||"Talf"|"36838554"|"14305980"
|"Side Slope"|||"36838618"|"14306026"
|||"Talf"|"36838533"|"14305988"
||"Tread"||"36838606"|"14306020"
|||"Talf"|"36838534"|"14305989"
||"Tread"||"36838584"|"14306008"
||"Tread"||"36838608"|"14306021"
|||"Talf"|"36838553"|"14305979"
|||"Talf"|"36838555"|"14305981"
||"Tread"||"36838616"|"14306025"
|||"Dip"|"36838586"|"14306010"
|"Side Slope"|||"36838489"|"14305962"
|||"Talf"|"36838588"|"14306011"
|||"Talf"|"36838564"|"14305998"
|"Side Slope"|||"36838515"|"14305966"
|"Interfluve"|||"36838620"|"14306027"
|||"Talf"|"36838562"|"14306000"
||"Tread"||"36838536"|"14305991"
|||"Talf"|"36838531"|"14305985"
|||"Dip"|"36838568"|"14305993"
|||"Dip"|"36838547"|"14305974"
|||"Talf"|"36838594"|"14306014"
|||"Talf"|"36838535"|"14305990"
||"Tread"||"36838572"|"14306002"
|||"Talf"|"36838557"|"14305996"
|||"Dip"|"36838546"|"14305973"
|||"Talf"|"36838532"|"14305986"
|"Interfluve"|||"36838487"|"14305961"
|||"Rise"|"36838561"|"14305999"
|||"Talf"|"36838550"|"14305975"
|||"Dip"|"36838543"|"14305970"
||"Tread"||"36838576"|"14306004"
||"Tread"||"36838507"|"14305964"
|||"Dip"|"36838598"|"14306016"
||"Riser"||"36838549"|"14305976"
||"Tread"||"36838602"|"14306018"
||"Tread"||"36838570"|"14306001"
||"Tread"||"36838612"|"14306023"
|||"Talf"|"36838591"|"14306012"
|||"Talf"|"36838559"|"14305984"
||"Tread"||"36838580"|"14306006"
|"Side Slope"|||"36838513"|"14305965"
|||"Talf"|"36838560"|"14305983"
|||"Talf"|"36838569"|"14305994"
|||"Dip"|"36838590"|"14306009"
||"Riser"||"36838551"|"14305978"
||"Tread"||"36838538"|"14305992"
|||"Talf"|"36838540"|"14305968"
||"Tread"||"36838610"|"14306022"
