"2"|"21858901"|"4912769"
"3"|"21858901"|"4912770"
"2"|"21858904"|"4912771"
"3"|"21858904"|"4912772"
"2"|"21858908"|"4912773"
"3"|"21858908"|"4912774"
"2"|"21858914"|"4912775"
"3"|"21858914"|"4912776"
"2"|"21858917"|"4912777"
"2"|"21858921"|"4912778"
"3"|"21858921"|"4912779"
"2"|"21858923"|"4912780"
"2"|"21858925"|"4912781"
"3"|"21858925"|"4912782"
"2"|"21858953"|"4912787"
"3"|"21858953"|"4912788"
"4"|"21858953"|"4912789"
"2"|"21858970"|"4912790"
"3"|"21858971"|"4912791"
"3"|"21858975"|"4912792"
"3"|"21858979"|"4912793"
"2"|"21858985"|"4912794"
"3"|"21858988"|"4912795"
"2"|"21859047"|"4912796"
"2"|"21859048"|"4912797"
"3"|"21859048"|"4912798"
"2"|"21859060"|"4912799"
"3"|"21859060"|"4912800"
"2"|"21859065"|"4912801"
"4"|"21859065"|"4912802"
"2"|"21859078"|"4912803"
"3"|"21859078"|"4912804"
"2"|"21859119"|"4912809"
"3"|"21859119"|"4912810"
"2"|"21859237"|"4912814"
"3"|"21859237"|"4912815"
"2"|"21859240"|"4912816"
"3"|"21859240"|"4912817"
"2"|"21859246"|"4912818"
"3"|"21859271"|"4912823"
"2"|"21859323"|"4912826"
"2"|"21859324"|"4912827"
"2"|"21859327"|"4912828"
"3"|"21859327"|"4912829"
"2"|"21859343"|"4912830"
"4"|"21859343"|"4912831"
"2"|"21859402"|"4912836"
"4"|"21859402"|"4912837"
"2"|"21859445"|"4912839"
"3"|"21859445"|"4912840"
"4"|"21859445"|"4912841"
"2"|"21859489"|"4912846"
"4"|"21859491"|"4912847"
"2"|"21859492"|"4912848"
"2"|"21859493"|"4912851"
"3"|"21859493"|"4912849"
"4"|"21859493"|"4912850"
"4"|"21859557"|"4912855"
"4"|"21859559"|"4912856"
"2"|"21859565"|"4912857"
"2"|"21859597"|"4912858"
"3"|"21859597"|"4912859"
"2"|"21859619"|"4912860"
"4"|"21859623"|"4912861"
"4"|"21859624"|"4912862"
"2"|"21859631"|"4912863"
"3"|"21859631"|"4912864"
"2"|"21859663"|"4912865"
"4"|"21859663"|"4912866"
"2"|"21859668"|"4912867"
"2"|"21859670"|"4912868"
"3"|"21859670"|"4912869"
"2"|"21859677"|"4912870"
"3"|"21859677"|"4912871"
"2"|"21859678"|"4912872"
"2"|"21859685"|"4912873"
"2"|"21859729"|"4912874"
"2"|"21859732"|"4912875"
"4"|"21859732"|"4912876"
"2"|"21859735"|"4912877"
"3"|"21859735"|"4912878"
"2"|"21859736"|"4912879"
"2"|"21859743"|"4912880"
"3"|"21859743"|"4912881"
"2"|"21859754"|"4912882"
"2"|"21859763"|"4912883"
"2"|"21859788"|"4912886"
"3"|"21859788"|"4912887"
"2"|"21859805"|"4912889"
"3"|"21859805"|"4912890"
"2"|"21859808"|"4912891"
"4"|"21859808"|"4912892"
"2"|"21859811"|"4912893"
"2"|"21859812"|"4912894"
"3"|"21859812"|"4912895"
