|||"Dip"|"33952334"|"12988618"
|||"Rise"|"33951286"|"12988408"
|||"Rise"|"33951112"|"12988267"
|"Side Slope"|||"33951249"|"12988371"
|"Interfluve"|||"33951245"|"12988366"
|"Side Slope"|||"33951245"|"12988367"
|||"Talf"|"33950458"|"12987916"
|||"Dip"|"33951060"|"12988218"
|||"Flat"|"33952120"|"12988552"
|||"Flat"|"33952183"|"12988558"
|"Side Slope"|||"33951360"|"12988485"
|||"Dip"|"33952332"|"12988616"
|||"Talf"|"33951049"|"12988212"
||"Tread"||"33951344"|"12988469"
|||"Rise"|"33951141"|"12988296"
||"Tread"||"33951323"|"12988448"
|"Interfluve"|||"33951292"|"12988414"
|||"Rise"|"33951106"|"12988261"
|||"Rise"|"33951220"|"12988344"
|||"Talf"|"33951094"|"12988249"
||"Tread"||"33951336"|"12988461"
|||"Rise"|"33951117"|"12988272"
|||"Talf"|"33951105"|"12988260"
|||"Talf"|"33951084"|"12988239"
||"Tread"||"33951347"|"12988472"
|||"Rise"|"33951233"|"12988354"
|||"Flat"|"33952118"|"12988551"
|"Interfluve"|||"33951992"|"12988532"
|||"Talf"|"33951127"|"12988282"
|||"Talf"|"33952325"|"12988611"
||"Tread"||"33951349"|"12988474"
|||"Flat"|"33952201"|"12988562"
||"Riser"||"33951358"|"12988483"
|"Side Slope"|||"33951251"|"12988373"
||"Tread"||"33951325"|"12988450"
|"Interfluve"|||"33951253"|"12988375"
|||"Flat"|"33952214"|"12988565"
||"Riser"||"33951345"|"12988470"
|||"Rise"|"33951229"|"12988350"
|||"Flat"|"33951950"|"12988528"
|||"Talf"|"33951126"|"12988281"
|||"Dip"|"33951074"|"12988231"
|||"Flat"|"33951897"|"12988522"
|||"Rise"|"33951148"|"12988303"
||"Tread"||"33951327"|"12988452"
|"Interfluve"|||"33951264"|"12988386"
||"Tread"||"33951338"|"12988463"
|||"Dip"|"33951053"|"12988216"
|||"Dip"|"33951240"|"12988361"
|||"Talf"|"33951170"|"12988322"
||"Tread"||"33951314"|"12988439"
||"Tread"||"33951303"|"12988427"
|||"Talf"|"33951157"|"12988310"
|||"Rise"|"33951159"|"12988312"
|||"Rise"|"33951231"|"12988352"
|||"Talf"|"33951146"|"12988301"
|"Crest"|||"33951275"|"12988397"
|||"Rise"|"33951137"|"12988292"
|||"Talf"|"33951085"|"12988240"
|||"Rise"|"33951116"|"12988271"
||"Riser"||"33951356"|"12988481"
|"Side Slope"|||"33951365"|"12988490"
|||"Rise"|"33951095"|"12988250"
|"Interfluve"|||"33951262"|"12988384"
|||"Rise"|"33951135"|"12988290"
|||"Talf"|"33951158"|"12988311"
||"Tread"||"33951306"|"12988430"
||"Tread"||"33951295"|"12988417"
|||"Dip"|"33951063"|"12988221"
|||"Dip"|"33951076"|"12988233"
|"Side Slope"|||"33951361"|"12988486"
||||"33952000"|"12988537"
|||"Talf"|"33951168"|"12988320"
|"Side Slope"|||"33951283"|"12988405"
|||"Talf"|"33951221"|"12988345"
||"Tread"||"33951179"|"12988329"
|||"Rise"|"33951087"|"12988242"
||"Riser"||"33951316"|"12988441"
|"Side Slope"|||"33951052"|"12988215"
|||"Dip"|"33951242"|"12988363"
||"Tread"||"33951294"|"12988416"
|||"Talf"|"33952086"|"12988548"
|||"Flat"|"33952055"|"12988545"
|||"Talf"|"33951096"|"12988251"
|"Interfluve"|||"33951284"|"12988406"
|||"Dip"|"33951083"|"12988238"
|||"Talf"|"33951115"|"12988270"
||"Tread"||"33951315"|"12988440"
|||"Dip"|"33951065"|"12988223"
||"Tread"||"33951305"|"12988429"
|"Side Slope"|||"33951189"|"12988335"
|"Side Slope"|||"33951190"|"12988336"
|"Interfluve"|||"33951263"|"12988385"
|||"Talf"|"33951972"|"12988530"
|||"Flat"|"33951917"|"12988524"
||"Riser"||"33951357"|"12988482"
|||"Dip"|"33952355"|"12988620"
|||"Dip"|"33951054"|"12988217"
||"Tread"||"33951211"|"12988341"
|"Side Slope"|||"33951273"|"12988395"
|||"Talf"|"33951128"|"12988283"
|||"Flat"|"33952191"|"12988561"
|||"Rise"|"33951104"|"12988259"
||"Tread"||"33951326"|"12988451"
|||"Rise"|"33951107"|"12988262"
|||"Talf"|"33951162"|"12988315"
|||"Dip"|"33951129"|"12988284"
|"Interfluve"|||"33951287"|"12988409"
||"Tread"||"33951313"|"12988438"
|||"Talf"|"33951140"|"12988295"
||"Tread"||"33951324"|"12988449"
|"Base Slope"|||"33951291"|"12988413"
|"Side Slope"|||"33951254"|"12988376"
||"Riser"||"33951346"|"12988471"
|"Interfluve"|||"33951243"|"12988364"
|||"Rise"|"33951118"|"12988273"
|||"Talf"|"33952038"|"12988543"
|||"Flat"|"33952189"|"12988560"
||"Riser"||"33951350"|"12988475"
|"Side Slope"|||"33951265"|"12988387"
|||"Talf"|"33951180"|"12988330"
|"Side Slope"|||"33952317"|"12988605"
|||"Talf"|"33951092"|"12988247"
|||"Talf"|"33951139"|"12988294"
|||"Dip"|"33951077"|"12988234"
|||"Rise"|"33952082"|"12988547"
|"Crest"|||"33951272"|"12988394"
|"Interfluve"|||"33952008"|"12988538"
|||"Rise"|"33951114"|"12988269"
||"Tread"||"33951309"|"12988433"
||"Riser"||"33951309"|"12988434"
|||"Talf"|"33951169"|"12988321"
|||"Dip"|"33951367"|"12988492"
|||"Flat"|"33952185"|"12988559"
|"Interfluve"|||"33952045"|"12988544"
|||"Talf"|"33951103"|"12988258"
"Mountaintop"|"Interfluve"|||"33951280"|"12988402"
|||"Rise"|"33951228"|"12988349"
||"Tread"||"33951298"|"12988421"
|||"Rise"|"33951232"|"12988353"
||"Tread"||"33951335"|"12988460"
|||"Talf"|"33951147"|"12988302"
|||"Talf"|"33951124"|"12988279"
|||"Dip"|"33951066"|"12988224"
||"Riser"||"33951317"|"12988442"
|"Side Slope"|||"33951250"|"12988372"
|||"Rise"|"33951975"|"12988531"
|"Side Slope"|||"33951187"|"12988334"
|||"Talf"|"33951261"|"12988383"
|||"Talf"|"33952315"|"12988603"
|"Side Slope"|||"33951192"|"12988337"
|||"Dip"|"33951239"|"12988360"
|||"Rise"|"33951051"|"12988214"
|||"Talf"|"33951166"|"12988318"
|||"Talf"|"33951136"|"12988291"
|||"Talf"|"33951155"|"12988308"
|"Interfluve"|||"33951927"|"12988525"
|||"Rise"|"33951088"|"12988243"
|||"Talf"|"33951161"|"12988314"
|||"Rise"|"33952326"|"12988612"
|||"Talf"|"33951150"|"12988305"
||"Tread"||"33951354"|"12988479"
|||"Rise"|"33951110"|"12988265"
|"Side Slope"|||"33951276"|"12988398"
||"Riser"||"33951302"|"12988425"
||"Tread"||"33951302"|"12988426"
||"Tread"||"33951328"|"12988453"
|||"Talf"|"33952016"|"12988539"
||"Tread"||"33951339"|"12988464"
|||"Rise"|"33951235"|"12988356"
||"Tread"||"33951177"|"12988327"
|||"Rise"|"33951151"|"12988306"
|||"Rise"|"33951224"|"12988346"
|||"Talf"|"33951125"|"12988280"
|||"Dip"|"33951073"|"12988230"
|||"Rise"|"33951165"|"12988317"
||"Tread"||"33951198"|"12988339"
|||"Rise"|"33951099"|"12988254"
|||"Dip"|"33952319"|"12988606"
||"Tread"||"33951202"|"12988340"
|||"Dip"|"33952234"|"12988566"
||"Tread"||"33951176"|"12988326"
|||"Dip"|"33951062"|"12988220"
|||"Rise"|"33951894"|"12988520"
|"Crest"|||"33952328"|"12988613"
|||"Dip"|"33951068"|"12988226"
|||"Talf"|"33951227"|"12988348"
||"Tread"||"33951299"|"12988422"
|"Base Slope"|||"33951290"|"12988412"
||||"33952090"|"12988549"
|||"Dip"|"33951080"|"12988236"
|"Side Slope"|||"33951183"|"12988331"
|"Side Slope"|||"33951266"|"12988388"
|||"Dip"|"33951070"|"12988227"
||"Tread"||"33951185"|"12988332"
||"Tread"||"33951312"|"12988437"
|||"Flat"|"33951945"|"12988527"
|"Interfluve"|||"33951277"|"12988399"
|"Side Slope"|||"33951246"|"12988368"
|||"Talf"|"33951131"|"12988286"
|||"Talf"|"33951144"|"12988299"
||"Tread"||"33952330"|"12988614"
|||"Dip"|"33951238"|"12988359"
|"Interfluve"|||"33951288"|"12988410"
|||"Rise"|"33951132"|"12988287"
|||"Talf"|"33951172"|"12988324"
||"Tread"||"33951332"|"12988457"
|||"Rise"|"33952020"|"12988540"
||"Riser"||"33951301"|"12988424"
|||"Talf"|"33952081"|"12988546"
|||"Talf"|"33951121"|"12988276"
|||"Rise"|"33951090"|"12988245"
||"Riser"||"33951351"|"12988476"
||"Tread"||"33951340"|"12988465"
||"Tread"||"33951194"|"12988338"
|||"Talf"|"33951142"|"12988297"
||"Tread"||"33951343"|"12988468"
|"Side Slope"|||"33951366"|"12988491"
||||"33951997"|"12988534"
|||"Dip"|"33951079"|"12988235"
|||"Talf"|"33952324"|"12988610"
|||"Talf"|"33951226"|"12988347"
|"Side Slope"|||"33951257"|"12988379"
|||"Talf"|"33951098"|"12988253"
||"Tread"||"33951342"|"12988467"
|||"Rise"|"33951100"|"12988255"
|"Side Slope"|||"33951216"|"12988343"
|||"Talf"|"33951111"|"12988266"
||"Riser"||"33951330"|"12988455"
|||"Dip"|"33951237"|"12988358"
|||"Talf"|"33951050"|"12988213"
||||"33952091"|"12988550"
|"Side Slope"|||"33951269"|"12988391"
||"Tread"||"33951353"|"12988478"
||||"33951998"|"12988535"
|||"Flat"|"33951963"|"12988529"
|"Side Slope"|||"33951258"|"12988380"
||"Tread"||"33952331"|"12988615"
||"Tread"||"33952122"|"12988554"
|||"Talf"|"33951089"|"12988244"
||||"33952123"|"12988555"
|||"Talf"|"33951113"|"12988268"
|||"Talf"|"33951122"|"12988277"
||"Tread"||"33951341"|"12988466"
|||"Talf"|"33951109"|"12988264"
|||"Talf"|"33951174"|"12988325"
|||"Flat"|"33952206"|"12988563"
||"Tread"||"33951320"|"12988445"
|||"Rise"|"33951102"|"12988257"
|||"Dip"|"33951143"|"12988298"
|||"Flat"|"33952165"|"12988557"
|||"Rise"|"33951120"|"12988275"
|||"Rise"|"33951152"|"12988307"
|"Side Slope"|||"33951247"|"12988369"
|"Interfluve"|||"33951248"|"12988370"
|||"Talf"|"33951091"|"12988246"
||"Tread"||"33951321"|"12988446"
||||"33951996"|"12988533"
|"Interfluve"|||"33952029"|"12988541"
|"Interfluve"|||"33951289"|"12988411"
|||"Talf"|"33951133"|"12988288"
|||"Rise"|"33952316"|"12988604"
|||"Dip"|"33951067"|"12988225"
||"Tread"||"33951331"|"12988456"
||"Tread"||"33951310"|"12988435"
|||"Flat"|"33951893"|"12988519"
|"Interfluve"|||"33951268"|"12988390"
|"Interfluve"|||"33951943"|"12988526"
|||"Dip"|"33951236"|"12988357"
|"Side Slope"|||"33951279"|"12988401"
||"Tread"||"33951352"|"12988477"
|||"Talf"|"33951164"|"12988316"
