"Abrupt textural change"|33|45|46|33|45|46||0||"21858900"|"12181517"
"Ochric epipedon"|0|0|0|33|45|46|33|45|46|"21858900"|"12181515"
"Argillic horizon"|33|45|46|203|203|203|156|158|172|"21858900"|"12181516"
"Secondary carbonates"|107|113|154|203|203|203|49|90|96|"21858903"|"12181520"
"Ochric epipedon"|0|0|0|11|16|30|11|16|30|"21858903"|"12181518"
"Argillic horizon"|11|16|30|203|203|203|173|187|192|"21858903"|"12181519"
"Abrupt textural change"|51|58|90|||||||"21858907"|"12181523"
"Ochric epipedon"|0|0|0|51|58|90|51|58|90|"21858907"|"12181521"
"Argillic horizon"|51|58|90|203|203|203|113|145|152|"21858907"|"12181522"
"Ochric epipedon"|0|0|0|32|45|51|32|45|51|"21858916"|"12181524"
"Argillic horizon"|32|45|51|203|203|203|152|158|171|"21858916"|"12181525"
"Aquic conditions"||41|||115|||74||"21858917"|"12181528"
"Ochric epipedon"||0|||59|||59||"21858917"|"12181526"
"Argillic horizon"||59|||203|||144||"21858917"|"12181527"
"Ochric epipedon"|0|0|0|101|110|122|101|110|122|"21858918"|"12181529"
"Argillic horizon"|101|110|122|203|203|203|81|93|102|"21858918"|"12181530"
"Aquic conditions"|0|0|0|25|44|64|25|44|64|"21858921"|"12181534"
"Ochric epipedon"|0|0|0|8|20|23|8|20|23|"21858921"|"12181531"
"Argillic horizon"|25|44|64|203|203|203|139|159|178|"21858921"|"12181532"
"Episaturation"|0|0|0|25|44|64|25|44|64|"21858921"|"12181533"
"Ochric epipedon"|0|0|0|46|63|84|46|63|64|"21858924"|"12181535"
"Argillic horizon"|36|63|84|79|203|203|43|140|157|"21858924"|"12181536"
"Ochric epipedon"|0|0|0|36|43|53|36|43|53|"21859045"|"12181673"
"Argillic horizon"|36|43|53|203|203|203|150|160|167|"21859045"|"12181674"
"Ochric epipedon"|0|0|0|33|42|70|33|42|70|"21859046"|"12181675"
"Argillic horizon"|33|42|70|203|203|203|133|161|170|"21859046"|"12181676"
"Ochric epipedon"|0|0|0|48|54|97|48|54|97|"21859058"|"12181691"
"Argillic horizon"|48|54|97|203|203|203|106|149|155|"21859058"|"12181692"
"Aquic conditions"|0|0|0|203|203|203|203|203|203|"21859065"|"12181695"
"Mollic epipedon"|0|0|0|20|36|91|20|36|91|"21859065"|"12181693"
"Slickensides"|20|36|91|100|104|152|9|68|132|"21859065"|"12181694"
"Secondary carbonates"|18|97|193|94|175|229|21|78|185|"21859072"|"12181705"
"Mollic epipedon"|0|0|0|10|58|60|10|18|60|"21859072"|"12181708"
"Slickensides"|20|58|87|95|175|229|62|117|142|"21859072"|"12181704"
"Lithologic discontinuity"|150|175|203|203|229|229|26|54|79|"21859072"|"12181707"
"Free carbonates"|20|58|193|147|229|229|10|107|183|"21859072"|"12181706"
"Ochric epipedon"|0|0|0|48|48|97|48|48|97|"21859075"|"12181709"
"Argillic horizon"|48|48|97|203|203|203|106|155|155|"21859075"|"12181710"
"Calcic horizon"|18|30|40|50|86|102|15|56|82|"21859176"|"12181845"
"Secondary carbonates"|18|30|40|50|86|102|15|56|82|"21859176"|"12181848"
"Mollic epipedon"|0|0|0|18|30|40|18|30|40|"21859176"|"12181849"
"Paralithic contact"|50|86|102|50|86|100|0|0|0|"21859176"|"12181847"
"Paralithic materials"|50|86|102|75|152|203|25|66|153|"21859176"|"12181846"
"Free carbonates"|0|0|0|76|152|203|76|152|203|"21859176"|"12181844"
"Calcic horizon"|18|30|40|50|86|102|15|56|82|"21859179"|"12181851"
"Secondary carbonates"|18|30|40|50|86|102|15|56|82|"21859179"|"12181854"
"Mollic epipedon"|0|0|0|18|30|40|18|30|40|"21859179"|"12181855"
"Paralithic contact"|50|86|102|50|86|100|0|0|0|"21859179"|"12181852"
"Paralithic materials"|50|86|102|75|152|203|25|66|153|"21859179"|"12181853"
"Free carbonates"|0|0|0|76|152|203|76|152|203|"21859179"|"12181850"
"Cambic horizon"|10|10|25|38|38|91|10|28|71|"21859197"|"12181872"
"Calcic horizon"|38|38|46|140|140|183|94|102|137|"21859197"|"12181875"
"Secondary carbonates"|10|10|25|165|165|183|140|155|165|"21859197"|"12181874"
"Mollic epipedon"|0|0|0|10|10|25|10|10|25|"21859197"|"12181876"
"Slickensides"|25|38|38|165|165|183|127|127|158|"21859197"|"12181873"
"Calcic horizon"|18|30|49|33|91|102|15|61|84|"21859198"|"12181878"
"Mollic epipedon"|0|0|0|18|30|49|18|30|49|"21859198"|"12181877"
"Paralithic contact"|51|91|102|76|152|203|25|61|112|"21859198"|"12181879"
"Cambic horizon"|10|15|46|25|203|203|15|188|193|"21859199"|"12181882"
"Calcic horizon"|175|178|203|203|203|203|0|25|28|"21859199"|"12181885"
"Secondary carbonates"|0|0|100|203|203|203|103|203|203|"21859199"|"12181881"
"Mollic epipedon"|0|0|0|10|15|46|10|15|46|"21859199"|"12181880"
"Slickensides"|15|15|50|150|203|203|100|188|188|"21859199"|"12181883"
"Redox concentrations"|0|15|100|150|203|203|150|188|203|"21859199"|"12181884"
"Calcic horizon"|20|25|43|152|203|203|15|178|183|"21859200"|"12181887"
"Mollic epipedon"|0|0|0|20|25|43|20|25|43|"21859200"|"12181886"
"Ochric epipedon"|0|0|0|46|56|58|46|56|58|"21859225"|"12181909"
"Plinthite"|81|89|127|114|145|191|55|56|87|"21859225"|"12181910"
"Argillic horizon"|46|56|58|203|203|203|145|147|157|"21859225"|"12181908"
"Ochric epipedon"|0|0|0|10|20|33|10|20|33|"21859226"|"12181911"
"Calcic horizon"|18|30|49|33|91|102|15|61|84|"21859230"|"12181913"
"Mollic epipedon"|0|0|0|18|30|49|18|30|49|"21859230"|"12181912"
"Paralithic contact"|51|91|102|76|152|203|25|61|112|"21859230"|"12181914"
"Cambic horizon"|10|10|25|38|38|91|10|28|71|"21859231"|"12181915"
"Calcic horizon"|38|38|46|140|140|183|94|102|137|"21859231"|"12181916"
"Secondary carbonates"|0|10|25|165|165|183|140|140|165|"21859231"|"12181918"
"Mollic epipedon"|0|0|0|10|10|25|10|10|25|"21859231"|"12181919"
"Slickensides"|25|38|38|165|165|183|127|140|158|"21859231"|"12181917"
"Cambic horizon"|18|20|25|50|91|91|30|59|71|"21859232"|"12181926"
"Calcic horizon"|20|91|99|91|231|231|76|140|211|"21859232"|"12181923"
"Secondary carbonates"|15|91|91|91|231|231|76|140|216|"21859232"|"12181922"
"Mollic epipedon"|0|0|0|20|20|25|20|20|25|"21859232"|"12181925"
"Slickensides"|20|20|53|178|231|231|158|179|211|"21859232"|"12181921"
"Redox concentrations"|20|20|178|231|231|231|158|211|211|"21859232"|"12181920"
"Redox depletions with chroma 2 or less"|91|91|91|132|132|203|41|41|112|"21859232"|"12181924"
"Calcic horizon"|18|30|49|33|91|102|15|61|84|"21859233"|"12181928"
"Mollic epipedon"|0|0|0|18|30|49|18|30|49|"21859233"|"12181927"
"Paralithic contact"|51|91|102|76|152|203|25|61|112|"21859233"|"12181929"
"Cambic horizon"|10|15|46|25|203|203|15|188|193|"21859234"|"12181932"
"Calcic horizon"|175|178|203|203|203|203|0|25|28|"21859234"|"12181935"
"Secondary carbonates"|0|0|100|203|203|203|103|203|203|"21859234"|"12181931"
"Mollic epipedon"|0|0|0|10|15|46|10|15|46|"21859234"|"12181930"
"Slickensides"|15|15|50|150|203|203|100|188|188|"21859234"|"12181933"
"Redox concentrations"|0|15|100|150|203|203|150|188|203|"21859234"|"12181934"
"Secondary carbonates"|101|101|157|203|203|203|46|102|102|"21859239"|"12181939"
"Ochric epipedon"|0|0|0|9|13|60|9|13|60|"21859239"|"12181936"
"Argillic horizon"|9|13|60|203|203|203|143|190|194|"21859239"|"12181937"
"Lithologic discontinuity"|101|101|157|203|203|203|46|102|102|"21859239"|"12181938"
"Ochric epipedon"|0|0|0|49|74|96|49|74|96|"21859243"|"12181940"
"Argillic horizon"|49|74|96|203|203|203|107|129|154|"21859243"|"12181941"
"Ochric epipedon"|0|0|0|32|46|51|32|46|51|"21859244"|"12181942"
"Argillic horizon"|32|46|51|203|203|203|152|157|171|"21859244"|"12181943"
"Glossic horizon"|22|38|81|50|71|122|15|33|66|"21859245"|"12181945"
"Ochric epipedon"|0|0|0|22|38|81|22|38|81|"21859245"|"12181944"
"Argillic horizon"|22|38|81|203|203|203|122|165|181|"21859245"|"12181946"
"Endosaturation"|91|178|178|203|203|203|25|25|112|"21859245"|"12181948"
"Episaturation"|22|38|81|50|71|122|15|33|66|"21859245"|"12181947"
"Aquic conditions"|0|0|0|38|58|99|38|58|99|"21859323"|"12182036"
"Natric horizon"|68|83|185|203|203|203|18|120|135|"21859323"|"12182037"
"Ochric epipedon"|0|0|0|17|17|64|17|17|64|"21859323"|"12182038"
"Argillic horizon"|17|17|64|203|203|203|139|186|186|"21859323"|"12182039"
"Aquic conditions"|0|0|0|10|29|52|10|29|52|"21859324"|"12182043"
"Natric horizon"|10|29|52|203|203|203|151|174|193|"21859324"|"12182041"
"Ochric epipedon"|0|0|0|10|29|52|10|29|52|"21859324"|"12182040"
"Argillic horizon"|10|29|52|203|203|203|151|174|193|"21859324"|"12182042"
"Ochric epipedon"|0|0|0|46|76|84|46|76|84|"21859339"|"12182073"
"Argillic horizon"|36|76|84|79|203|203|43|127|157|"21859339"|"12182074"
"Cambic horizon"||31|||76|||45||"21859342"|"12182076"
"Ochric epipedon"||0|||31|||31||"21859342"|"12182075"
"Calcic horizon"|18|30|40|50|74|102|15|44|82|"21859363"|"12182109"
"Secondary carbonates"|18|30|40|50|74|102|15|44|82|"21859363"|"12182110"
"Mollic epipedon"|0|0|0|18|30|40|18|30|40|"21859363"|"12182108"
"Paralithic contact"|50|74|102|50|74|100|0|0|0|"21859363"|"12182111"
"Paralithic materials"|50|74|102|75|152|203|25|78|153|"21859363"|"12182112"
"Free carbonates"|0|0|0|76|152|203|76|152|203|"21859363"|"12182107"
"Cambic horizon"|13|14|18|203|203|203|185|189|190|"21859399"|"12182142"
"Ochric epipedon"|0|0|0|13|14|18|13|14|18|"21859399"|"12182141"
"Slickensides"|13|14|18|203|203|203|185|189|190|"21859399"|"12182143"
"Abrupt textural change"|58|67|84|63|72|89|5|5|5|"21859408"|"12182160"
"Aquic conditions"|58|67|84|91|100|108|7|33|50|"21859408"|"12182161"
"Aquic conditions"|58|67|84|183|203|203|7|33|50|"21859408"|"12182162"
"Ochric epipedon"|0|0|0|58|67|84|58|67|84|"21859408"|"12182157"
"Albic horizon"|13|27|41|58|67|84|17|40|71|"21859408"|"12182159"
"Argillic horizon"|58|67|84|183|203|203|99|136|145|"21859408"|"12182156"
"Redox depletions with chroma 2 or less"|58|67|75|91|100|108|16|33|50|"21859408"|"12182154"
"Reduced matrix"|58|67|84|91|100|108|7|33|50|"21859408"|"12182158"
"Episaturation"|58|67|84|91|100|108|7|33|50|"21859408"|"12182155"
"Abrupt textural change"|15|36|53|20|41|58|5|5|5|"21859409"|"12182164"
"Secondary carbonates"|132|150|186|203|203|203|17|53|71|"21859409"|"12182168"
"Ochric epipedon"|0|0|0|15|36|53|15|36|53|"21859409"|"12182163"
"Albic horizon"|10|20|30|15|36|53|5|16|43|"21859409"|"12182165"
"Argillic horizon"|15|36|53|132|150|186|79|114|171|"21859409"|"12182166"
"Redox depletions with chroma 2 or less"|15|36|53|132|165|203|79|129|188|"21859409"|"12182167"
"Ochric epipedon"|0|0|0|69|117|178||||"21859410"|"12182169"
"Albic horizon"|8|25|41|69|117|178||||"21859410"|"12182171"
"Argillic horizon"|69|117|178|94|191|259||||"21859410"|"12182170"
"Aquic conditions"|8|13|26|203|203|203|177|190|195|"21859489"|"12182264"
"Ochric epipedon"|0|0|0|8|13|26|8|13|26|"21859489"|"12182263"
"Calcic horizon"|8|30|48|203|203|203|155|173|195|"21859490"|"12182266"
"Ochric epipedon"|0|0|0|8|30|48|8|30|48|"21859490"|"12182265"
"Endosaturation"|112|157|163|203|203|203|40|46|91|"21859490"|"12182267"
"Aquic conditions"|8|15|15|203|203|203|188|188|195|"21859492"|"12182269"
"Ochric epipedon"|0|0|0|8|15|15|8|15|15|"21859492"|"12182268"
"Secondary carbonates"|46|149|149|203|203|203|54|54|157|"21859496"|"12182272"
"Mollic epipedon"|0|0|0|110|166|166|110|166|166|"21859496"|"12182271"
"Slickensides"|8|9|64|203|203|203|139|194|195|"21859496"|"12182270"
"Ochric epipedon"|0|0|0|46|54|85|46|54|85|"21859529"|"12182307"
"Argillic horizon"|46|54|85|203|203|203|118|149|157|"21859529"|"12182308"
"Lithologic discontinuity"|85|106|125|203|203|203|78|97|118|"21859529"|"12182309"
"Glossic horizon"|28|42|42|72|81|119|30|39|47|"21859548"|"12182317"
"Ochric epipedon"|0|0|0|28|42|42|28|42|42|"21859548"|"12182316"
"Argillic horizon"|28|42|42|203|203|203|161|161|175|"21859548"|"12182318"
"Glossic horizon"|28|35|42|72|85|119|44|50|91|"21859550"|"12182321"
"Ochric epipedon"|0|0|0|28|35|42|28|35|42|"21859550"|"12182319"
"Argillic horizon"|28|35|42|203|203|203|161|168|175|"21859550"|"12182320"
"Cambic horizon"|3|20|38|203|203|203|165|183|200|"21859556"|"12182332"
"Aquic conditions"|15|20|46|203|203|203|157|183|188|"21859556"|"12182334"
"Ochric epipedon"|0|0|0|3|20|38|3|20|38|"21859556"|"12182331"
"Redox concentrations"|0|0|38|203|203|203|165|203|203|"21859556"|"12182337"
"Redox depletions with chroma 2 or less"|0|0|38|203|203|203|165|203|203|"21859556"|"12182336"
"Reduced matrix"|3|20|38|203|203|203|165|183|200|"21859556"|"12182333"
"Endosaturation"|15|20|46|203|203|203|157|183|188|"21859556"|"12182335"
"Cambic horizon"|13|20|30|203|203|203|173|183|190|"21859557"|"12182343"
"Aquic conditions"|13|20|30|203|203|203|173|183|190|"21859557"|"12182344"
"Ochric epipedon"|0|0|0|13|20|30|13|20|30|"21859557"|"12182342"
"Slickensides"|31|43|91|167|185|190|136|142|159|"21859557"|"12182338"
"Redox concentrations"|13|20|30|203|203|203|173|183|190|"21859557"|"12182340"
"Redox depletions with chroma 2 or less"|0|0|0|13|20|30|13|20|30|"21859557"|"12182341"
"Episaturation"|13|20|30|203|203|203|173|183|190|"21859557"|"12182339"
