"Silt loam"||"140044048"|"142442015"
"Silt loam"||"140044151"|"142442193"
"Silt loam"||"140044088"|"142442025"
"Silt loam"||"140044059"|"142442093"
"Silt loam"||"140044036"|"142441967"
"Silty clay loam"||"140043989"|"142442184"
"Loam"||"140044217"|"142442108"
"Loam"||"140044140"|"142442009"
"Clay loam"||"140044047"|"142442254"
"Loam"||"140043952"|"142441995"
"Silt loam"||"140044062"|"142442252"
"Loamy sand"||"140044221"|"142442199"
"Silt loam"||"140043937"|"142442143"
"Silt loam"||"140044010"|"142442121"
"Silt loam"||"140044184"|"142442136"
"Silt loam"||"140044143"|"142442103"
"Silty clay"||"140044114"|"142442068"
"Fine sandy loam"||"140044195"|"142441999"
"Silty clay loam"||"140044011"|"142442122"
"Silty clay"||"140044125"|"142442149"
"Loam"||"140044136"|"142442248"
"Silt loam"||"140044206"|"142442186"
"Silt loam"||"140044026"|"142442280"
"Silt loam"||"140044177"|"142441982"
"Clay"||"140044021"|"142442277"
"Silt loam"||"140044099"|"142442058"
"Silty clay loam"||"140044000"|"142442041"
"Silt loam"||"140044103"|"142442060"
"Silt loam"||"140044066"|"142442172"
"Clay loam"||"140044058"|"142442092"
"Silty clay loam"||"140044037"|"142442210"
"Silt loam"||"140044180"|"142442064"
"Silty clay"||"140044232"|"142442201"
"Silt loam"||"140043963"|"142442158"
"Clay loam"||"140043974"|"142442170"
"Sandy clay loam"||"140044158"|"142442035"
"Clay loam"||"140044162"|"142441969"
"Silt loam"||"140044077"|"142442019"
"Silt loam"||"140044169"|"142442044"
"Silty clay"||"140044084"|"142442190"
"Very fine sandy loam"||"140044007"|"142442042"
"Silty clay loam"||"140044063"|"142442012"
"Sandy clay loam"||"140043981"|"142442250"
"Fine sandy loam"||"140044121"|"142442234"
"Silt loam"||"140044188"|"142441985"
"Loam"||"140043944"|"142442073"
"Silt loam"||"140043985"|"142442261"
"Sandy clay loam"||"140044225"|"142442271"
"Loam"||"140044018"|"142442245"
"Silty clay loam"||"140043933"|"142442228"
"Silty clay loam"||"140043915"|"142441976"
"Silt"||"140044110"|"142442226"
"Silt loam"||"140044147"|"142442192"
"Sandy clay loam"||"140044214"|"142442032"
"Silt loam"||"140044044"|"142442125"
"Loam"||"140044074"|"142442179"
"Loam"||"140043959"|"142442086"
"Silt loam"||"140044040"|"142442212"
"Silt loam"||"140044051"|"142442175"
"Loam"||"140043970"|"142442241"
"Clay"||"140044022"|"142442037"
"Sandy loam"||"140043996"|"142442111"
"Silty clay loam"||"140044033"|"142442049"
"Silt loam"||"140044069"|"142442182"
"Loam"||"140043948"|"142442084"
"Silty clay loam"||"140044173"|"142442208"
"Silt loam"||"140044073"|"142442259"
"Silt loam"||"140044095"|"142441971"
"Silty clay loam"||"140044210"|"142442023"
"Silty clay"||"140044025"|"142442120"
"Silt loam"||"140043926"|"142442220"
"Loamy sand"||"140044199"|"142442154"
"Silt loam"||"140043922"|"142442127"
"Silt loam"||"140044106"|"142442139"
"Silty clay loam"||"140044132"|"142442243"
"Silt loam"||"140044093"|"142442055"
"Silt loam"||"140044209"|"142442189"
"Silt loam"||"140044080"|"142442265"
"Silt loam"||"140044174"|"142442221"
"Loam"||"140043955"|"142441997"
"Silty clay loam"||"140044146"|"142442028"
"Loam"||"140043976"|"142442011"
"Fine sandy loam"||"140044133"|"142442089"
"Sandy loam"||"140043977"|"142442090"
