||"Riser"||"36830087"|"14302177"
||"Tread"||"36829973"|"14302174"
||"Tread"||"36830077"|"14302184"
||"Tread"||"36830073"|"14302169"
||"Tread"||"36830106"|"14302165"
|||"Talf"|"36829958"|"14302153"
|||"Talf"|"36830072"|"14302159"
||"Tread"||"36829910"|"14302126"
|||"Dip"|"36830025"|"14302163"
||"Tread"||"36830058"|"14302139"
|||"Talf"|"36830069"|"14302156"
|||"Dip"|"36830021"|"14302155"
||"Tread"||"36830010"|"14302145"
|||"Talf"|"36829995"|"14302181"
|||"Talf"|"36830084"|"14302178"
||"Tread"||"36829951"|"14302151"
||"Tread"||"36829925"|"14302137"
|"Interfluve"|||"36830027"|"14302164"
|||"Dip"|"36829965"|"14302172"
||"Tread"||"36829912"|"14302125"
||"Tread"||"36830091"|"14302128"
||"Riser"||"36830080"|"14302182"
||"Tread"||"36829996"|"14302124"
|||"Rise"|"36830009"|"14302152"
|||"Rise"|"36830068"|"14302157"
||"Tread"||"36829998"|"14302132"
|||"Rise"|"36829956"|"14302160"
||"Riser"||"36830081"|"14302183"
||"Tread"||"36830102"|"14302166"
||"Riser"||"36830061"|"14302148"
||"Riser"||"36830037"|"14302136"
||"Tread"||"36830112"|"14302143"
||"Tread"||"36829976"|"14302142"
||"Tread"||"36830050"|"14302131"
||"Tread"||"36830063"|"14302149"
||"Tread"||"36830004"|"14302140"
||"Riser"||"36830089"|"14302135"
||"Tread"||"36829993"|"14302179"
|||"Talf"|"36829968"|"14302175"
||"Tread"||"36829927"|"14302130"
||"Riser"||"36830104"|"14302167"
||"Riser"||"36830056"|"14302138"
|||"Talf"|"36829953"|"14302161"
||"Tread"||"36829982"|"14302144"
|||"Rise"|"36829964"|"14302171"
||"Tread"||"36830045"|"14302129"
||"Tread"||"36829916"|"14302134"
|||"Rise"|"36830019"|"14302154"
||"Riser"||"36829949"|"14302150"
||"Riser"||"36830086"|"14302176"
|||"Rise"|"36830065"|"14302158"
||"Tread"||"36830012"|"14302146"
||"Tread"||"36829991"|"14302180"
||"Tread"||"36829908"|"14302133"
|||"Talf"|"36829970"|"14302173"
||"Tread"||"36830043"|"14302127"
||"Tread"||"36830002"|"14302141"
|"Side Slope"|||"36830075"|"14302168"
|||"Talf"|"36829961"|"14302170"
||"Tread"||"36830024"|"14302162"
|||"Dip"|"36830013"|"14302147"
