"2"|"23394572"|"5260318"
"2"|"23394573"|"5260317"
"2"|"23394574"|"5260319"
"3"|"23394574"|"5260320"
"2"|"23394577"|"5260325"
"2"|"23394578"|"5260326"
"3"|"23394578"|"5260327"
"2"|"23394579"|"5260337"
"3"|"23394579"|"5260338"
"2"|"23394581"|"5260336"
"2"|"23394583"|"5260342"
"4"|"23394583"|"5260343"
"2"|"23394584"|"5260344"
"3"|"23394584"|"5260345"
"4"|"23394584"|"5260346"
"4"|"23394585"|"5260347"
"2"|"23394589"|"5260348"
"4"|"23394589"|"5260349"
"4"|"23394591"|"5260350"
"2"|"23394592"|"5260351"
"3"|"23394592"|"5260352"
"4"|"23394592"|"5260353"
"2"|"23394594"|"5260373"
"2"|"23394595"|"5260381"
"4"|"23394595"|"5260380"
"2"|"23394597"|"5260374"
"3"|"23394597"|"5260375"
"4"|"23394597"|"5260376"
"2"|"23394599"|"5260388"
"2"|"23394601"|"5260389"
"4"|"23394602"|"5260392"
"2"|"23394604"|"5260390"
"2"|"23394605"|"5260391"
"2"|"23394607"|"5260354"
"2"|"23394609"|"5260356"
"4"|"23394609"|"5260355"
"2"|"23394611"|"5260361"
"4"|"23394611"|"5260362"
"4"|"23394612"|"5260363"
"2"|"23394613"|"5260364"
"3"|"23394613"|"5260365"
"2"|"23394617"|"5260394"
"2"|"23394619"|"5260310"
"2"|"23394620"|"5260311"
"3"|"23394620"|"5260312"
"2"|"23394622"|"5260314"
"2"|"23394623"|"5260313"
"2"|"23394624"|"5260315"
"3"|"23394624"|"5260316"
"2"|"23394631"|"5260366"
"3"|"23394631"|"5260367"
"4"|"23394631"|"5260368"
"2"|"23394633"|"5260369"
"3"|"23394633"|"5260370"
"4"|"23394633"|"5260371"
"2"|"23394636"|"5260377"
"3"|"23394636"|"5260378"
"2"|"23394638"|"5260382"
"3"|"23394638"|"5260383"
"2"|"23394641"|"5260305"
"3"|"23394641"|"5260306"
"4"|"23394641"|"5260307"
"4"|"23394642"|"5260304"
"2"|"23394643"|"5260308"
"4"|"23394643"|"5260309"
"2"|"23394645"|"5260322"
"2"|"23394646"|"5260323"
"4"|"23394646"|"5260324"
"2"|"23394647"|"5260321"
"2"|"23394648"|"5260333"
"2"|"23394650"|"5260334"
"3"|"23394650"|"5260335"
"2"|"23394651"|"5260339"
"2"|"23394652"|"5260340"
"3"|"23394652"|"5260341"
"2"|"23394657"|"5260372"
"2"|"23394662"|"5260379"
"2"|"23394664"|"5260395"
"2"|"23394667"|"5260393"
"2"|"23394671"|"5260328"
"2"|"23394674"|"5260329"
"4"|"23394674"|"5260330"
"2"|"23394675"|"5260331"
"3"|"23394675"|"5260332"
"2"|"23394677"|"5260385"
"2"|"23394678"|"5260386"
"3"|"23394678"|"5260387"
"2"|"23394680"|"5260384"
"2"|"23394683"|"5260357"
"3"|"23394683"|"5260358"
"2"|"23394686"|"5260359"
"4"|"23394686"|"5260360"
