"not used"|"23394599"|"16402996"
"not used"|"23394601"|"16402997"
"not used"|"23394595"|"16402992"
"not used"|"23394596"|"16402993"
"not used"|"23394597"|"16402994"
"not used"|"23394640"|"16403018"
"not used"|"23394602"|"16402998"
"not used"|"23394603"|"16402999"
"not used"|"23394604"|"16403000"
"not used"|"23394605"|"16403001"
"not used"|"23394664"|"16403028"
"not used"|"23394665"|"16403029"
"not used"|"23394666"|"16403030"
"not used"|"23394598"|"16402995"
"not used"|"23394663"|"16403027"
"not used"|"23394619"|"16403007"
"not used"|"23394677"|"16403037"
"not used"|"23394678"|"16403038"
"not used"|"23394679"|"16403039"
"not used"|"23394680"|"16403040"
"not used"|"23394621"|"16403008"
"not used"|"23394571"|"16402982"
"not used"|"23394644"|"16403019"
"not used"|"23394575"|"16402983"
"not used"|"23394615"|"16403004"
"not used"|"23394616"|"16403005"
"not used"|"23394617"|"16403006"
"not used"|"23394667"|"16403031"
"not used"|"23394668"|"16403032"
"not used"|"23394670"|"16403033"
"not used"|"23394671"|"16403034"
"not used"|"23394672"|"16403035"
"not used"|"23394660"|"16403026"
"not used"|"23394648"|"16403020"
"not used"|"23394580"|"16402984"
"not used"|"23394651"|"16403021"
"not used"|"23394582"|"16402985"
"not used"|"23394607"|"16403002"
"not used"|"23394635"|"16403014"
"not used"|"23394610"|"16403003"
"not used"|"23394682"|"16403042"
"not used"|"23394629"|"16403009"
"not used"|"23394630"|"16403010"
"not used"|"23394631"|"16403011"
"not used"|"23394632"|"16403012"
"not used"|"23394634"|"16403013"
"not used"|"23394587"|"16402986"
"not used"|"23394653"|"16403022"
"not used"|"23394588"|"16402987"
"not used"|"23394681"|"16403041"
"not used"|"23394676"|"16403036"
"not used"|"23394656"|"16403024"
"not used"|"23394657"|"16403025"
"not used"|"23394593"|"16402990"
"not used"|"23394594"|"16402991"
"not used"|"23394589"|"16402988"
"not used"|"23394590"|"16402989"
"not used"|"23394637"|"16403015"
"not used"|"23394638"|"16403016"
"not used"|"23394639"|"16403017"
"not used"|"23394654"|"16403023"
