0|2|3||2|4|5||||"64477765"|"111297480"
0|1|1||2|4|5||||"64477754"|"111297478"
0|5|9||2|4|5||||"64477772"|"111297484"
0|5|9||5|40|75||||"64477772"|"111297485"
0|1|1|"Iron-manganese concretions"|2|4|5|"Nonflat"|"Subrounded"|"Moderately cemented"|"64477739"|"111297473"
0|2|3||2|4|5||||"64477846"|"111297486"
0|2|3||2|4|5||||"64477909"|"111297496"
0|1|1||2|4|5||||"64477872"|"111297492"
0|1|1||2|4|5||||"64477753"|"111297477"
0|2|3||2|4|5||||"64477847"|"111297487"
0|1|1|"Iron-manganese concretions"|2|4|5|"Nonflat"|"Subrounded"|"Very weakly cemented"|"64477738"|"111297472"
0|2|3||2|4|5||||"64477718"|"111297468"
0|1|1|"Iron-manganese nodules"|2|4|5|"Nonflat"|"Subrounded"|"Very weakly cemented"|"64477740"|"111297474"
0|2|3||2|4|5||||"64477719"|"111297469"
0|3|6||2|4|5||||"64477771"|"111297482"
0|3|6||5|40|75||||"64477771"|"111297483"
0|2|3||2|4|5||||"64477908"|"111297495"
0|2|3||2|4|5||||"64477897"|"111297494"
0|1|1|"Iron-manganese nodules"|2|4|5|"Nonflat"|"Subrounded"|"Very weakly cemented"|"64477741"|"111297475"
0|2|3||2|4|5||||"64477848"|"111297488"
0|2|3||2|4|5||||"64477870"|"111297491"
0|1|1||2|4|5||||"64477752"|"111297476"
0|2|3||2|4|5||||"64477896"|"111297493"
0|1|1||2|4|5||||"64477849"|"111297489"
0|2|3||2|4|5||||"64477724"|"111297471"
0|1|1||2|4|5||||"64477755"|"111297479"
0|2|3||2|4|5||||"64477766"|"111297481"
0|1|1||2|4|5||||"64477850"|"111297490"
0|2|3||2|4|5||||"64477723"|"111297470"
