"Clay"||"129991731"|"132229078"
"Very fine sandy loam"||"129991877"|"132229217"
"Silty clay loam"||"129991925"|"132229251"
"Clay"||"129991915"|"132229244"
"Loam"||"129991981"|"132229188"
"Loam"||"129992010"|"132229314"
"Silty clay"||"129991914"|"132229138"
"Loamy fine sand"||"129991841"|"132229171"
"Silty clay"||"129991878"|"132229113"
"Silty clay loam"||"129991903"|"132229135"
"Sand"||"129992018"|"132229103"
"Clay"||"129991793"|"132229257"
"Clay"||"129991804"|"132229065"
"Silt loam"||"129992036"|"132229227"
"Silt loam"||"129991830"|"132229073"
"Clay"||"129991866"|"132229272"
"Loamy sand"||"129991672"|"132229339"
"Silt loam"||"129991856"|"132229391"
"Sandy loam"||"129991683"|"132229344"
"Loamy fine sand"||"129991970"|"132229367"
"Clay"||"129991867"|"132229170"
"Silty clay loam"||"129992007"|"132229100"
"Loam"||"129991752"|"132229212"
"Silty clay"||"129991999"|"132229375"
"Silty clay"||"129991904"|"132229349"
"Silt loam"||"129991941"|"132229359"
"Silt loam"||"129992014"|"132229017"
"Clay"||"129991722"|"132229282"
"Loam"||"129991940"|"132229145"
"Clay loam"||"129991851"|"132229280"
"Clay"||"129991808"|"132229370"
"Clay"||"129991992"|"132229373"
"Silty clay"||"129991966"|"132229148"
"Clay"||"129991819"|"132229305"
"Silt loam"||"129991711"|"132229406"
"Loam"||"129991930"|"132229050"
"Silt loam"||"129992029"|"132229334"
"Coarse sand"||"129991690"|"132229343"
"Clay"||"129992003"|"132229262"
"Silty clay loam"||"129991893"|"132229329"
"Loam"||"129991951"|"132229254"
"Silt loam"||"129991888"|"132229220"
"Clay loam"||"129991703"|"132229404"
"Silt loam"||"129991724"|"132229283"
"Loam"||"129992025"|"132229225"
"Silty clay loam"||"129991977"|"132229069"
"Silt loam"||"129991702"|"132229086"
"Silt loam"||"129991944"|"132229054"
"Silty clay loam"||"129991771"|"132229097"
"Silty clay"||"129991745"|"132229208"
"Very fine sandy loam"||"129991774"|"132229223"
"Silt loam"||"129991955"|"132229152"
"Silty clay loam"||"129991811"|"132229195"
"Silty clay"||"129991680"|"132229128"
"Loam"||"129991713"|"132229407"
"Loam"||"129991701"|"132229085"
"Silt loam"||"129991874"|"132229325"
"Silty clay loam"||"129991933"|"132229053"
"Sand"||"129991763"|"132229323"
"Clay"||"129991988"|"132229159"
"Clay"||"129991800"|"132229266"
"Loam"||"129991692"|"132229181"
"Loamy sand"||"129992040"|"132229228"
"Silty clay"||"129991885"|"132229114"
