"Clay loam"||"129927794"|"132164915"
"Loamy fine sand"||"129927762"|"132164883"
"Silt loam"||"129927604"|"132164722"
"Silt loam"||"129928005"|"132165125"
"Sand"||"129927788"|"132164909"
"Clay"||"129927720"|"132164841"
"Silt loam"||"129927624"|"132164742"
"Silt loam"||"129927857"|"132164978"
"Clay loam"||"129927696"|"132164817"
"Fine sandy loam"||"129927757"|"132164878"
"Loamy fine sand"||"129927799"|"132164920"
"Silty clay loam"||"129928012"|"132165132"
"Silty clay loam"||"129927736"|"132164857"
"Silt loam"||"129927611"|"132164729"
"Silt loam"||"129927718"|"132164839"
"Silt loam"||"129927709"|"132164830"
"Silt loam"||"129927994"|"132165114"
"Sandy clay loam"||"129927825"|"132164946"
"Very fine sandy loam"||"129927924"|"132165044"
"Clay loam"||"129927746"|"132164867"
"Silt loam"||"129927868"|"132164989"
"Silt loam"||"129927593"|"132164711"
"Fine sandy loam"||"129927783"|"132164904"
"Loam"||"129927613"|"132164731"
"Silty clay loam"||"129928016"|"132165136"
"Silt loam"||"129927747"|"132164868"
"Silt loam"||"129927674"|"132164792"
"Loamy fine sand"||"129927784"|"132164905"
"Sandy loam"||"129927820"|"132164941"
"Fine sandy loam"||"129927635"|"132164753"
"Silt loam"||"129927846"|"132164967"
"Silt loam"||"129927935"|"132165055"
"Silty clay"||"129927751"|"132164872"
"Clay loam"||"129927872"|"132164993"
"Fine sandy loam"||"129927809"|"132164930"
"Clay loam"||"129927687"|"132164805"
"Silt loam"||"129927716"|"132164837"
"Silt loam"||"129927772"|"132164893"
"Sandy clay"||"129927957"|"132165077"
"Silt loam"||"129927602"|"132164720"
"Silty clay"||"129927979"|"132165099"
"Loam"||"129927698"|"132164819"
"Silty clay loam"||"129927600"|"132164718"
"Silt loam"||"129927646"|"132164764"
"Sand"||"129927761"|"132164882"
"Loam"||"129927909"|"132165030"
"Sandy loam"||"129927591"|"132164709"
"Silty clay loam"||"129927622"|"132164740"
"Sandy clay loam"||"129927685"|"132164803"
"Silt loam"||"129927831"|"132164952"
"Silty clay loam"||"129927968"|"132165088"
"Sandy loam"||"129927810"|"132164931"
"Silt loam"||"129927883"|"132165004"
"Fine sandy loam"||"129927798"|"132164919"
"Silty clay loam"||"129927835"|"132164956"
"Silt loam"||"129927773"|"132164894"
"Silty clay loam"||"129927993"|"132165113"
"Sandy clay"||"129927972"|"132165092"
"Silty clay loam"||"129927633"|"132164751"
"Clay"||"129927732"|"132164853"
"Fine sandy loam"||"129927824"|"132164945"
"Fine sandy loam"||"129927839"|"132164960"
"Silt loam"||"129927654"|"132164772"
"Loam"||"129927592"|"132164710"
"Sandy loam"||"129927787"|"132164908"
"Silt loam"||"129927946"|"132165066"
"Clay loam"||"129927666"|"132164784"
"Silt loam"||"129927776"|"132164897"
"Silty clay loam"||"129927998"|"132165118"
"Very fine sandy loam"||"129927758"|"132164879"
"Sandy loam"||"129927795"|"132164916"
"Silt loam"||"129927898"|"132165019"
"Silt loam"||"129927769"|"132164890"
"Silty clay loam"||"129927655"|"132164773"
"Very fine sandy loam"||"129927861"|"132164982"
"Loamy sand"||"129927920"|"132165040"
"Clay"||"129927982"|"132165102"
"Silt loam"||"129927643"|"132164761"
"Silt loam"||"129927987"|"132165107"
"Silty clay loam"||"129927676"|"132164794"
"Silt loam"||"129927850"|"132164971"
"Silty clay"||"129927665"|"132164783"
"Loamy fine sand"||"129927780"|"132164901"
"Silt loam"||"129927644"|"132164762"
"Silt loam"||"129927942"|"132165062"
"Silt loam"||"129927997"|"132165117"
"Silt loam"||"129927623"|"132164741"
"Sandy loam"||"129927813"|"132164934"
"Fine sandy loam"||"129927802"|"132164923"
"Silty clay"||"129927675"|"132164793"
"Silty clay loam"||"129927894"|"132165015"
"Silt loam"||"129928009"|"132165129"
"Silty clay"||"129927983"|"132165103"
"Silty clay"||"129927961"|"132165081"
