"2"|"21852125"|"4910214"
"3"|"21852125"|"4910215"
"2"|"21852128"|"4910216"
"3"|"21852128"|"4910217"
"2"|"21852132"|"4910218"
"2"|"21852134"|"4910219"
"2"|"21852135"|"4910220"
"3"|"21852135"|"4910221"
"2"|"21852136"|"4910222"
"2"|"21852137"|"4910223"
"3"|"21852137"|"4910224"
"2"|"21852138"|"4910225"
"2"|"21852140"|"4910226"
"3"|"21852140"|"4910227"
"2"|"21852141"|"4910228"
"3"|"21852141"|"4910229"
"2"|"21852142"|"4910230"
"2"|"21852145"|"4910231"
"2"|"21852146"|"4910232"
"2"|"21852147"|"4910233"
"2"|"21852149"|"4910234"
"2"|"21852157"|"4910235"
"2"|"21852159"|"4910236"
"3"|"21852159"|"4910237"
"2"|"21852165"|"4910238"
"3"|"21852165"|"4910239"
"2"|"21852166"|"4910240"
"2"|"21852168"|"4910241"
"2"|"21852169"|"4910242"
"4"|"21852170"|"4910243"
"2"|"21852171"|"4910244"
"2"|"21852173"|"4910245"
"4"|"21852173"|"4910246"
"2"|"21852174"|"4910247"
"3"|"21852174"|"4910248"
"4"|"21852174"|"4910249"
"2"|"21852176"|"4910250"
"3"|"21852176"|"4910251"
"2"|"21852177"|"4910252"
"2"|"21852178"|"4910253"
"2"|"21852179"|"4910254"
"2"|"21852180"|"4910255"
"3"|"21852180"|"4910256"
"2"|"21852181"|"4910257"
"2"|"21852182"|"4910258"
"2"|"21852183"|"4910259"
"2"|"21852184"|"4910260"
"3"|"21852184"|"4910261"
"2"|"21852185"|"4910262"
"4"|"21852185"|"4910263"
"2"|"21852186"|"4910264"
"3"|"21852186"|"4910265"
"4"|"21852186"|"4910266"
"2"|"21852189"|"4910267"
"2"|"21852190"|"4910268"
