"Ochric epipedon"|0|0|0|30|38|43|30|38|43|"21852145"|"12176008"
"Albic horizon"|6|8|25|30|38|43|5|30|35|"21852145"|"12176009"
"Argillic horizon"|30|38|43|64|135|185|21|97|155|"21852145"|"12176010"
"Glossic horizon"|36|43|51|97|102|112|46|59|76|"21852146"|"12176014"
"Argillic horizon"|36|43|51|97|102|112|46|59|76|"21852146"|"12176013"
"Albic horizon"|8|13|20|36|43|51|16|30|43|"21852146"|"12176012"
"Ochric epipedon"|0|0|0|8|13|20|8|13|20|"21852146"|"12176011"
"Ochric epipedon"|0|0|0|10|25|30|10|25|30|"21852150"|"12176019"
"Cambic horizon"|10|25|30|56|107|152|46|82|142|"21852150"|"12176020"
"Aquic conditions"|61|76|102|200|200|200|98|124|139|"21852187"|"12176052"
"Ochric epipedon"|0|0|0|15|18|23|15|18|23|"21852187"|"12176053"
"Ochric epipedon"|0|0|0|10|15|23|10|15|23|"21852188"|"12176054"
"Aquic conditions"|40|58|75|122|183|200|82|125|160|"21852188"|"12176055"
"Ochric epipedon"|0|0|0|10|15|20|10|15|20|"21852170"|"12176047"
"Cambic horizon"|10|15|20|35|140|152|15|125|142|"21852170"|"12176048"
"Ochric epipedon"|0|0|0|10|18|30|10|18|30|"21852131"|"12176001"
"Argillic horizon"|15|41|45|86|105|117|51|64|102|"21852131"|"12176002"
"Ochric epipedon"|0|0|0|30|38|43|30|38|43|"21852132"|"12176003"
"Albic horizon"|8|15|25|30|38|43|5|23|35|"21852132"|"12176004"
"Argillic horizon"|30|38|43|64|142|185|21|104|155|"21852132"|"12176005"
"Ochric epipedon"|0|0|0|10|15|23|10|15|23|"21852133"|"12176006"
"Aquic conditions"|40|58|75|122|183|200|82|125|160|"21852133"|"12176007"
"Glossic horizon"|36|43|51|97|102|112|46|59|76|"21852166"|"12176039"
"Argillic horizon"|36|43|51|97|102|112|46|59|76|"21852166"|"12176038"
"Albic horizon"|8|13|20|36|43|51|16|30|43|"21852166"|"12176037"
"Ochric epipedon"|0|0|0|8|13|20|8|13|20|"21852166"|"12176036"
"Ochric epipedon"|0|0|0|10|15|23|10|15|23|"21852167"|"12176040"
"Ochric epipedon"|0|0|0|8|13|30|8|13|30|"21852168"|"12176041"
"Albic horizon"|8|13|30|15|25|46|7|12|38|"21852168"|"12176042"
"Albic materials"|15|25|46|30|41|102|15|16|56|"21852168"|"12176043"
"Natric horizon"|30|41|102|60|137|152|30|96|122|"21852168"|"12176044"
"Argillic horizon"|15|25|46|60|137|152|45|112|137|"21852168"|"12176045"
"Glossic horizon"|15|25|46|60|137|152|45|112|137|"21852168"|"12176046"
"Glossic horizon"|15|23|38|28|43|76|13|20|38|"21852189"|"12176056"
"Argillic horizon"|28|43|76|53|107|140|25|64|64|"21852189"|"12176057"
"Albic materials"|15|23|38|28|43|76|13|20|38|"21852189"|"12176058"
"Ochric epipedon"|0|0|0|15|23|38|15|23|38|"21852189"|"12176059"
"Ochric epipedon"|0|0|0|10|13|20|10|13|20|"21852190"|"12176060"
"Albic materials"|10|13|20|20|25|48|10|12|38|"21852190"|"12176061"
"Argillic horizon"|20|25|48|35|41|172|15|16|152|"21852190"|"12176062"
"Ochric epipedon"|0|0|0|10|13|25|10|13|25|"21852149"|"12176015"
"Cambic horizon"|10|13|25|71|142|200|61|129|190|"21852149"|"12176016"
"Slickensides"|10|41|55|61|94|157|51|53|147|"21852149"|"12176017"
"Episaturation"|0|0|0|10|41|55|10|41|55|"21852149"|"12176018"
"Ochric epipedon"|0|0|0|10|15|23|10|15|23|"21852154"|"12176024"
"Argillic horizon"|15|25|36|93|132|203|78|107|188|"21852154"|"12176025"
"Fragipan"|45|69|117|96|132|203|51|63|158|"21852154"|"12176026"
"Ochric epipedon"|0|0|0|10|13|23|10|13|23|"21852172"|"12176049"
"Argillic horizon"|20|26|39|71|138|192|51|112|118|"21852172"|"12176050"
"Fragipan"|50|74|104|71|138|192|33|64|142|"21852172"|"12176051"
"Ochric epipedon"|0|0|0|8|10|13|8|10|13|"21852152"|"12176021"
"Fragipan"|43|69|107|93|132|200|50|63|157|"21852152"|"12176022"
"Argillic horizon"|13|22|26|68|132|200|55|110|187|"21852152"|"12176023"
"Ochric epipedon"|0|0|0|13|20|30|13|20|30|"21852155"|"12176027"
"Albic materials"|13|20|30|23|36|91|10|16|78|"21852155"|"12176028"
"Argillic horizon"|23|36|91|69|86|167|46|50|144|"21852155"|"12176029"
"Argillic horizon"|28|43|89|66|97|191|38|54|163|"21852156"|"12176030"
"Mollic epipedon"|0|0|0|28|43|89|28|43|89|"21852156"|"12176031"
"Ochric epipedon"|0|0|0|8|20|25|8|20|25|"21852157"|"12176032"
"Argillic horizon"|18|30|56|51|112|183|33|82|165|"21852157"|"12176033"
"Natric horizon"|18|30|56|51|112|183|33|82|165|"21852157"|"12176034"
"Albic horizon"|8|20|25|18|30|56|10|10|48|"21852157"|"12176035"
