"SC-SM"|Yes|"64451634"|"120426822"
"CL"|No |"64451634"|"120426820"
"ML"|No |"64451634"|"120426821"
"CL-ML"|No |"64451415"|"120426433"
"CL"|No |"64451415"|"120426432"
"CL-ML"|No |"64451478"|"120426543"
"CL"|No |"64451478"|"120426542"
"ML"|No |"64451478"|"120426544"
"CL"|Yes|"64451513"|"120426598"
"CL"|Yes|"64451571"|"120426709"
"CL-ML"|No |"64451489"|"120426565"
"SC-SM"|No |"64451489"|"120426567"
"CL"|No |"64451489"|"120426564"
"SC"|No |"64451489"|"120426566"
"CH"|No |"64451404"|"120426408"
"CH"|Yes|"64451623"|"120426807"
"CL"|No |"64451623"|"120426808"
"CL-ML"|No |"64451456"|"120426505"
"CL"|Yes|"64451456"|"120426504"
"CL"|Yes|"64451511"|"120426596"
"CL-ML"|No |"64451545"|"120426652"
"CL"|No |"64451545"|"120426651"
"ML"|No |"64451545"|"120426653"
"CL-ML"|No |"64451638"|"120426829"
"CL"|Yes|"64451638"|"120426828"
"CL-ML"|No |"64451597"|"120426759"
"CL"|No |"64451597"|"120426758"
"ML"|No |"64451597"|"120426760"
"CL"|Yes|"64451502"|"120426587"
"CL-ML"|No |"64451534"|"120426631"
"ML"|No |"64451534"|"120426632"
"CH"|Yes|"64451649"|"120426848"
"CH"|Yes|"64451467"|"120426522"
"CL"|No |"64451480"|"120426548"
"CL-ML"|No |"64451556"|"120426677"
"CL"|No |"64451556"|"120426676"
"ML"|No |"64451556"|"120426678"
"CL-ML"|No |"64451428"|"120426453"
"ML"|No |"64451428"|"120426454"
"CL-ML"|No |"64451406"|"120426413"
"CL"|No |"64451406"|"120426412"
"ML"|No |"64451406"|"120426414"
"CL"|Yes|"64451509"|"120426594"
"CL-ML"|No |"64451522"|"120426611"
"CL"|Yes|"64451522"|"120426610"
"CL-ML"|No |"64451417"|"120426437"
"CL"|No |"64451417"|"120426436"
"CL-ML"|No |"64451612"|"120426785"
"CL"|No |"64451612"|"120426784"
"ML"|No |"64451612"|"120426786"
"CL-ML"|No |"64451530"|"120426624"
"CL"|No |"64451530"|"120426623"
