"Ochric epipedon"|0|0|0|10|13|30|10|13|30|"21856011"|"12179017"
"Slickensides"|10|13|30|91|124|200|61|111|190|"21856011"|"12179018"
"Cambic horizon"|10|13|30|91|124|200|61|111|190|"21856011"|"12179019"
"Episaturation"|0|0|0|10|13|30|10|13|30|"21856011"|"12179020"
"Ochric epipedon"|0|0|0|10|13|15|10|13|15|"21856012"|"12179021"
"Cambic horizon"|10|13|15|74|86|127|59|73|117|"21856012"|"12179022"
"Episaturation"|0|0|0|74|86|127|74|86|127|"21856012"|"12179023"
"Slickensides"|10|13|15|74|86|127|59|73|117|"21856012"|"12179024"
"Ochric epipedon"|0|0|0|5|10|20|5|10|20|"21856013"|"12179025"
"Cambic horizon"|5|10|20|160|180|200|140|170|195|"21856013"|"12179026"
"Episaturation"|0|0|0|26|38|51|26|38|51|"21856013"|"12179027"
"Slickensides"|26|38|51|160|180|200|109|142|174|"21856013"|"12179028"
"Ochric epipedon"|0|0|0|8|13|18|8|13|18|"21856014"|"12179029"
"Cambic horizon"|8|13|18|51|74|91|33|61|83|"21856014"|"12179030"
"Episaturation"|0|0|0|8|13|18|8|13|18|"21856014"|"12179031"
"Ochric epipedon"|0|0|0|30|38|43|30|38|43|"21855947"|"12178984"
"Albic horizon"|6|8|25|30|38|43|5|30|35|"21855947"|"12178985"
"Argillic horizon"|30|38|43|64|135|185|21|97|155|"21855947"|"12178986"
"Ochric epipedon"|0|0|0|8|13|20|8|13|20|"21855948"|"12178987"
"Albic horizon"|8|13|20|36|43|51|16|30|43|"21855948"|"12178988"
"Argillic horizon"|36|43|51|97|102|112|46|59|76|"21855948"|"12178989"
"Glossic horizon"|36|43|51|97|102|112|46|59|76|"21855948"|"12178990"
"Ochric epipedon"|0|0|0|8|13|20|8|13|20|"21855949"|"12178991"
"Albic horizon"|8|13|20|36|43|51|16|30|43|"21855949"|"12178992"
"Argillic horizon"|36|43|51|97|102|112|46|59|76|"21855949"|"12178993"
"Glossic horizon"|36|43|51|97|102|112|46|59|76|"21855949"|"12178994"
"Ochric epipedon"|0|0|0|5|8|13|5|8|13|"21855950"|"12178995"
"Albic horizon"|5|8|13|28|33|38|15|25|33|"21855950"|"12178996"
"Albic horizon"|41|48|58|66|76|89|8|28|48|"21855950"|"12178997"
"Fragipan"|66|76|89|200|200|200|111|124|134|"21855950"|"12178998"
"Glossic horizon"|28|33|38|41|48|58|3|15|30|"21855950"|"12178999"
"Argillic horizon"|66|76|89|200|200|200|111|124|134|"21855950"|"12179000"
"Argillic horizon"|28|33|38|41|48|58|3|15|30|"21855950"|"12179001"
"Ochric epipedon"|0|0|0|8|13|20|8|13|20|"21855912"|"12178965"
"Albic horizon"|8|13|20|36|43|51|16|30|43|"21855912"|"12178966"
