"Ochric epipedon"||0|||8|||8||"21856317"|"12179181"
"Argillic horizon"||61|||142|||81||"21856317"|"12179182"
"Ochric epipedon"||0|||8|||8||"21856345"|"12179188"
"Argillic horizon"||61|||142|||81||"21856345"|"12179189"
"Ochric epipedon"||0|||18|||18||"21856355"|"12179195"
"Albic horizon"||18|||79|||61||"21856355"|"12179196"
"Argillic horizon"||79|||203|||124||"21856355"|"12179197"
"Ochric epipedon"|0|0|0|10|13|20|10|13|20|"21856357"|"12179198"
"Cambic horizon"|10|13|20|43|114|132|23|101|122|"21856357"|"12179199"
"Ochric epipedon"|0|0|0|10|13|20|10|13|20|"21856358"|"12179200"
"Cambic horizon"|10|13|20|43|114|132|23|101|122|"21856358"|"12179201"
"Ochric epipedon"||0|||15|||15||"21856344"|"12179186"
"Argillic horizon"||15|||216|||201||"21856344"|"12179187"
"Ochric epipedon"||0|||15|||15||"21856309"|"12179176"
"Argillic horizon"||15|||216|||201||"21856309"|"12179177"
"Ochric epipedon"||0|||64|||64||"21856370"|"12179202"
"Argillic horizon"||64|||183|||119||"21856370"|"12179203"
"Fragipan"||64|||183|||119||"21856370"|"12179204"
"Ochric epipedon"||0|||18|||18||"21856314"|"12179178"
"Albic horizon"||18|||36|||18||"21856314"|"12179179"
"Argillic horizon"||36|||92|||56||"21856314"|"12179180"
"Slickensides"|10|15|25|190|203|203|165|188|193|"21856348"|"12179192"
"Cambic horizon"|10|15|25|190|203|203|165|188|193|"21856348"|"12179191"
"Ochric epipedon"|0|0|0|10|15|25|10|15|25|"21856348"|"12179190"
"Ochric epipedon"||0|||20|||20||"21856275"|"12179159"
"Argillic horizon"||73|||183|||110||"21856275"|"12179160"
"Fragipan"||73|||203|||130||"21856275"|"12179161"
"Ochric epipedon"|0|0|0|8|10|20|8|10|20|"21856351"|"12179193"
"Cambic horizon"|8|10|20|120|127|180|100|117|160|"21856351"|"12179194"
"Ochric epipedon"|0|0|0|8|10|20|8|10|20|"21856372"|"12179205"
"Cambic horizon"|8|10|20|120|127|180|100|117|160|"21856372"|"12179206"
"Ochric epipedon"||0|||18|||18||"21856280"|"12179166"
"Argillic horizon"||18|||84|||66||"21856280"|"12179167"
"Ochric epipedon"||0|||10|||10||"21856281"|"12179168"
"Ochric epipedon"|0|0|0|15|25|30|10|25|30|"21856282"|"12179169"
"Argillic horizon"|15|94|120|20|94|120|60|70|90|"21856282"|"12179170"
"Ochric epipedon"||0|||18|||18||"21856283"|"12179171"
"Argillic horizon"||18|||84|||66||"21856283"|"12179172"
"Ochric epipedon"||0|||23|||23||"21856307"|"12179173"
"Argillic horizon"||23|||150|||127||"21856307"|"12179174"
"Fragipan"||61|||150|||89||"21856307"|"12179175"
"Ochric epipedon"||0|||23|||23||"21856343"|"12179183"
"Argillic horizon"||23|||150|||127||"21856343"|"12179184"
"Fragipan"||61|||150|||89||"21856343"|"12179185"
"Ochric epipedon"||0|||15|||15||"21856277"|"12179162"
"Argillic horizon"||15|||203|||188||"21856277"|"12179163"
"Ochric epipedon"||0|||18|||18||"21856279"|"12179164"
"Argillic horizon"||18|||203|||185||"21856279"|"12179165"
