"Fragipan"|"Noncemented"|61|71|81|173|183|193|102|112|122|"21856270"|"6119610"
"Fragipan"|"Noncemented"|65|73|90|150|203|230|85|130|140|"21856275"|"6119611"
"Fragipan"|"Noncemented"|64|74|84|173|183|193|89|109|129|"21856291"|"6119612"
"Fragipan"|"Noncemented"|64|74|84|173|183|193|89|109|129|"21856297"|"6119613"
"Fragipan"|"Noncemented"|64|74|84|127|137|147|43|63|83|"21856299"|"6119614"
"Fragipan"|"Noncemented"|64|71|84|173|183|193|89|109|129|"21856306"|"6119615"
"Fragipan"|"Noncemented"|41|61|81|140|150|160|69|89|109|"21856307"|"6119616"
"Fragipan"|"Noncemented"|64|74|84|173|183|193|89|109|129|"21856325"|"6119617"
"Fragipan"|"Noncemented"|41|61|81|140|150|160|69|89|109|"21856343"|"6119618"
"Fragipan"|"Noncemented"|64|74|84|173|183|193|89|109|129|"21856359"|"6119619"
"Fragipan"|"Noncemented"|64|74|84|173|183|193|89|109|129|"21856360"|"6119620"
"Fragipan"|"Noncemented"|64|74|84|127|137|147|43|63|83|"21856361"|"6119621"
"Fragipan"|"Noncemented"|61|71|81|173|183|193|102|112|122|"21856363"|"6119622"
"Fragipan"|"Noncemented"|54|64|74|173|203|203|120|139|139|"21856370"|"6119623"
