||"Tread"||"33946390"|"12986099"
|||"Rise"|"33946361"|"12986081"
|||"Talf"|"33946349"|"12986073"
|||"Talf"|"33946350"|"12986074"
||"Tread"||"33946392"|"12986101"
|"Interfluve"|||"33946360"|"12986080"
||"Riser"||"33946329"|"12986069"
||"Tread"||"33946381"|"12986093"
|||"Rise"|"33946368"|"12986083"
|||"Dip"|"33946423"|"12986112"
||"Tread"||"33946379"|"12986091"
||"Riser"||"33946372"|"12986085"
||"Tread"||"33946274"|"12986059"
||"Tread"||"33946278"|"12986060"
||"Tread"||"33946374"|"12986087"
|||"Talf"|"33946393"|"12986102"
||"Tread"||"33946400"|"12986109"
||"Tread"||"33946352"|"12986075"
|||"Talf"|"33946367"|"12986082"
||"Tread"||"33946282"|"12986063"
||"Tread"||"33946415"|"12986110"
||"Tread"||"33946389"|"12986098"
||"Tread"||"33946378"|"12986090"
|||"Rise"|"33946356"|"12986077"
||"Tread"||"33946293"|"12986065"
||"Tread"||"33946385"|"12986095"
|||"Dip"|"33946324"|"12986067"
|||"Talf"|"33946388"|"12986097"
||"Tread"||"33946375"|"12986088"
||"Tread"||"33946281"|"12986062"
||"Tread"||"33946416"|"12986111"
||"Tread"||"33946283"|"12986064"
|"Side Slope"|||"33946357"|"12986078"
||"Tread"||"33946396"|"12986105"
||"Riser"||"33946353"|"12986076"
||"Tread"||"33946387"|"12986096"
|||"Rise"|"33946335"|"12986070"
||"Riser"||"33946397"|"12986106"
||"Tread"||"33946377"|"12986089"
||"Riser"||"33946398"|"12986107"
||"Tread"||"33946373"|"12986086"
||"Tread"||"33946395"|"12986104"
|||"Rise"|"33946424"|"12986113"
||"Tread"||"33946384"|"12986094"
|||"Dip"|"33946325"|"12986068"
|||"Talf"|"33946336"|"12986071"
||"Tread"||"33946391"|"12986100"
||"Tread"||"33946380"|"12986092"
||"Tread"||"33946399"|"12986108"
||"Riser"||"33946358"|"12986079"
||"Riser"||"33946394"|"12986103"
||"Tread"||"33946280"|"12986061"
|||"Rise"|"33946369"|"12986084"
|||"Dip"|"33946317"|"12986066"
|||"Talf"|"33946343"|"12986072"
