0|0|0|0|31|61|"Moist"|"244514958"|"154212194"
0|31|61|203|203|203|"Wet"|"244514958"|"154212195"
0|0|0|46|69|91|"Moist"|"244514374"|"154211854"
46|69|91|183|183|183|"Wet"|"244514374"|"154211855"
0|0|0|203|203|203|"Moist"|"244514447"|"154211888"
0|0|0|0|31|61|"Moist"|"244514765"|"154212036"
0|31|61|183|183|183|"Wet"|"244514765"|"154212037"
0|0|0|46|84|122|"Moist"|"244514244"|"154211809"
46|84|122|183|183|183|"Wet"|"244514244"|"154211810"
0|0|0|46|54|61|"Moist"|"244514532"|"154211935"
46|54|61|183|183|183|"Wet"|"244514532"|"154211936"
30|46|61|183|183|183|"Moist"|"244514606"|"154211974"
0|0|0|12|15|31|"Moist"|"244514606"|"154211975"
12|15|31|31|46|61|"Wet"|"244514606"|"154211976"
0|0|0|10|48|61|"Dry"|"244514163"|"154211782"
10|48|61|200|200|200|"Moist"|"244514163"|"154211783"
0|0|0|0|31|61|"Moist"|"244514137"|"154211757"
0|31|61|203|203|203|"Wet"|"244514137"|"154211758"
0|0|0|30|46|61|"Moist"|"244514969"|"154212216"
46|61|76|203|203|203|"Moist"|"244514969"|"154212218"
30|46|61|46|61|76|"Wet"|"244514969"|"154212217"
30|46|61|183|183|183|"Moist"|"244513978"|"154211706"
0|0|0|12|15|31|"Moist"|"244513978"|"154211707"
12|15|31|31|46|61|"Wet"|"244513978"|"154211708"
0|0|0|15|23|30|"Moist"|"244514833"|"154212054"
15|23|30|183|183|183|"Wet"|"244514833"|"154212055"
46|84|122|183|183|183|"Dry"|"244514876"|"154212078"
0|0|0|46|84|122|"Dry"|"244514876"|"154212079"
0|0|0|122|153|183|"Moist"|"244515094"|"154212251"
122|153|183|183|183|183|"Wet"|"244515094"|"154212252"
0|0|0|10|48|61|"Dry"|"244514438"|"154211870"
10|48|61|203|203|203|"Moist"|"244514438"|"154211869"
0|0|0|203|203|203|"Moist"|"244514437"|"154211868"
0|0|0|30|46|61|"Moist"|"244513762"|"154211630"
46|61|76|203|203|203|"Moist"|"244513762"|"154211632"
30|46|61|46|61|76|"Wet"|"244513762"|"154211631"
46|61|76|183|183|183|"Moist"|"244514364"|"154211842"
0|0|0|15|31|46|"Moist"|"244514364"|"154211843"
15|31|46|46|61|76|"Wet"|"244514364"|"154211844"
61|76|91|183|183|183|"Moist"|"244514333"|"154211836"
0|0|0|30|46|61|"Moist"|"244514333"|"154211837"
30|46|61|61|76|91|"Wet"|"244514333"|"154211838"
46|61|76|203|203|203|"Moist"|"244513769"|"154211649"
0|0|0|30|46|61|"Moist"|"244513769"|"154211647"
30|46|61|46|61|76|"Wet"|"244513769"|"154211648"
0|0|0|10|48|61|"Dry"|"244514159"|"154211774"
10|48|61|200|200|200|"Moist"|"244514159"|"154211775"
0|0|0|0|31|61|"Moist"|"244514954"|"154212186"
0|31|61|203|203|203|"Wet"|"244514954"|"154212187"
0|0|0|46|84|122|"Moist"|"244514880"|"154212087"
46|84|122|183|183|183|"Wet"|"244514880"|"154212086"
61|76|91|183|183|183|"Moist"|"244514281"|"154211818"
0|0|0|30|46|61|"Moist"|"244514281"|"154211819"
30|46|61|61|76|91|"Wet"|"244514281"|"154211820"
0|0|0|46|69|91|"Moist"|"244514458"|"154211907"
46|69|91|203|203|203|"Wet"|"244514458"|"154211906"
0|0|0|46|84|122|"Moist"|"244514917"|"154212160"
46|84|122|183|183|183|"Wet"|"244514917"|"154212161"
0|0|0|122|153|183|"Moist"|"244515046"|"154212231"
122|153|183|183|183|183|"Wet"|"244515046"|"154212232"
61|76|91|183|183|183|"Moist"|"244514573"|"154211962"
0|0|0|30|46|61|"Moist"|"244514573"|"154211963"
30|46|61|61|76|91|"Wet"|"244514573"|"154211964"
0|0|0|46|77|107|"Moist"|"244513894"|"154211676"
46|77|107|183|183|183|"Wet"|"244513894"|"154211677"
0|25|61|183|203|215|"Moist"|"244514891"|"154212109"
0|0|0|0|25|61|"Wet"|"244514891"|"154212108"
61|76|91|183|183|183|"Moist"|"244513942"|"154211694"
0|0|0|30|46|61|"Moist"|"244513942"|"154211695"
30|46|61|61|76|91|"Wet"|"244513942"|"154211696"
0|0|0|46|69|91|"Moist"|"244514469"|"154211924"
46|69|91|203|203|203|"Wet"|"244514469"|"154211923"
46|61|76|183|183|183|"Moist"|"244514542"|"154211941"
0|0|0|18|31|46|"Moist"|"244514542"|"154211942"
18|31|46|46|61|76|"Wet"|"244514542"|"154211943"
0|0|0|46|77|107|"Moist"|"244513901"|"154211682"
46|77|107|183|183|183|"Wet"|"244513901"|"154211683"
0|0|0|122|153|183|"Moist"|"244514052"|"154211735"
122|153|183|183|183|183|"Wet"|"244514052"|"154211736"
46|61|76|183|183|183|"Moist"|"244514365"|"154211845"
0|0|0|15|31|46|"Moist"|"244514365"|"154211846"
15|31|46|46|61|76|"Wet"|"244514365"|"154211847"
0|0|0|15|23|30|"Moist"|"244514832"|"154212052"
15|23|30|183|183|183|"Wet"|"244514832"|"154212053"
0|0|0|15|100|183|"Moist"|"244514906"|"154212138"
15|100|183|183|200|200|"Wet"|"244514906"|"154212139"
0|0|0|122|153|183|"Moist"|"244513930"|"154211684"
122|153|183|183|183|183|"Wet"|"244513930"|"154211685"
0|0|0|0|31|61|"Moist"|"244514162"|"154211781"
0|31|61|183|183|183|"Wet"|"244514162"|"154211780"
61|76|91|183|183|183|"Moist"|"244514710"|"154212016"
0|0|0|30|46|61|"Moist"|"244514710"|"154212017"
30|46|61|61|76|91|"Wet"|"244514710"|"154212018"
0|0|0|46|69|91|"Moist"|"244514376"|"154211856"
46|69|91|183|183|183|"Wet"|"244514376"|"154211857"
0|0|0|183|183|183|"Wet"|"244514100"|"154211741"
0|0|0|0|31|61|"Moist"|"244514141"|"154211765"
0|31|61|203|203|203|"Wet"|"244514141"|"154211766"
0|0|0|46|69|91|"Moist"|"244514468"|"154211922"
46|69|91|203|203|203|"Wet"|"244514468"|"154211921"
0|0|0|122|153|183|"Moist"|"244515101"|"154212259"
122|153|183|183|183|183|"Wet"|"244515101"|"154212260"
0|0|0|0|31|61|"Moist"|"244514784"|"154212040"
0|31|61|183|183|183|"Wet"|"244514784"|"154212041"
0|0|0|30|46|61|"Moist"|"244514965"|"154212207"
46|61|76|203|203|203|"Moist"|"244514965"|"154212209"
30|46|61|46|61|76|"Wet"|"244514965"|"154212208"
30|46|61|183|183|183|"Moist"|"244514605"|"154211971"
0|0|0|12|15|31|"Moist"|"244514605"|"154211972"
12|15|31|31|46|61|"Wet"|"244514605"|"154211973"
0|0|0|203|203|203|"Moist"|"244513771"|"154211651"
0|0|0|183|183|183|"Wet"|"244514104"|"154211745"
0|0|0|46|84|122|"Moist"|"244514869"|"154212064"
46|84|122|183|183|183|"Moist"|"244514869"|"154212065"
0|0|0|203|203|203|"Moist"|"244514167"|"154211790"
46|61|76|183|183|183|"Moist"|"244514626"|"154211980"
0|0|0|18|31|46|"Moist"|"244514626"|"154211981"
18|31|46|46|61|76|"Wet"|"244514626"|"154211982"
46|61|76|183|183|183|"Moist"|"244514457"|"154211903"
0|0|0|30|46|61|"Moist"|"244514457"|"154211904"
30|46|61|46|61|76|"Wet"|"244514457"|"154211905"
0|0|0|0|31|61|"Moist"|"244514140"|"154211763"
0|31|61|203|203|203|"Wet"|"244514140"|"154211764"
30|46|61|183|183|183|"Moist"|"244514604"|"154211968"
0|0|0|12|15|31|"Moist"|"244514604"|"154211969"
12|15|31|31|46|61|"Wet"|"244514604"|"154211970"
30|46|61|183|183|183|"Moist"|"244513982"|"154211715"
0|0|0|12|15|31|"Moist"|"244513982"|"154211716"
12|15|31|31|46|61|"Wet"|"244513982"|"154211717"
0|0|0|0|31|61|"Moist"|"244514166"|"154211788"
0|31|61|183|183|183|"Wet"|"244514166"|"154211789"
0|0|0|15|100|183|"Moist"|"244514913"|"154212152"
15|100|183|183|200|200|"Wet"|"244514913"|"154212153"
0|0|0|122|153|183|"Moist"|"244515053"|"154212239"
122|153|183|183|183|183|"Wet"|"244515053"|"154212240"
0|0|0|0|31|61|"Moist"|"244514950"|"154212178"
0|31|61|203|203|203|"Wet"|"244514950"|"154212179"
46|61|76|183|183|183|"Moist"|"244513813"|"154211657"
0|0|0|18|31|46|"Moist"|"244513813"|"154211658"
18|31|46|46|61|76|"Wet"|"244513813"|"154211659"
0|0|0|15|100|183|"Moist"|"244514902"|"154212130"
15|100|183|183|200|200|"Wet"|"244514902"|"154212131"
46|61|76|183|183|183|"Moist"|"244514446"|"154211885"
0|0|0|30|46|61|"Moist"|"244514446"|"154211886"
30|46|61|46|61|76|"Wet"|"244514446"|"154211887"
0|0|0|0|31|61|"Moist"|"244514762"|"154212034"
