0|14|28||2|4|5||||"69315016"|"119476298"
13|27|40||5|40|75||||"69315016"|"119476299"
0|3|6||75|162|250||||"69315016"|"119476300"
0|3|6||2|4|5||||"69314979"|"119476274"
0|2|3||5|40|75||||"69314979"|"119476275"
0|3|6||2|4|5||||"69315142"|"119476325"
0|2|3||5|40|75||||"69315142"|"119476326"
0|3|6||2|4|5||||"69315141"|"119476323"
0|2|3||5|40|75||||"69315141"|"119476324"
0|1|1|"Iron-manganese concretions"|2|4|5|"Nonflat"|"Subrounded"|"Very weakly coherent"|"69315001"|"119476282"
0|3|6|"Iron-manganese concretions"|2|4|5|"Nonflat"|"Subrounded"|"Weakly coherent"|"69315175"|"119476334"
0|2|3|"Carbonate concretions"|5|40|75|"Nonflat"|"Subrounded"|"Moderately coherent"|"69315175"|"119476335"
0|1|1||2|4|5||||"69315131"|"119476317"
0|2|3||2|4|5||||"69314983"|"119476281"
0|1|1|"Iron-manganese concretions"|2|4|5|"Nonflat"|"Subrounded"|"Moderately coherent"|"69315079"|"119476313"
0|2|3||2|4|5||||"69315020"|"119476308"
0|14|28||2|4|5||||"69315014"|"119476292"
13|27|40||5|40|75||||"69315014"|"119476293"
0|3|6||75|162|250||||"69315014"|"119476294"
0|9|17||2|4|5||||"69315013"|"119476289"
23|33|43||5|40|75||||"69315013"|"119476290"
0|3|6||75|162|250||||"69315013"|"119476291"
0|1|1|"Iron-manganese concretions"|2|4|5|"Nonflat"|"Subrounded"|"Moderately coherent"|"69315002"|"119476283"
0|1|1|"Iron-manganese nodules"|2|4|5|"Nonflat"|"Subrounded"|"Very weakly coherent"|"69315003"|"119476284"
0|1|1|"Iron-manganese concretions"|2|4|5|"Nonflat"|"Subrounded"|"Very weakly coherent"|"69315078"|"119476312"
0|1|1|"Iron-manganese nodules"|2|4|5|"Nonflat"|"Subrounded"|"Very weakly coherent"|"69315004"|"119476285"
0|9|17||2|4|5||||"69315012"|"119476286"
11|20|28||5|40|75||||"69315012"|"119476287"
0|2|3||75|162|250||||"69315012"|"119476288"
0|3|6||2|4|5||||"69314980"|"119476276"
0|2|3||5|40|75||||"69314980"|"119476277"
0|3|6||2|4|5||||"69314982"|"119476279"
0|2|3||5|40|75||||"69314982"|"119476280"
0|1|1||2|4|5||||"69315130"|"119476316"
0|1|1||2|4|5||||"69315132"|"119476318"
0|3|6||2|4|5||||"69315021"|"119476309"
0|2|3||5|40|75||||"69315021"|"119476310"
0|9|17||2|4|5||||"69315015"|"119476295"
11|20|28||5|40|75||||"69315015"|"119476296"
0|2|3||75|162|250||||"69315015"|"119476297"
0|14|28||2|4|5||||"69314978"|"119476271"
16|28|40||5|40|75||||"69314978"|"119476272"
0|2|3||75|162|250||||"69314978"|"119476273"
0|3|6|"Iron-manganese concretions"|2|4|5|"Nonflat"|"Subrounded"|"Very weakly coherent"|"69315173"|"119476330"
0|2|3|"Iron-manganese concretions"|5|40|75|"Nonflat"|"Subrounded"|"Very weakly coherent"|"69315173"|"119476331"
0|2|3||2|4|5||||"69315022"|"119476311"
0|2|3||2|4|5||||"69315140"|"119476322"
0|3|6||2|4|5||||"69315018"|"119476304"
0|2|3||5|40|75||||"69315018"|"119476305"
0|2|3||2|4|5||||"69314981"|"119476278"
0|3|6||2|4|5||||"69315144"|"119476327"
0|2|3||5|40|75||||"69315144"|"119476328"
0|2|3||2|4|5||||"69315145"|"119476329"
0|1|1||2|4|5||||"69315133"|"119476319"
0|1|1||2|4|5||||"69315134"|"119476320"
0|3|6|"Iron-manganese concretions"|2|4|5|"Nonflat"|"Subrounded"|"Weakly coherent"|"69315174"|"119476332"
0|2|3|"Carbonate concretions"|5|40|75|"Nonflat"|"Subrounded"|"Moderately coherent"|"69315174"|"119476333"
0|1|1|"Iron-manganese nodules"|2|4|5|"Nonflat"|"Subrounded"|"Very weakly coherent"|"69315081"|"119476315"
0|14|28||2|4|5||||"69315017"|"119476301"
16|28|40||5|40|75||||"69315017"|"119476302"
0|2|3||75|162|250||||"69315017"|"119476303"
0|1|1|"Iron-manganese nodules"|2|4|5|"Nonflat"|"Subrounded"|"Very weakly coherent"|"69315080"|"119476314"
0|3|6||2|4|5||||"69315019"|"119476306"
0|2|3||5|40|75||||"69315019"|"119476307"
0|1|1||2|4|5||||"69315135"|"119476321"
