"Ochric epipedon"||0|||8|||8||"21847335"|"12172010"
"Argillic horizon"||61|||142|||81||"21847335"|"12172011"
"Ochric epipedon"||0|||18|||18||"21847381"|"12172055"
"Cambic horizon"||18|||56|||38||"21847381"|"12172056"
"Argillic horizon"||66|||183|||117||"21847381"|"12172057"
"Fragipan"||66|||183|||117||"21847381"|"12172058"
"Glossic horizon"||56|||66|||10||"21847381"|"12172059"
"Ochric epipedon"||0|||18|||18||"21847342"|"12172018"
"Cambic horizon"||18|||56|||38||"21847342"|"12172019"
"Glossic horizon"||56|||66|||10||"21847342"|"12172020"
"Argillic horizon"||66|||183|||117||"21847342"|"12172021"
"Fragipan"||66|||183|||117||"21847342"|"12172022"
"Glossic horizon"||56|||66|||10||"21847404"|"12172083"
"Fragipan"||66|||183|||117||"21847404"|"12172082"
"Argillic horizon"||66|||183|||117||"21847404"|"12172081"
"Cambic horizon"||18|||56|||38||"21847404"|"12172080"
"Ochric epipedon"||0|||18|||18||"21847404"|"12172079"
"Ochric epipedon"||0|||36|||36||"21847338"|"12172012"
"Argillic horizon"||36|||203|||167||"21847338"|"12172013"
"Ochric epipedon"||0|||36|||36||"21847398"|"12172074"
"Argillic horizon"||36|||203|||167||"21847398"|"12172075"
"Ochric epipedon"||0|||18|||18||"21847412"|"12172089"
"Albic horizon"||18|||36|||18||"21847412"|"12172090"
"Argillic horizon"||36|||92|||56||"21847412"|"12172091"
"Ochric epipedon"||0|||61|||61||"21847417"|"12172096"
"Argillic horizon"||61|||119|||58||"21847417"|"12172097"
"Fragipan"||61|||119|||58||"21847417"|"12172098"
"Ochric epipedon"||0|||20|||20||"21847420"|"12172099"
"Argillic horizon"||20|||124|||104||"21847420"|"12172100"
"Ochric epipedon"||0|||51|||51||"21847425"|"12172101"
"Cambic horizon"||51|||173|||122||"21847425"|"12172102"
"Ochric epipedon"|0|0|0|10|15|25|10|15|25|"21847349"|"12172028"
"Cambic horizon"|10|15|25|190|203|203|165|188|193|"21847349"|"12172029"
"Slickensides"|10|15|25|190|203|203|165|188|193|"21847349"|"12172030"
"Ochric epipedon"||0|||18|||18||"21847359"|"12172038"
"Albic horizon"||18|||79|||61||"21847359"|"12172039"
"Argillic horizon"||79|||203|||124||"21847359"|"12172040"
"Ochric epipedon"|0|0|0|10|13|20|10|13|20|"21847361"|"12172041"
"Cambic horizon"|10|13|20|43|114|132|23|101|122|"21847361"|"12172042"
"Ochric epipedon"|0|0|0|10|13|20|10|13|20|"21847362"|"12172043"
"Cambic horizon"|10|13|20|43|114|132|23|101|122|"21847362"|"12172044"
"Ochric epipedon"||0|||20|||20||"21847384"|"12172060"
"Argillic horizon"||73|||183|||110||"21847384"|"12172061"
"Fragipan"||73|||203|||130||"21847384"|"12172062"
"Ochric epipedon"||0|||10|||10||"21847348"|"12172026"
"Argillic horizon"||38|||203|||165||"21847348"|"12172027"
"Ochric epipedon"|0|0|0|8|10|20|8|10|20|"21847354"|"12172031"
"Cambic horizon"|8|10|20|120|127|180|100|117|160|"21847354"|"12172032"
"Ochric epipedon"|0|0|0|8|10|20|8|10|20|"21847394"|"12172072"
"Cambic horizon"|8|10|20|120|127|180|100|117|160|"21847394"|"12172073"
"Fragipan"||76|||183|||107||"21847363"|"12172047"
"Argillic horizon"||25|||183|||158||"21847363"|"12172046"
"Ochric epipedon"||0|||25|||25||"21847363"|"12172045"
"Ochric epipedon"||0|||10|||10||"21847388"|"12172065"
"Ochric epipedon"||0|||18|||18||"21847389"|"12172066"
"Argillic horizon"||18|||84|||66||"21847389"|"12172067"
"Ochric epipedon"|0|0|0|15|25|30|10|25|30|"21847390"|"12172068"
"Argillic horizon"|15|94|120|20|94|120|60|70|90|"21847390"|"12172069"
"Ochric epipedon"||0|||18|||18||"21847391"|"12172070"
"Argillic horizon"||18|||84|||66||"21847391"|"12172071"
"Ochric epipedon"||0|||23|||23||"21847340"|"12172014"
"Argillic horizon"||23|||117|||94||"21847340"|"12172015"
"Glossic horizon"||117|||140|||23||"21847340"|"12172016"
"Argillic horizon"||140|||203|||63||"21847340"|"12172017"
"Ochric epipedon"||0|||23|||23||"21847416"|"12172092"
"Argillic horizon"||23|||117|||94||"21847416"|"12172093"
"Glossic horizon"||117|||140|||23||"21847416"|"12172094"
"Argillic horizon"||140|||203|||63||"21847416"|"12172095"
"Ochric epipedon"|0|0|0|11|20|28|11|20|28|"21847357"|"12172033"
"Argillic horizon"|11|20|28|102|135|152|74|115|141|"21847357"|"12172034"
"Episaturation"|61|94|122|76|107|137|10|13|76|"21847357"|"12172035"
"Redox depletions with chroma 2 or less"|11|20|28|61|94|122|51|74|111|"21847357"|"12172036"
"Redox concentrations"|61|94|122|102|135|203|8|41|142|"21847357"|"12172037"
"Ochric epipedon"||0|||81|||81||"21847401"|"12172076"
"Argillic horizon"||81|||183|||102||"21847401"|"12172077"
"Fragipan"||94|||183|||89||"21847401"|"12172078"
"Ochric epipedon"||0|||23|||23||"21847405"|"12172084"
"Argillic horizon"||23|||150|||127||"21847405"|"12172085"
"Fragipan"||61|||150|||89||"21847405"|"12172086"
"Ochric epipedon"||0|||23|||23||"21847346"|"12172023"
"Argillic horizon"||23|||150|||127||"21847346"|"12172024"
"Fragipan"||61|||150|||89||"21847346"|"12172025"
"Ochric epipedon"||0|||15|||15||"21847407"|"12172087"
"Argillic horizon"||15|||216|||201||"21847407"|"12172088"
"Ochric epipedon"||0|||25|||25||"21847428"|"12172103"
"Argillic horizon"||25|||79|||54||"21847428"|"12172104"
"Ochric epipedon"||0|||15|||15||"21847386"|"12172063"
"Argillic horizon"||15|||203|||188||"21847386"|"12172064"
"Ochric epipedon"|0|0|0|15|20|30|15|20|30|"21847430"|"12172105"
"Argillic horizon"|13|43|60|60|75|90|60|75|90|"21847439"|"12172109"
"Ochric epipedon"|0|0|0|4|8|13|4|8|13|"21847439"|"12172110"
"Glossic horizon"|13|43|60|60|75|90|60|75|90|"21847439"|"12172111"
"Ochric epipedon"||0|||64|||64||"21847435"|"12172106"
"Argillic horizon"||64|||183|||119||"21847435"|"12172107"
"Fragipan"||64|||183|||119||"21847435"|"12172108"
"Ochric epipedon"||0|||64|||64||"21847368"|"12172048"
"Argillic horizon"||64|||183|||119||"21847368"|"12172049"
"Fragipan"||64|||183|||119||"21847368"|"12172050"
"Ochric epipedon"||0|||10|||10||"21847369"|"12172051"
"Ochric epipedon"||0|||64|||64||"21847374"|"12172052"
"Argillic horizon"||64|||124|||60||"21847374"|"12172053"
"Abrupt textural change"||64|||64|||0||"21847374"|"12172054"
