||"Tread"||"33932058"|"12979903"
||"Riser"||"33932011"|"12979878"
|"Interfluve"|||"33932036"|"12979885"
|||"Rise"|"33932047"|"12979895"
||"Riser"||"33932069"|"12979913"
|||"Rise"|"33932048"|"12979896"
|||"Talf"|"33932021"|"12979879"
|||"Dip"|"33931999"|"12979876"
|"Side Slope"|||"33932037"|"12979886"
|"Interfluve"|||"33932040"|"12979889"
||"Tread"||"33932066"|"12979910"
||"Tread"||"33931996"|"12979874"
|||"Talf"|"33932029"|"12979881"
|"Side Slope"|||"33931970"|"12979865"
||"Tread"||"33932062"|"12979907"
||"Tread"||"33932060"|"12979905"
||"Tread"||"33932059"|"12979904"
|||"Talf"|"33932061"|"12979906"
||"Tread"||"33932070"|"12979914"
||"Tread"||"33931976"|"12979868"
||"Tread"||"33932113"|"12979918"
|||"Rise"|"33932039"|"12979888"
|||"Dip"|"33931998"|"12979875"
||"Tread"||"33931977"|"12979869"
||"Tread"||"33931978"|"12979870"
|||"Talf"|"33932028"|"12979880"
|||"Rise"|"33932111"|"12979916"
|"Head Slope"|||"33932041"|"12979890"
||"Tread"||"33931975"|"12979867"
||"Tread"||"33932052"|"12979897"
||"Tread"||"33931995"|"12979873"
|||"Talf"|"33931968"|"12979863"
||"Tread"||"33932057"|"12979902"
||"Tread"||"33931979"|"12979871"
|||"Dip"|"33932112"|"12979917"
||"Tread"||"33932068"|"12979912"
|"Interfluve"|||"33932042"|"12979891"
||"Tread"||"33932031"|"12979882"
||"Tread"||"33932053"|"12979898"
||"Tread"||"33931994"|"12979872"
|||"Talf"|"33932046"|"12979894"
||"Riser"||"33932038"|"12979887"
|||"Dip"|"33932009"|"12979877"
||"Tread"||"33932064"|"12979908"
||"Tread"||"33932108"|"12979915"
|"Interfluve"|||"33932035"|"12979884"
|"Side Slope"|||"33932034"|"12979883"
||"Tread"||"33932055"|"12979900"
|||"Rise"|"33932044"|"12979893"
|"Side Slope"|||"33931973"|"12979866"
||"Riser"||"33932065"|"12979909"
||"Tread"||"33932054"|"12979899"
||"Riser"||"33932043"|"12979892"
||"Tread"||"33932067"|"12979911"
||"Tread"||"33931969"|"12979864"
||"Tread"||"33932056"|"12979901"
