"Clay loam"||"129904148"|"132141204"
"Silt loam"||"129904125"|"132141104"
"Silty clay"||"129904021"|"132141038"
"Loamy fine sand"||"129904052"|"132141175"
"Silt loam"||"129904211"|"132141016"
"Silty clay loam"||"129903979"|"132140973"
"Loam"||"129904198"|"132141123"
"Silty clay loam"||"129903958"|"132141185"
"Silt loam"||"129904156"|"132141082"
"Silt loam"||"129904136"|"132141059"
"Silt loam"||"129904219"|"132141155"
"Silty clay loam"||"129904053"|"132140967"
"Sandy clay loam"||"129903968"|"132141070"
"Silty clay loam"||"129904187"|"132141063"
"Loam"||"129904000"|"132141027"
"Silt"||"129904180"|"132140981"
"Clay loam"||"129904169"|"132141040"
"Loam"||"129903969"|"132141199"
"Silty clay loam"||"129904137"|"132141060"
"Silt loam"||"129904042"|"132140989"
"Silt loam"||"129904115"|"132140977"
"Silt loam"||"129903947"|"132141044"
"Silt loam"||"129904191"|"132140985"
"Silty clay loam"||"129904063"|"132141055"
"Silty clay loam"||"129904116"|"132140978"
"Silt loam"||"129904041"|"132141194"
"Silty clay"||"129904084"|"132141020"
"Fine sandy loam"||"129904200"|"132141071"
"Silty clay loam"||"129904043"|"132140990"
"Sandy clay loam"||"129904167"|"132141235"
"Loam"||"129904074"|"132141011"
"Sandy clay loam"||"129904147"|"132141133"
"Silty clay loam"||"129904105"|"132141209"
"Loam"||"129903948"|"132141045"
"Clay loam"||"129904126"|"132141172"
"Silt loam"||"129904032"|"132140993"
"Clay loam"||"129903959"|"132141116"
"Silt loam"||"129904178"|"132141120"
"Silt loam"||"129904031"|"132140992"
"Silt loam"||"129904106"|"132141004"
"Silt loam"||"129903949"|"132141046"
"Silt loam"||"129904073"|"132141145"
"Silty clay"||"129904210"|"132141095"
"Silt loam"||"129904082"|"132141148"
"Clay loam"||"129903970"|"132141128"
"Silt loam"||"129904189"|"132141190"
"Silt loam"||"129903957"|"132141062"
"Silt loam"||"129904086"|"132141210"
"Loam"||"129904168"|"132141165"
"Silt loam"||"129904095"|"132141212"
"Loam"||"129904071"|"132141010"
"Silt loam"||"129904157"|"132141022"
"Sandy loam"||"129903999"|"132141026"
"Very fine sandy loam"||"129904199"|"132141192"
"Sandy clay loam"||"129904145"|"132140996"
"Sandy loam"||"129903990"|"132141206"
"Silty clay loam"||"129904220"|"132141031"
"Very fine sandy loam"||"129904093"|"132141009"
"Loam"||"129904158"|"132141083"
"Sandy clay loam"||"129904001"|"132141028"
"Silty clay"||"129904012"|"132141091"
"Very fine sandy loam"||"129904104"|"132141139"
"Silt loam"||"129904010"|"132141158"
"Silty clay loam"||"129904075"|"132141012"
"Silty clay loam"||"129903977"|"132140971"
"Silt loam"||"129904062"|"132141111"
"Silt loam"||"129904064"|"132141056"
"Silt loam"||"129904221"|"132141032"
"Sandy clay loam"||"129903988"|"132141077"
"Fine sandy loam"||"129904023"|"132141231"
"Loamy sand"||"129904051"|"132141054"
"Clay loam"||"129904117"|"132141118"
"Clay"||"129904209"|"132141096"
"Loamy fine sand"||"129904203"|"132141074"
"Fine sandy loam"||"129904003"|"132141223"
"Loamy sand"||"129904177"|"132141043"
"Silty clay loam"||"129903945"|"132141238"
"Sandy loam"||"129903966"|"132141068"
"Loam"||"129903997"|"132141152"
"Fine sandy loam"||"129903992"|"132141085"
"Silty clay loam"||"129904103"|"132141208"
"Silt loam"||"129904077"|"132141215"
"Silt loam"||"129904066"|"132141178"
"Loam"||"129904034"|"132141132"
"Loam"||"129904029"|"132141131"
"Silt loam"||"129904008"|"132141093"
"Silty clay loam"||"129903956"|"132141103"
"Silty clay"||"129904188"|"132141064"
"Silty clay loam"||"129903981"|"132141180"
"Silty clay"||"129904018"|"132141233"
"Silt loam"||"129903960"|"132141186"
"Clay"||"129904007"|"132141092"
"Silt loam"||"129904214"|"132141019"
"Silt loam"||"129904030"|"132140991"
"Clay loam"||"129904055"|"132140969"
"Loamy fine sand"||"129904192"|"132140986"
"Silty clay loam"||"129904045"|"132141107"
"Silt loam"||"129904118"|"132141187"
"Sandy loam"||"129904144"|"132140995"
"Silty clay loam"||"129904092"|"132141008"
"Sandy clay loam"||"129903971"|"132141197"
"Sandy loam"||"129904155"|"132141154"
"Silt loam"||"129904040"|"132140988"
"Fine sandy loam"||"129903982"|"132141000"
"Silty clay loam"||"129904081"|"132141217"
"Sandy clay loam"||"129903993"|"132141086"
"Silty clay loam"||"129904166"|"132141025"
"Clay loam"||"129904019"|"132141163"
"Silt loam"||"129904044"|"132141173"
"Silty clay loam"||"129904033"|"132140994"
"Silt loam"||"129903978"|"132140972"
"Silt loam"||"129904070"|"132141144"
"Silt loam"||"129904181"|"132140982"
"Loam"||"129904107"|"132141005"
"Fine sandy loam"||"129904202"|"132141073"
"Clay loam"||"129904022"|"132141039"
"Silty clay"||"129904015"|"132141232"
"Clay"||"129904004"|"132141156"
"Silty clay loam"||"129904129"|"132141048"
"Loamy sand"||"129903967"|"132141069"
"Loam"||"129904096"|"132141143"
"Sandy loam"||"129903996"|"132141221"
"Silt loam"||"129904048"|"132141106"
"Silt loam"||"129904218"|"132141033"
"Clay loam"||"129904059"|"132141177"
"Silt loam"||"129904133"|"132141183"
"Clay loam"||"129904151"|"132141089"
"Clay loam"||"129904207"|"132141201"
"Very fine sandy loam"||"129903952"|"132141239"
"Sandy clay loam"||"129904170"|"132141166"
"Loam"||"129903989"|"132141135"
"Loam"||"129904140"|"132140997"
"Silt loam"||"129904196"|"132141065"
"Silt loam"||"129904159"|"132141084"
"Silt loam"||"129904122"|"132140965"
"Silt loam"||"129904217"|"132141226"
"Clay"||"129904011"|"132141228"
"Clay"||"129904085"|"132141021"
"Silty clay"||"129904114"|"132141036"
"Clay loam"||"129904016"|"132141161"
"Silty clay loam"||"129904100"|"132141080"
"Sandy clay loam"||"129904206"|"132141130"
"Clay loam"||"129904026"|"132141099"
"Clay loam"||"129904090"|"132141006"
"Silty clay loam"||"129904185"|"132141191"
"Loam"||"129904078"|"132141146"
"Clay loam"||"129904101"|"132141081"
"Silt loam"||"129904193"|"132141124"
"Silty clay loam"||"129904089"|"132141141"
"Silt loam"||"129903963"|"132141061"
"Silt loam"||"129903974"|"132141058"
"Silt loam"||"129904099"|"132141079"
"Clay loam"||"129904037"|"132141125"
"Clay"||"129904111"|"132141159"
"Silty clay loam"||"129904182"|"132140979"
"Silt loam"||"129904121"|"132140976"
"Clay"||"129904005"|"132141157"
"Silty clay loam"||"129904079"|"132141015"
"Sandy clay loam"||"129904152"|"132141224"
"Loam"||"129903994"|"132141087"
"Loam"||"129903985"|"132141003"
"Loam"||"129903995"|"132141151"
"Fine sandy loam"||"129904204"|"132141129"
"Silty clay loam"||"129904213"|"132141018"
"Silty clay"||"129904110"|"132141230"
"Silty clay loam"||"129904058"|"132141109"
"Very fine sandy loam"||"129904165"|"132141024"
"Silt loam"||"129904068"|"132141213"
"Clay"||"129904006"|"132141227"
"Loam"||"129904154"|"132141225"
"Clay loam"||"129903984"|"132141002"
"Silt loam"||"129903975"|"132141113"
"Loam"||"129904194"|"132141193"
"Silt loam"||"129904069"|"132141014"
"Loam"||"129904027"|"132141100"
"Silty clay"||"129904108"|"132141037"
"Silty clay loam"||"129904119"|"132141119"
"Fine sandy loam"||"129904173"|"132141164"
"Loamy fine sand"||"129904049"|"132141052"
"Silt loam"||"129904132"|"132140974"
"Sandy loam"||"129904141"|"132140998"
"Silt loam"||"129904163"|"132141150"
"Silty clay loam"||"129904047"|"132141051"
"Silt loam"||"129904060"|"132140970"
"Sandy clay loam"||"129904038"|"132141196"
"Silty clay loam"||"129904025"|"132141098"
"Sandy clay loam"||"129903962"|"132140975"
"Loam"||"129904205"|"132141200"
"Loam"||"129903986"|"132141207"
"Silty clay loam"||"129904215"|"132141216"
"Clay loam"||"129903973"|"132141198"
"Silt loam"||"129904088"|"132141211"
"Loam"||"129904036"|"132141195"
"Silty clay loam"||"129904162"|"132141220"
"Loam"||"129903951"|"132141169"
"Silty clay loam"||"129904067"|"132141110"
"Silt loam"||"129904080"|"132141147"
"Fine sandy loam"||"129903964"|"132141126"
"Fine sandy loam"||"129904174"|"132141237"
"Silt loam"||"129904183"|"132140980"
"Silt loam"||"129903955"|"132141102"
"Silt loam"||"129904056"|"132141108"
"Silt loam"||"129904184"|"132141121"
"Silt loam"||"129903953"|"132141170"
"Clay loam"||"129904172"|"132141167"
"Silty clay loam"||"129904195"|"132140983"
"Loam"||"129904143"|"132141205"
"Clay"||"129904014"|"132141160"
"Clay loam"||"129904130"|"132141049"
"Silt loam"||"129904216"|"132141030"
"Silty clay loam"||"129904039"|"132140987"
"Silt loam"||"129904102"|"132141138"
"Silty clay loam"||"129904065"|"132141057"
