"A"||"A"||||0|||18|||18||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|80|90|100|20|27.1|35|0|2.2|3|1|3.1|5|1|4.4|10|5|8.5|20|5|8.9|20|38.4|54.4|70.4|||||||10|18.5|27||||0.5|1.25|2||||1.3|1.48|1.65|||||1.55|||1.4|2.7|4|0.2|0.22|0.23|||||28|||12.7|||41||0|1.5|2.9|15|22.5|30|0|5|10|0|2|9|".49"|".49"|0|0|0|0|0|0|0|0|0|0|0|0|4|7|10||||5|16|24|4.5|5.5|6.5|||||||||||||||||||||||||||||||||"21860319"|"64461823"
"BCg"||"BC"||||117|||142|||25||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|92.5|100|5|7.9|30|0|0.5|1|0|0.8|1|0|0.7|5|1|2.5|20|2|3.4|15|36.1|66.1|75|||||||20|26|55||||0|0.25|0.5||||1.3|1.48|1.65|||||1.69|||0.42|1|1.4|0.2|0.21|0.22|||||30.2|||15.7|||41||3|4.5|5.9|38|49|60|18|26.5|35|15|26|40|".55"|".55"|0|0|0|0|0|0|0|0|0|0|0|0|12|19|26||||5|16|24|4.5|6.5|8.4|||||||||||||||||||||||||||||||||"21860319"|"64461824"
"Cg"||"C"||||142|||183|||41||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|92.5|100|5|7.9|30|0|0.5|1|0|0.8|1|0|0.7|5|1|2.5|20|2|3.4|15|36.1|66.1|75|||||||20|26|55||||0|0.25|0.5||||1.3|1.48|1.65|||||1.69|||0.42|1|1.4|0.2|0.21|0.22|||||30.2|||15.7|||41||3|4.5|5.9|38|49|60|18|26.5|35|15|26|40|".55"|".55"|0|0|0|0|0|0|0|0|0|0|0|0|12|19|26||||5|16|24|4.5|6.5|8.4|||||||||||||||||||||||||||||||||"21860319"|"64461825"
"Btg2"||"B"||2||99|||117|||18||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|92.5|100|5|7.9|30|0|0.6|1|0|0.8|1|0|1.2|5|1|2.5|20|2|2.8|15|27.1|53.1|79.1|||||||28|39|55||||0|0.25|0.5||||1.3|1.48|1.65|||||1.69|||0.42|1|1.4|0.2|0.21|0.22|||||34.8|||23.4|||41||3|4.5|5.9|38|49|60|18|26.5|35|15|26|40|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|12|19|26||||5|17|26|4.5|6.5|8.4|||||||||||||||||||||||||||||||||"21860319"|"64461826"
"Eg"||"E"||||18|||30|||12||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|80|90|100|20|27.1|35|0|2.2|3|1|3.1|5|1|4.4|10|5|8.5|20|5|8.9|20|38.4|54.4|70.4|||||||10|18.5|27||||0.5|0.75|1||||1.3|1.48|1.65|||||1.55|||1.4|2.7|4|0.2|0.22|0.23|||||28|||12.7|||41||0|1.5|2.9|15|22.5|30|0|5|10|0|2|9|".55"|".55"|0|0|0|0|0|0|0|0|0|0|0|0|4|7|10||||2|6|10|4.5|5.5|6.5|||||||||||||||||||||||||||||||||"21860319"|"64461827"
"Btg1"||"B"||1||30|||99|||69||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|92.5|100|5|7.7|30|0|0.2|1|0|0.5|1|0|0.9|5|1|2.4|20|2|3.7|15|29.8|49.8|69.8|||||||35|42.5|50||||0.5|0.75|1||||1.2|1.38|1.55|||||1.71|||0.01|0.21|0.42|0.19|0.2|0.21|||||31.9|||24.3|||45||6|7.5|8.9|41|50.5|60|20|27.5|35|17|28|40|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|12|18|24||||5|17|26|4.5|5.5|6.5|||||||||||||||||||||||||||||||||"21860319"|"64461828"
"B/E"||"B/E"||||58|||140|||82||0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|70|82.5|95|0.5|6.7|15||0|||0|||0.2|||1.8|||4.7|||67.3||||||||15|26|40||||0|0.25|0.5||||1.3|1.45|1.6|||||1.52|||1.4|2.7|4|0.18|0.2|0.22|||||30|||15.4|||42||0|1.5|2.9|25|35|45|7|16|25|2|12|25|".49"|".49"|0|0|0|0|0|0|1|3|5|0|0|0|10|17.5|25|||||||5.6|6.1|6.5|||||||||||||||||||||||||||||||||"21860322"|"64461829"
"Btg"||"B"||||41|||58|||17||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95|0.5|8.9|||0|||0|||0.5|||3|||5.4|||55.1||||||||27|36|45||||0.5|0.75|1||||1.35|1.48|1.6|||||1.69|||0.01|0.21|0.42|0.18|0.2|0.22|||||34.2|||22.3|||41||3|4.5|5.9|35|43.5|52|15|21.5|28|12|20|30|".43"|".43"|0|0|0|0|0|0|1|3|5|0|0|0|15|22.5|30|||||||5.1|5.6|6|||||||||||||||||||||||||||||||||"21860322"|"64461830"
"Ap2"||"A"||2||15|||41|||26||0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|70|80|90|1|14|||0.1|||0.4|||1|||4|||8.5|||71||||||||10|15|20||||0.5|0.75|1||||1.35|1.48|1.6|||||1.55|||4|9|14|0.18|0.2|0.22|||||26.3|||10.6|||41||0|1.5|2.9|15|22.5|30|4|7|10|0|3|8|".55"|".55"|0|0|0|0|0|0|0|0|0|0|0|0|5|10|15|||||||5.1|6.2|7.3|||||||||||||||||||||||||||||||||"21860322"|"64461831"
"Ap1"||"A"||1||0|||15|||15||0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|70|80|90|1|14|||0.1|||0.4|||1|||4|||8.5|||71||||||||10|15|20||||0.5|1.25|2||||1.35|1.48|1.6|||||1.55|||4|9|14|0.18|0.2|0.22|||||26.3|||10.6|||41||0|1.5|2.9|15|22.5|30|4|7|10|0|3|8|".55"|".55"|0|0|0|0|0|0|0|0|0|0|0|0|5|10|15|||||||5.1|6.2|7.3|||||||||||||||||||||||||||||||||"21860322"|"64461832"
"BC"||"BC"||||140|||183|||43||0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|70|82.5|95|0.5|6.9|||0|||0|||0.4|||2.3|||4.2|||55.1||||||||15|38|40||||0|0.25|0.5||||1.3|1.45|1.6|||||1.52|||1.4|2.7|4|0.18|0.2|0.22|||||34.2|||22.3|||42||0|1.5|2.9|25|35|45|7|16|25|2|12|25|".37"|".37"|0|0|0|0|0|0|1|3|5|0|0|0|10|17.5|25|||||||5.6|6.1|6.5|||||||||||||||||||||||||||||||||"21860322"|"64461833"
"Ap"||"A"|||0|0|0|10|18|30|10|18|30|0|0|0|0|0|0|100|100|100|100|100|100|92|99|100|81|92|100|1|11.7|23|0|0.2|0.4|0|0.4|0.8|0.1|0.9|1.7|0.3|3.5|6.9|0.6|6.7|13.2|50|69.8|87|||||||12|18.5|27|0|0|0|0.5|1.25|2||||1.45|1.47|1.49||||1.52|1.54|1.59|2.65|4|9|14|0.15|0.18|0.2||||23.6|28|32|7.8|12.6|18.5|42|42|43|0.9|1.5|2.7|24|31|41|7|12|18|3|10|20|".43"|".43"|0|0|0|0|0|0|0|0|0|0|1|2|6.4|10|14.6||||2.6|7.2|12.6|5|5.5|6||||||||||3.6|6.3|9.2|||||||||||||||||||||"21860334"|"64461861"
"Btg1"||"B"||1|15|41|45|41|79|96|25|38|51|0|0|0|0|0|0|100|100|100|100|100|100|92|100|100|83|96|100|0.5|6.8|28|0|0|0|0|0|0.1|0|0.2|0.8|0.1|1.9|7.8|0.4|4.7|19.3|40|67.2|81.5|||||||18|26|32|0|0|0|0.5|0.75|1||||1.39|1.42|1.45||||1.47|1.5|1.54|2.66|1.4|2.7|4|0.15|0.18|0.2||||26.6|30.2|32.6|10.9|15.7|19.4|43|44|45|1|1.8|2.7|29|37|43|12|18|22|8|17|24|".49"|".49"|0|0|0|0|0|0|0|0|0|0|1|2||||5.3|8.3|11.1|3.1|7.9|9.5|4.5|5.3|6||||||||||2|7.1|12.2|||||||||||||||||||||"21860334"|"64461862"
"Btg2"||"B"||2|41|79|96|66|105|147|25|26|106|0|0|0|0|0|0|100|100|100|100|100|100|91|99|100|82|94|100|0.5|7.3|26|0|0.4|1.4|0|0.6|2.1|0.1|1|3.6|0.2|2.3|8.2|0.2|3|10.7|40|64.7|81.5|||||||18|28|34|0|0|0|0.5|0.75|1||||1.39|1.43|1.47||||1.48|1.52|1.56|2.67|1.4|2.7|4|0.15|0.18|0.2||||26.6|31.1|33.3|11|17|20.7|43|44|46|1|2|3|29|38|45|12|19|24|8|18|26|".49"|".49"|0|0|0|0|0|0|0|0|0|0|1|2||||5.3|9|11.9|3.1|8.5|9.6|4.5|5.3|6||||||||||2|7.4|12.6|||||||||||||||||||||"21860334"|"64461863"
"BCg"||"BC"|||66|105|147|91|151|163|25|46|77|0|0|0|0|0|0|100|100|100|100|100|100|93|99|100|84|92|100|20|25|52|0|0|0|1.6|2|4.2|2.4|3|6.2|9.6|12|25|6.4|8|16.6|28|55|75|||||||5|20|28|0|0|0|0|0.25|0.5||||1.53|1.54|1.56||||1.61|1.62|1.67|2.67|4|9|14|0.15|0.18|0.2||||17|28|31.7|3.1|12.7|17.9|39|40|41|0.3|1.7|2.8|16|30|38|2|13|19|0|10|20|".49"|".49"|0|0|0|0|0|0|0|0|0|0|1|2|2.6|10.5|14.8||||0.6|7.9|14.8|4.5|5.9|7.3||||||||||0|4.6|9.7|||||||||||||||||||||"21860334"|"64461864"
"Cg"||"C"|||91|151|163|183|183|200|20|32|109|0|0|0|0|0|0|100|100|100|100|100|100|93|99|100|84|92|100|20|25|52|0|0|0|1.6|2|4.2|2.4|3|6.2|9.6|12|25|6.4|8|16.6|30|65|75|||||||5|10|25|0|0|0|0|0.25|0.5||||1.39|1.46|1.52||||1.42|1.49|1.57|2.66|4|9|14|0.15|0.18|0.2||||16.7|21.8|29.9|2.9|6.2|15.3|41|43|45|0.3|0.7|2.4|16|21|36|2|6|17|0|2|17|".55"|".55"|0|0|0|0|0|0|0|0|0|0|1|2|2.6|5.3|13.2||||1.3|4.3|13.2|4.5|5.9|7.3||||||||||0|3.5|9.4|||||||||||||||||||||"21860334"|"64461865"
"BAg"||"BA"|||10|18|30|15|41|45|15|23|31|0|0|0|0|0|0|100|100|100|100|100|100|92|100|100|84|96|100|0.5|6.8|30|0|0|0|0|0|0.1|0|0.2|0.8|0.1|1.9|8.4|0.4|4.7|20.7|43|67.2|81.5|||||||18|26|27|0|0|0|0.5|0.75|1||||1.31|1.35|1.39||||1.38|1.42|1.43|2.66|1.4|2.7|4|0.15|0.18|0.2||||26.1|29.7|30.3|10.3|14.9|15.8|45|47|48|1|1.8|2|29|37|38|12|17|18|8|16|19|".49"|".49"|0|0|0|0|0|0|0|0|0|0|1|2||||5.3|8.3|9.1|3.3|7.9|9.1|4.5|5.3|6||||||||||2|7.1|11.3|||||||||||||||||||||"21860334"|"64461866"
"Ap"||"A"|||0|0|0|8|15|25|8|15|25|0|0|0|0|0|0|100|100|100|100|100|100|94|99|100|86|91|99|8|13.6|25|0.1|0.1|0.3|0.2|0.4|0.7|0.6|1|1.8|2.3|3.9|7.2|4.8|8.2|15|50|68.9|80|||||||12|17.5|25|0|0|1|0.5|1.2|2||||1.43|1.44|1.46||||1.49|1.5|1.54|2.65|4|9|14|0.14|0.17|0.2||||23.4|27.2|31.1|7.6|11.7|17|43|43|44|0.8|1.4|2.3|23|30|39|7|11|17|3|9|18|".49"|".49"|0|0|1|0|0|0|0|0|0|0|1|2|6.4|9.4|13||||2.3|6.2|52|4.5|5.5|6.5||||||||||2.1|6.1|10.3|||||||||||||||||||||"21860335"|"64461867"
"Eg"||"E"|||8|15|25|30|38|43|5|23|35|0|0|0|0|0|0|100|100|100|100|100|100|98|99|100|90|91|96|8|14.3|25|0.1|0.1|0.1|0.2|0.4|0.7|0.6|1|1.8|2.3|4.1|7.2|4.9|8.7|15.2|57|72.7|80|||||||12|13|18|0|0|1|0.5|0.75|1||||1.48|1.48|1.49||||1.52|1.52|1.54|2.65|4|9|14|0.14|0.17|0.2||||23.6|24.6|27.5|7.8|8.7|12|42|42|42|0.8|1|1.4|23|25|30|7|8|12|4|5|10|".64"|".64"|0|0|1|0|0|0|0|0|0|0|1|2|6.4|7|9.1||||2|4.1|48.1|4.5|5.5|6.5||||||||||2.1|5.4|8.9|||||||||||||||||||||"21860335"|"64461868"
"Btg"||"B"|||30|38|43|64|142|185|21|104|155|0|0|0|0|0|0|100|100|100|100|100|100|89|99|100|84|94|100|2|7.3|35|0.1|0.4|1.9|0.2|0.6|2.9|0.3|1|4.8|0.6|2.3|11|0.8|3|14.4|38.9|64.7|80|||||||18|28|35|0|0|1|0.5|0.75|1||||1.39|1.44|1.5||||1.51|1.56|1.61|2.67|0.42|1|1.4|0.14|0.17|0.2||||26.7|31.1|33.7|11|17.1|21.4|42|44|46|1.4|2.8|3.8|29|39|46|11|19|25|7|18|27|".49"|".49"|0|0|1|0|0|0|0|0|0|0|1|2|9.6|14.9|18.1||||3|11.8|57.1|4.5|5.5|6.5||||||||||2.8|7|10.7|||||||||||||||||||||"21860335"|"64461869"
