||"Tread"||"36194826"|"14004569"
||"Tread"||"36195013"|"14004648"
||"Tread"||"36194944"|"14004622"
||"Tread"||"36194889"|"14004593"
|||"Dip"|"36194712"|"14004528"
|||"Dip"|"36194691"|"14004518"
||"Riser"||"36194765"|"14004541"
||"Tread"||"36195024"|"14004654"
||"Tread"||"36194679"|"14004512"
||"Tread"||"36194597"|"14004474"
||"Tread"||"36194658"|"14004504"
||"Tread"||"36194828"|"14004571"
||"Tread"||"36194773"|"14004545"
||"Riser"||"36194574"|"14004463"
||"Tread"||"36194965"|"14004630"
||"Tread"||"36194721"|"14004530"
|||"Rise"|"36194648"|"14004499"
|||"Dip"|"36194891"|"14004594"
||"Tread"||"36194734"|"14004536"
||"Tread"||"36194606"|"14004479"
||"Tread"||"36194710"|"14004527"
|||"Talf"|"36194793"|"14004554"
||"Tread"||"36194929"|"14004614"
||"Tread"||"36194917"|"14004608"
|||"Talf"|"36194951"|"14004625"
|||"Talf"|"36194566"|"14004460"
|"Side Slope"|||"36194553"|"14004453"
||"Tread"||"36194848"|"14004579"
||"Tread"||"36194627"|"14004487"
|||"Rise"|"36194795"|"14004555"
||"Tread"||"36194954"|"14004627"
||"Tread"||"36194555"|"14004454"
||"Tread"||"36194868"|"14004587"
||"Tread"||"36195006"|"14004644"
||"Tread"||"36194816"|"14004564"
||"Tread"||"36194932"|"14004616"
|||"Dip"|"36194936"|"14004618"
||"Tread"||"36194775"|"14004546"
|||"Talf"|"36194858"|"14004584"
|||"Dip"|"36194763"|"14004540"
|||"Dip"|"36194671"|"14004508"
||"Tread"||"36194636"|"14004492"
||"Tread"||"36194958"|"14004628"
|||"Talf"|"36194544"|"14004448"
||"Tread"||"36194785"|"14004550"
||"Tread"||"36194660"|"14004505"
||"Tread"||"36194969"|"14004632"
||"Tread"||"36194629"|"14004488"
||"Tread"||"36194715"|"14004529"
||"Tread"||"36194818"|"14004565"
|||"Rise"|"36194899"|"14004598"
||"Tread"||"36194963"|"14004629"
||"Tread"||"36194608"|"14004480"
||"Tread"||"36194910"|"14004604"
|||"Dip"|"36195025"|"14004655"
|||"Dip"|"36194921"|"14004610"
||"Tread"||"36194931"|"14004615"
|||"Dip"|"36194877"|"14004591"
|"Base Slope"|||"36194873"|"14004590"
|"Crest"|||"36194799"|"14004557"
||"Tread"||"36194770"|"14004543"
|||"Dip"|"36194700"|"14004522"
|||"Rise"|"36194677"|"14004511"
||"Tread"||"36194593"|"14004472"
|||"Dip"|"36194914"|"14004606"
|"Base Slope"|||"36194941"|"14004621"
||"Tread"||"36194693"|"14004519"
||"Tread"||"36194656"|"14004503"
||"Tread"||"36194952"|"14004626"
||"Tread"||"36194836"|"14004575"
||"Tread"||"36194862"|"14004586"
|||"Dip"|"36194619"|"14004484"
||"Riser"||"36194571"|"14004462"
||"Tread"||"36194777"|"14004547"
||"Tread"||"36194637"|"14004493"
||"Tread"||"36195003"|"14004642"
||"Tread"||"36194560"|"14004457"
||"Tread"||"36194870"|"14004588"
||"Tread"||"36194641"|"14004495"
||"Tread"||"36194589"|"14004470"
||"Riser"||"36194803"|"14004560"
||"Tread"||"36194604"|"14004478"
|||"Talf"|"36194903"|"14004600"
||"Tread"||"36195014"|"14004649"
||"Tread"||"36195005"|"14004643"
|||"Talf"|"36194545"|"14004449"
|||"Rise"|"36194689"|"14004517"
||"Tread"||"36194725"|"14004532"
||"Tread"||"36194994"|"14004638"
||"Tread"||"36195027"|"14004656"
||"Tread"||"36194729"|"14004534"
||"Tread"||"36194556"|"14004455"
||"Tread"||"36194626"|"14004486"
||"Tread"||"36195016"|"14004650"
||"Tread"||"36194600"|"14004476"
||"Tread"||"36195007"|"14004645"
|||"Dip"|"36194652"|"14004501"
||"Tread"||"36194681"|"14004513"
||"Tread"||"36194582"|"14004467"
||"Tread"||"36194704"|"14004524"
