"Cambic horizon"|10|13|30|200|200|200|170|187|190|"23055549"|"13317400"
"Ochric epipedon"|0|0|0|10|13|30|10|13|30|"23055549"|"13317401"
"Slickensides"|10|13|30|200|200|200|170|187|190|"23055549"|"13317399"
"Cambic horizon"|8|13|30|51|69|104|43|56|96|"23055553"|"13317403"
"Ochric epipedon"|0|0|0|8|13|30|8|13|30|"23055553"|"13317402"
"Lithologic discontinuity"|51|69|104|91|140|200|40|71|96|"23055553"|"13317404"
"Lithologic discontinuity"|91|140|200|153|200|200|48|60|109|"23055553"|"13317405"
"Ochric epipedon"|0|0|0|10|13|30|10|13|30|"23055554"|"13317407"
"Argillic horizon"|10|30|45|61|127|172|51|97|162|"23055554"|"13317406"
"Ochric epipedon"|0|0|0|28|38|66|28|38|66|"23055556"|"13317408"
"Albic horizon"|8|8|20|28|38|66|20|30|46|"23055556"|"13317409"
"Argillic horizon"|28|38|66|104|135|180|76|97|114|"23055556"|"13317410"
