"BC"||"BC"||||104|||203|||99||0|0|0|0|3|5|60|61|66|30|41|53|22|35|48|8|17|24|50|60.7|80||3.2|||3.4|||26.8|||24.7|||2.6||5|9.5|30||0.4|||9.1||15|29.8|35||||0|0.15|0.3||||1.45|1.58|1.7||||1.58|1.72|1.95|2.65|4|9|14|0.04|0.08|0.11||||5.4|14.1|18.9|4|10.5|15.5|14|20|28|0|1.5|2.9|24|38|44|9|21|25|0|0|1|".05"|".10"|0|0|0|0|0|0|0|0|0|0|1|2|3|8|10||3.3||0.8|2|6|4.5|4.6|5.5||4.4|||||||||||||||||||||||||||||||"23055451"|"68238174"
"A"||"A"||||0|||10|||10||0|0|0|0|0|0|67|73|83|50|59|75|36|46|62|27|35|48|32|44.1|52||11.5|||8|||8.2|||9.8|||6.6||31|43.7|50||14.4|||29.3||7|12.2|17||||1|1.5|2||||1.35|1.4|1.45||||1.4|1.49|1.59|2.65|4|9|14|0.12|0.15|0.2||||9.7|18|23.5|3.5|6.5|10.3|28|32|39|0|1.5|2.9|20|26|32|3|7|11|0|0|3|".17"|".32"|0|0|0|0|0|0|0|0|0|0|1|2|3|6.5|9||||0.8|4|6|4.5|5.6|6||5.4|||||||||||||||||||||||||||||||"23055451"|"68238175"
"Bt2"||"B"||2||38|||104|||66||0|0|0|0|3|6|60|60|65|29|40|51|17|29|39|15|26|34|25|37.2|52||15.9|||8.5|||4.7|||4.7|||3.4||30|38.1|60||10.1|||28||10|24.7|27||||0|0.25|0.5||||1.4|1.5|1.6||||1.5|1.63|1.85|2.65|4|9|14|0.08|0.1|0.14||||4.7|15.8|20.1|2.4|8|10.9|15|22|29|0|1.5|2.9|20|34|38|6|17|19|0|0|1|".10"|".32"|0|0|0|0|0|0|0|0|0|0|1|2|3|7.7|9||4.2||0.8|3|5|4.5|5.1|5.5||4.6|||||||||||||||||||||||||||||||"23055451"|"68238173"
"Bt1"||"B"||1||10|||38|||28||0|0|0|0|3|6|60|60|65|29|40|51|23|34|49|19|29|42|25|30.5|52||6|||7.5|||5.5|||6.9|||4.6||30|52.8|60||13.9|||38.9||10|16.7|27||||0.1|0.25|0.5||||1.4|1.5|1.6||||1.5|1.63|1.85|2.65|4|9|14|0.08|0.12|0.16||||6.2|13.8|20.1|2.4|5.5|10.9|15|22|29|0|1.5|2.9|20|27|38|6|11|19|0|0|2|".15"|".43"|0|0|0|0|0|0|0|0|0|0|1|2|2|5|9||1.4||0.5|2|5|4.5|4.9|5.5||4.6|||||||||||||||||||||||||||||||"23055451"|"68238176"
"Bt2"||"B"||2|35|46|65|85|113|150||67||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|94|100|100|0.1|0.5|5|0|0|0|0|0|0.1|0|0|0.1|0|0|0.1|0.1|0.5|0.7|68|79.9|85|25|36.8|40|35|43.1|45|15|19.6|27||0||0.1|0.3|0.5||||1.35|1.45|1.55||||1.45|1.51|1.58|2.65|4|9|14|0.2|0.22|0.23||||20.5|27.3|30.6|8.8|11.8|16.3|39|43|46|0|1.4|2.9|25|30|38|9|13|19|6|12|20|".55"|".55"|0|0|0|0|0|0|0|0|0|0|1|2|7|11|15||||2|7.7|12|4.5|5.7|6|4.5|5.2|5.5||||||||||||||||||||||||||||"Moderate"|"Moist"|"23055557"|"68238541"
"C"||"C"|||85|113|150|203|203|203||90||0|0|0|0|0|0|100|100|100|100|100|100|96|100|100|93|100|100|0.1|0.5|5|0|0|0|0|0|0.1|0|0|0.1|0|0|0.1|0.1|0.5|0.7|70|84.1|90|35|41.1|45|35|43|45|10|15.4|25||0||0.1|0.3|0.5||||1.35|1.45|1.55||||1.45|1.51|1.58|2.65|4|9|14|0.2|0.22|0.23||||16|25.2|29.9|5.9|9.3|15.2|39|43|46|0|1.4|2.9|20|26|36|6|10|17|2|8|17|".55"|".55"|0|0|0|0|0|0|0|0|0|0|1|2|7|9|15||||4|7.6|12|5.1|5.8|6|4.5|5.3|5.5||||||||||||||||||||||||||||"Moderate"|"Moist"|"23055557"|"68238542"
"Bt1"||"B"||1|8|10|20|35|46|65||36||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|95|100|100|0.1|0.3|5|0|0|0|0|0|0.1|0|0|0.1|0|0|0.1|0.1|0.3|0.5|60|69.1|75|25|28.9|30|35|40.2|45|25|30.6|35||0||0.2|0.6|0.8||||1.4|1.5|1.6||||1.64|1.71|1.78|2.65|4|9|14|0.2|0.21|0.22||||25.9|32.4|34.1|15.3|19.1|22|37|41|45|3|4.5|5.9|35|42|47|17|22|25|16|23|28|".43"|".43"|0|0|0|0|0|0|0|0|0|0|1|2|10|14|18|8|10|14|3|7.2|15|4.5|5.3|6|3.5|4.8|5.5||||||||||||||||||||||||||||"Moderate"|"Moist"|"23055557"|"68238540"
"Ap"||"A"|||0|0|0|8|10|20||10||0|0|0|0|0|0|100|100|100|100|100|100|98|100|100|96|100|100|0.1|0.4|5|0|0|0|0|0|0.1|0|0.1|0.2|0.1|0.1|0.3|0.1|0.2|0.7|68|75.4|85|35|43.8|45|30|31.6|40|15|24.2|27||||0.5|0.7|2||||1.35|1.45|1.55||||1.45|1.51|1.58|2.65|4|9|14|0.2|0.22|0.23||||18.6|29.7|31.9|9.4|15|18.2|39|43|46|0|1.4|2.9|26|35|41|9|16|19|7|16|20|".43"|".43"|0|0|0|0|0|0|0|0|0|0|1|2|10|12.7|15|4|8|9|3|7.5|12|4.5|5.3|6|3.5|4.8|5.5||||||||7.8||||||||||||||||||||"Low"|"Moist"|"23055557"|"68238543"
"C"||"C"|||85|113|150|203|203|203||90||0|0|0|0|0|0|100|100|100|100|100|100|96|100|100|93|100|100|0.1|0.5|5|0|0|0|0|0|0.1|0|0|0.1|0|0|0.1|0.1|0.5|0.7|70|84.1|90|35|41.1|45|35|43|45|10|15.4|25||0||0.1|0.3|0.5||||1.35|1.45|1.55||||1.45|1.51|1.58|2.65|4|9|14|0.2|0.22|0.23||||16|25.2|29.9|5.9|9.3|15.2|39|43|46|0|1.4|2.9|20|26|36|6|10|17|2|8|17|".55"|".55"|0|0|0|0|0|0|0|0|0|0|1|2|7|9|15||||4|7.6|12|5.1|5.8|6|4.5|5.3|5.5||||||||||||||||||||||||||||"Moderate"|"Moist"|"23055447"|"68238159"
"Bt2"||"B"||2|35|46|65|85|113|150||67||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|94|100|100|0.1|0.5|5|0|0|0|0|0|0.1|0|0|0.1|0|0|0.1|0.1|0.5|0.7|68|79.9|85|25|36.8|40|35|43.1|45|15|19.6|27||0||0.1|0.3|0.5||||1.35|1.45|1.55||||1.45|1.51|1.58|2.65|4|9|14|0.2|0.22|0.23||||20.5|27.3|30.6|8.8|11.8|16.3|39|43|46|0|1.4|2.9|25|30|38|9|13|19|6|12|20|".55"|".55"|0|0|0|0|0|0|0|0|0|0|1|2|7|11|15||||2|7.7|12|4.5|5.7|6|4.5|5.2|5.5||||||||||||||||||||||||||||"Moderate"|"Moist"|"23055447"|"68238160"
