"Silt loam"||"137458475"|"139813334"
"Silt loam"||"137458476"|"139812996"
"Silt loam"||"137458477"|"139813165"
"Silt"||"137458478"|"139812997"
"Silt loam"||"137458479"|"139813335"
"Silty clay loam"||"137458480"|"139813336"
"Silt loam"||"137458481"|"139813292"
"Silt loam"||"137458482"|"139813126"
"Silt loam"||"137458483"|"139813293"
"Loam"||"137458484"|"139813127"
"Silty clay loam"||"137458485"|"139813627"
"Fine sandy loam"||"137458486"|"139813628"
"Silty clay loam"||"137458487"|"139813629"
"Silt loam"||"137458488"|"139813630"
"Silt loam"||"137458489"|"139813128"
"Silt loam"||"137458490"|"139813294"
"Silty clay loam"||"137458491"|"139813451"
"Silt loam"||"137458492"|"139813452"
"Silt loam"||"137458493"|"139813129"
"Silty clay loam"||"137458494"|"139813295"
"Silt loam"||"137458495"|"139813453"
"Silt loam"||"137458496"|"139813454"
"Silt"||"137458497"|"139813455"
"Silt loam"||"137458498"|"139813296"
"Silty clay loam"||"137458499"|"139813131"
"Silt loam"||"137458500"|"139813130"
"Silty clay loam"||"137458501"|"139814159"
"Silt loam"||"137458502"|"139814012"
"Silt"||"137458503"|"139814013"
"Silt loam"||"137458504"|"139813858"
"Silt loam"||"137458505"|"139813857"
"Silt loam"||"137458506"|"139814158"
"Sand"||"137458507"|"139813240"
"Coarse sand"||"137458508"|"139813568"
"Sand"||"137458509"|"139813034"
"Sand"||"137458510"|"139813202"
"Coarse sand"||"137458511"|"139813362"
"Loamy sand"||"137458512"|"139813239"
"Loamy coarse sand"||"137458513"|"139813066"
"Silty clay"||"137458514"|"139814131"
"Clay"||"137458515"|"139814132"
"Silty clay"||"137458516"|"139814133"
"Clay"||"137458517"|"139813832"
"Silty clay loam"||"137458518"|"139813987"
"Clay"||"137458519"|"139813833"
"Silty clay"||"137458520"|"139813988"
"Silty clay loam"||"137458521"|"139813501"
"Silty clay loam"||"137458522"|"139814130"
"Silt loam"||"137458523"|"139813176"
"Loam"||"137458524"|"139813011"
"Silt loam"||"137458525"|"139813510"
"Fine sandy loam"||"137458526"|"139813511"
