"CL"|Yes|"69347143"|"128985506"
"CL"|No |"69347216"|"128985694"
"ML"|No |"69347216"|"128985695"
"SC"|No |"69347216"|"128985692"
"SM"|Yes|"69347216"|"128985693"
"CH"|Yes|"69347349"|"128986004"
"CL"|Yes|"69347198"|"128985644"
"CL-ML"|No |"69347235"|"128985741"
"CL"|Yes|"69347235"|"128985740"
"SC-SM"|Yes|"69347338"|"128985970"
"SC"|No |"69347338"|"128985969"
"SM"|No |"69347338"|"128985971"
"CL-ML"|No |"69347327"|"128985942"
"CL"|Yes|"69347327"|"128985941"
"ML"|No |"69347327"|"128985943"
"CL"|Yes|"69347301"|"128985881"
"CH"|Yes|"69347187"|"128985617"
"CL"|No |"69347187"|"128985618"
"GC"|No |"69347187"|"128985619"
"SC"|No |"69347187"|"128985620"
"CH"|Yes|"69347224"|"128985718"
"CL"|No |"69347224"|"128985719"
"GC"|No |"69347224"|"128985720"
"SC"|No |"69347224"|"128985721"
"CL"|Yes|"69347290"|"128985863"
"CL-ML"|No |"69347279"|"128985841"
"CL"|Yes|"69347279"|"128985840"
"SC-SM"|Yes|"69347253"|"128985786"
"SC"|No |"69347253"|"128985787"
"SM"|No |"69347253"|"128985785"
"CH"|Yes|"69347154"|"128985531"
"CL"|No |"69347154"|"128985532"
"CL"|Yes|"69347231"|"128985733"
"CL-ML"|No |"69347371"|"128986060"
"CL"|Yes|"69347371"|"128986059"
"CH"|No |"69347316"|"128985909"
"CL"|Yes|"69347316"|"128985908"
"SC"|No |"69347316"|"128985907"
"CL"|No |"69347353"|"128986009"
"GC"|No |"69347353"|"128986010"
"SC"|Yes|"69347353"|"128986011"
"CL-ML"|Yes|"69347209"|"128985670"
"SC-SM"|No |"69347209"|"128985672"
"CL"|No |"69347209"|"128985669"
"SC"|No |"69347209"|"128985671"
"CL-ML"|No |"69347183"|"128985609"
"CL"|Yes|"69347183"|"128985608"
"ML"|No |"69347183"|"128985610"
"SC-SM"|Yes|"69347172"|"128985583"
"SC"|No |"69347172"|"128985585"
"SM"|No |"69347172"|"128985584"
"CL"|No |"69347165"|"128985565"
"SC"|Yes|"69347165"|"128985564"
"CL-ML"|No |"69347220"|"128985707"
"SC-SM"|Yes|"69347220"|"128985705"
"CL"|No |"69347220"|"128985706"
"SC"|No |"69347220"|"128985704"
"CL-ML"|No |"69347342"|"128985981"
"CL"|Yes|"69347342"|"128985980"
"GC"|No |"69347342"|"128985982"
"SC"|No |"69347342"|"128985983"
"SC-SM"|Yes|"69347139"|"128985498"
"SC"|No |"69347139"|"128985500"
"SM"|No |"69347139"|"128985499"
"CL"|Yes|"69347268"|"128985821"
"SC-SM"|Yes|"69347242"|"128985753"
"CL"|No |"69347242"|"128985755"
"SM"|No |"69347242"|"128985754"
"CL-ML"|Yes|"69347305"|"128985887"
"CL"|No |"69347305"|"128985886"
"ML"|No |"69347305"|"128985888"
"GC-GM"|Yes|"69347334"|"128985958"
"GP-GC"|No |"69347334"|"128985959"
"GC"|No |"69347334"|"128985957"
"SC"|No |"69347334"|"128985960"
"CH"|Yes|"69347161"|"128985554"
"CL"|No |"69347161"|"128985555"
"SC"|No |"69347161"|"128985556"
"CH"|No |"69347379"|"128986072"
"CL"|Yes|"69347379"|"128986071"
"CH"|No |"69347265"|"128985815"
"CL"|Yes|"69347265"|"128985816"
"CL-ML"|Yes|"69347186"|"128985614"
"SC-SM"|No |"69347186"|"128985616"
"CL"|No |"69347186"|"128985613"
"SC"|No |"69347186"|"128985615"
"CL-ML"|Yes|"69347323"|"128985929"
"SC-SM"|No |"69347323"|"128985931"
"ML"|No |"69347323"|"128985930"
"SM"|No |"69347323"|"128985932"
"CH"|Yes|"69347223"|"128985716"
"CL"|No |"69347223"|"128985717"
"CL"|No |"69347228"|"128985728"
"SC"|Yes|"69347228"|"128985729"
"CL-ML"|No |"69347275"|"128985833"
"CH"|No |"69347275"|"128985831"
"CL"|Yes|"69347275"|"128985832"
"CL-ML"|No |"69347217"|"128985697"
"SC-SM"|No |"69347217"|"128985699"
"CL"|No |"69347217"|"128985696"
"SC"|Yes|"69347217"|"128985698"
"CL-ML"|No |"69347254"|"128985788"
"SC-SM"|Yes|"69347254"|"128985790"
"SC"|No |"69347254"|"128985791"
"SM"|No |"69347254"|"128985789"
"CL-ML"|No |"69347286"|"128985855"
"CH"|No |"69347286"|"128985854"
"CL"|Yes|"69347286"|"128985853"
"CL-ML"|Yes|"69347297"|"128985874"
"ML"|No |"69347297"|"128985875"
"SC-SM"|Yes|"69347212"|"128985682"
"CL"|No |"69347212"|"128985684"
"SC"|No |"69347212"|"128985683"
"SM"|No |"69347212"|"128985681"
"CH"|Yes|"69347150"|"128985522"
"CL"|No |"69347150"|"128985523"
"CL-ML"|Yes|"69347176"|"128985594"
"CL"|No |"69347176"|"128985593"
"SC-SM"|Yes|"69347249"|"128985773"
"SC"|No |"69347249"|"128985775"
"SM"|No |"69347249"|"128985774"
"SC-SM"|No |"69347201"|"128985651"
"SM"|Yes|"69347201"|"128985652"
"SC-SM"|Yes|"69347146"|"128985511"
"CL"|No |"69347146"|"128985513"
"SM"|No |"69347146"|"128985512"
"SC-SM"|No |"69347227"|"128985727"
"CL"|No |"69347227"|"128985725"
"SC"|Yes|"69347227"|"128985726"
"SC-SM"|No |"69347250"|"128985777"
"CL"|No |"69347250"|"128985778"
"SC"|Yes|"69347250"|"128985776"
"CH"|Yes|"69347364"|"128986042"
"CL"|No |"69347364"|"128986043"
"SC"|No |"69347364"|"128986044"
"CH"|No |"69347180"|"128985602"
"CL"|Yes|"69347180"|"128985603"
"CL-ML"|No |"69347238"|"128985746"
"CL"|Yes|"69347238"|"128985745"
"GC-GM"|No |"69347213"|"128985685"
"SP-SC"|No |"69347213"|"128985688"
"SC"|No |"69347213"|"128985686"
"SC"|Yes|"69347213"|"128985687"
"SC-SM"|Yes|"69347135"|"128985487"
"CL"|No |"69347135"|"128985489"
"SM"|No |"69347135"|"128985488"
"SC-SM"|Yes|"69347202"|"128985653"
"SM"|No |"69347202"|"128985654"
"CH"|Yes|"69347260"|"128985804"
"CL"|No |"69347260"|"128985805"
"CL"|Yes|"69347375"|"128986066"
"CL"|Yes|"69347191"|"128985630"
"CL-ML"|No |"69347312"|"128985901"
"CL"|Yes|"69347312"|"128985902"
"CL-ML"|No |"69347264"|"128985814"
"CL"|Yes|"69347264"|"128985813"
"CL-ML"|Yes|"69347239"|"128985748"
"CL"|No |"69347239"|"128985747"
"CH"|No |"69347258"|"128985800"
"CL"|Yes|"69347258"|"128985801"
"CL-ML"|No |"69347374"|"128986065"
"CL"|Yes|"69347374"|"128986064"
"CL-ML"|No |"69347289"|"128985861"
"CL"|Yes|"69347289"|"128985862"
"CL-ML"|Yes|"69347195"|"128985637"
"CL"|No |"69347195"|"128985636"
"ML"|No |"69347195"|"128985638"
"CL-ML"|Yes|"69347269"|"128985823"
"CL"|No |"69347269"|"128985822"
"CL"|Yes|"69347142"|"128985505"
"CL-ML"|No |"69347361"|"128986033"
"GC-GM"|Yes|"69347361"|"128986034"
"CL"|No |"69347361"|"128986032"
"SC"|No |"69347361"|"128986035"
"CL"|Yes|"69347193"|"128985632"
"CH"|No |"69347280"|"128985842"
"CL"|Yes|"69347280"|"128985843"
"SC-SM"|Yes|"69347352"|"128986008"
"SC"|No |"69347352"|"128986006"
"SM"|No |"69347352"|"128986007"
"SC-SM"|Yes|"69347245"|"128985761"
"CL"|No |"69347245"|"128985763"
"SM"|No |"69347245"|"128985762"
"CH"|Yes|"69347182"|"128985606"
"CL"|No |"69347182"|"128985607"
"CL-ML"|Yes|"69347206"|"128985661"
"CL"|No |"69347206"|"128985660"
"ML"|No |"69347206"|"128985662"
"CL-ML"|Yes|"69347141"|"128985503"
"CL"|No |"69347141"|"128985504"
"ML"|No |"69347141"|"128985502"
"CL"|Yes|"69347328"|"128985944"
"CL-ML"|Yes|"69347287"|"128985857"
"CL"|No |"69347287"|"128985856"
"ML"|No |"69347287"|"128985858"
"SC-SM"|Yes|"69347256"|"128985796"
"CL"|No |"69347256"|"128985795"
"SM"|No |"69347256"|"128985794"
"SC-SM"|No |"69347171"|"128985581"
"CL"|No |"69347171"|"128985582"
"SC"|Yes|"69347171"|"128985580"
"CH"|Yes|"69347184"|"128985611"
"CL"|No |"69347184"|"128985612"
"CH"|No |"69347175"|"128985591"
"CL"|Yes|"69347175"|"128985592"
"CL-ML"|No |"69347308"|"128985893"
"CL"|Yes|"69347308"|"128985894"
"CH"|Yes|"69347267"|"128985819"
"CL"|No |"69347267"|"128985820"
"CL"|Yes|"69347350"|"128986005"
"CL"|Yes|"69347234"|"128985739"
"CL-ML"|No |"69347300"|"128985880"
"CL"|Yes|"69347300"|"128985879"
"CH"|Yes|"69347276"|"128985834"
"CL"|No |"69347276"|"128985835"
"CH"|No |"69347152"|"128985526"
"CL"|Yes|"69347152"|"128985527"
"CL"|Yes|"69347363"|"128986040"
"SC"|No |"69347363"|"128986041"
"CL-ML"|Yes|"69347311"|"128985899"
"CL"|No |"69347311"|"128985900"
"SC-SM"|No |"69347173"|"128985587"
"CL"|No |"69347173"|"128985588"
"SC"|Yes|"69347173"|"128985586"
"SC-SM"|Yes|"69347246"|"128985764"
"CL"|No |"69347246"|"128985766"
"SM"|No |"69347246"|"128985765"
"CL-ML"|No |"69347194"|"128985634"
"CL"|No |"69347194"|"128985633"
"ML"|Yes|"69347194"|"128985635"
"CL-ML"|No |"69347310"|"128985898"
"CL"|Yes|"69347310"|"128985897"
"CL"|Yes|"69347298"|"128985876"
"SC-SM"|Yes|"69347257"|"128985798"
"CL"|No |"69347257"|"128985797"
"SM"|No |"69347257"|"128985799"
"CL-ML"|Yes|"69347162"|"128985558"
"SC-SM"|No |"69347162"|"128985560"
"CL"|No |"69347162"|"128985557"
"SC"|No |"69347162"|"128985559"
"CL-ML"|No |"69347321"|"128985921"
"SC-SM"|Yes|"69347321"|"128985923"
"CL"|No |"69347321"|"128985924"
"SC"|No |"69347321"|"128985922"
"CL-ML"|No |"69347309"|"128985896"
"CL"|Yes|"69347309"|"128985895"
"CL-ML"|No |"69347320"|"128985918"
"SC-SM"|No |"69347320"|"128985920"
"SC"|Yes|"69347320"|"128985917"
"SC"|No |"69347320"|"128985919"
"CL-ML"|No |"69347382"|"128986077"
"CH"|No |"69347382"|"128986076"
"CL"|Yes|"69347382"|"128986078"
"CL-ML"|No |"69347236"|"128985743"
"CL"|Yes|"69347236"|"128985742"
"CL-ML"|No |"69347331"|"128985951"
"CL"|Yes|"69347331"|"128985950"
"ML"|No |"69347331"|"128985952"
"SC-SM"|Yes|"69347164"|"128985561"
"SC"|No |"69347164"|"128985563"
"SM"|No |"69347164"|"128985562"
"CL"|Yes|"69347237"|"128985744"
"CH"|No |"69347330"|"128985947"
"CL"|Yes|"69347330"|"128985948"
"ML"|No |"69347330"|"128985949"
"CL-ML"|No |"69347204"|"128985658"
"CL"|Yes|"69347204"|"128985657"
"ML"|No |"69347204"|"128985659"
"CH"|No |"69347151"|"128985524"
"CL"|Yes|"69347151"|"128985525"
"CL-ML"|No |"69347341"|"128985976"
"SC-SM"|Yes|"69347341"|"128985978"
"ML"|No |"69347341"|"128985977"
"SM"|No |"69347341"|"128985979"
"CL"|Yes|"69347372"|"128986061"
"CL-ML"|No |"69347278"|"128985839"
"CL"|Yes|"69347278"|"128985838"
"CL-ML"|No |"69347153"|"128985529"
"CL"|Yes|"69347153"|"128985528"
"ML"|No |"69347153"|"128985530"
"CL"|Yes|"69347140"|"128985501"
"SC-SM"|Yes|"69347226"|"128985722"
"SC"|No |"69347226"|"128985724"
"SM"|No |"69347226"|"128985723"
"CL-ML"|No |"69347299"|"128985878"
"CL"|Yes|"69347299"|"128985877"
"SC-SM"|Yes|"69347214"|"128985690"
"SC"|No |"69347214"|"128985691"
"SM"|No |"69347214"|"128985689"
"CH"|No |"69347288"|"128985859"
"CL"|Yes|"69347288"|"128985860"
"SC-SM"|Yes|"69347247"|"128985767"
"CL"|No |"69347247"|"128985769"
"SM"|No |"69347247"|"128985768"
"CL"|No |"69347155"|"128985533"
"ML"|No |"69347155"|"128985534"
"SC"|No |"69347155"|"128985535"
"SM"|Yes|"69347155"|"128985536"
"CL-ML"|No |"69347362"|"128986037"
"GC-GM"|No |"69347362"|"128986039"
"CL"|Yes|"69347362"|"128986036"
"SC"|No |"69347362"|"128986038"
"SC-SM"|Yes|"69347248"|"128985770"
"CL"|No |"69347248"|"128985772"
"SM"|No |"69347248"|"128985771"
"SC-SM"|Yes|"69347166"|"128985568"
"SC"|No |"69347166"|"128985566"
"SM"|No |"69347166"|"128985567"
"CH"|No |"69347281"|"128985844"
"CL"|Yes|"69347281"|"128985845"
"SC-SM"|Yes|"69347203"|"128985655"
"SM"|No |"69347203"|"128985656"
"CL-ML"|No |"69347211"|"128985678"
"SC-SM"|No |"69347211"|"128985680"
"CL"|Yes|"69347211"|"128985677"
"SC"|No |"69347211"|"128985679"
"CL"|Yes|"69347314"|"128985905"
"CL-ML"|No |"69347229"|"128985730"
"CL"|Yes|"69347229"|"128985731"
"SC-SM"|Yes|"69347200"|"128985649"
"SM"|No |"69347200"|"128985650"
"CL"|Yes|"69347292"|"128985865"
"CH"|No |"69347266"|"128985817"
"CL"|Yes|"69347266"|"128985818"
"CL-ML"|No |"69347145"|"128985510"
"CL"|Yes|"69347145"|"128985509"
"CL"|Yes|"69347303"|"128985884"
"CL-ML"|No |"69347373"|"128986062"
"CL"|Yes|"69347373"|"128986063"
"CL-ML"|Yes|"69347240"|"128985750"
"CL"|No |"69347240"|"128985749"
"CL-ML"|No |"69347340"|"128985973"
"SC-SM"|No |"69347340"|"128985975"
"CL"|Yes|"69347340"|"128985972"
"SC"|No |"69347340"|"128985974"
"CL-ML"|Yes|"69347233"|"128985738"
"CL"|No |"69347233"|"128985737"
"ML"|No |"69347233"|"128985736"
"CL-ML"|No |"69347347"|"128986001"
"CL"|Yes|"69347347"|"128986000"
"SC-SM"|Yes|"69347244"|"128985759"
"SM"|No |"69347244"|"128985760"
"CH"|No |"69347366"|"128986049"
"CL"|Yes|"69347366"|"128986050"
"CL-ML"|No |"69347196"|"128985640"
"CL"|Yes|"69347196"|"128985639"
"CH"|No |"69347329"|"128985945"
"CL"|Yes|"69347329"|"128985946"
"CL-ML"|No |"69347174"|"128985590"
