"Ochric epipedon"|0|0|0|10|25|30|10|25|30|"23396269"|"13728678"
"Cambic horizon"|10|25|30|56|107|152|46|82|142|"23396269"|"13728679"
"Argillic horizon"|28|43|89|66|97|191|38|54|163|"23396231"|"13728653"
"Mollic epipedon"|0|0|0|28|43|89|28|43|89|"23396231"|"13728654"
"Ochric epipedon"|0|0|0|10|18|30|10|18|30|"23396232"|"13728655"
"Argillic horizon"|15|41|45|86|105|117|51|64|102|"23396232"|"13728656"
"Ochric epipedon"|0|0|0|10|20|30|10|20|30|"23396233"|"13728657"
"Cambic horizon"|10|20|30|56|71|152|46|51|142|"23396233"|"13728658"
"Mollic epipedon"|0|0|0|18|20|38|18|20|38|"23396241"|"13728659"
"Argillic horizon"|28|36|89|66|94|191|38|58|163|"23396241"|"13728660"
"Ochric epipedon"|0|0|0|8|18|25|8|18|25|"23396242"|"13728661"
"Albic horizon"|8|18|25|18|41|56|10|23|48|"23396242"|"13728662"
"Argillic horizon"|18|41|56|51|99|120|33|58|102|"23396242"|"13728663"
"Natric horizon"|18|41|56|51|99|102|33|58|84|"23396242"|"13728664"
"Ochric epipedon"|0|0|0|10|18|30|10|18|30|"23396265"|"13728671"
"Argillic horizon"|15|41|45|86|105|117|51|64|102|"23396265"|"13728672"
"Ochric epipedon"|0|0|0|30|38|43|30|38|43|"23396266"|"13728673"
"Albic horizon"|8|15|25|30|38|43|5|23|35|"23396266"|"13728674"
"Argillic horizon"|30|38|43|64|142|185|21|104|155|"23396266"|"13728675"
"Ochric epipedon"|0|0|0|10|15|23|10|15|23|"23396267"|"13728676"
"Aquic conditions"|40|58|75|122|183|200|82|125|160|"23396267"|"13728677"
"Ochric epipedon"|0|0|0|8|18|23|8|18|23|"23396323"|"13728708"
"Albic materials"|8|18|23|31|33|84|13|15|76|"23396323"|"13728709"
"Argillic horizon"|31|33|84|48|127|186|17|94|155|"23396323"|"13728710"
"Glossic horizon"|31|33|84|48|127|186|17|94|155|"23396323"|"13728711"
"Natric horizon"|30|58|102|60|137|152|30|79|122|"23396324"|"13728712"
"Ochric epipedon"|0|0|0|8|18|30|8|18|30|"23396324"|"13728713"
"Albic horizon"|8|18|30|15|28|46|7|10|38|"23396324"|"13728714"
"Argillic horizon"|15|28|46|60|137|152|45|109|137|"23396324"|"13728715"
"Ochric epipedon"|0|0|0|8|18|30|8|18|30|"23396325"|"13728716"
"Glossic horizon"|8|18|30|58|94|157|28|76|127|"23396325"|"13728717"
"Natric horizon"|58|94|157|149|183|200|43|89|142|"23396325"|"13728718"
"Ochric epipedon"|0|0|0|10|30|35|10|30|35|"23396289"|"13728689"
"Cambic horizon"|10|30|35|10|43|65|0|13|30|"23396289"|"13728690"
"Slickensides"|10|43|55|61|122|166|51|79|156|"23396289"|"13728691"
"Ochric epipedon"|0|0|0|13|15|20|13|15|20|"23396290"|"13728692"
"Argillic horizon"|16|25|36|94|130|183|78|105|147|"23396290"|"13728693"
"Fragipan"|58|64|80|94|130|183|36|66|103|"23396290"|"13728694"
"Argillic horizon"|16|25|36|94|130|183|78|105|147|"23396293"|"13728695"
"Fragipan"|58|64|80|94|130|183|36|66|103|"23396293"|"13728696"
"Ochric epipedon"|0|0|0|13|15|20|8|12|18|"23396293"|"13728697"
"Ochric epipedon"|0|0|0|24|32|46|24|32|46|"23396295"|"13728698"
"Glossic horizon"|47|61|70|76|99|120|29|38|50|"23396295"|"13728699"
"Argillic horizon"|47|61|70|117|149|180|70|88|110|"23396295"|"13728700"
"Fragipan"|47|61|70|117|149|180|70|88|110|"23396295"|"13728701"
"Ochric epipedon"|0|0|0|10|20|25|10|20|25|"23396296"|"13728702"
"Argillic horizon"|10|20|25|112|137|150|102|117|125|"23396296"|"13728703"
"Paralithic contact"|112|137|150|140|147|160|25|25|25|"23396296"|"13728704"
"Ochric epipedon"|0|0|0|8|10|18||10||"23396316"|"13728705"
"Argillic horizon"|8|10|18|10|36|43||26||"23396316"|"13728706"
"Lithic contact"|51|94|102|51|94|102||0||"23396316"|"13728707"
"Ochric epipedon"|0|0|0|15|23|24|15|23|24|"23396261"|"13728665"
"Argillic horizon"|15|23|24|30|43|49|15|20|25|"23396261"|"13728666"
"Lithic contact"|30|43|49|30|43|49||||"23396261"|"13728667"
"Ochric epipedon"|0|0|0|10|15|15|10|15|15|"23396264"|"13728668"
"Argillic horizon"|23|33|35|51|79|102|19|46|50|"23396264"|"13728669"
"Lithic contact"|51|79|102|51|79|102||||"23396264"|"13728670"
"Ochric epipedon"|0|0|0|13|20|30|13|20|30|"23396270"|"13728680"
"Albic materials"|13|20|30|23|36|91|10|16|78|"23396270"|"13728681"
"Argillic horizon"|23|36|91|69|86|167|46|50|144|"23396270"|"13728682"
"Ochric epipedon"|0|0|0|8|20|25|8|20|25|"23396271"|"13728683"
"Argillic horizon"|18|30|56|51|112|183|33|82|165|"23396271"|"13728684"
"Natric horizon"|18|30|56|51|112|183|33|82|165|"23396271"|"13728685"
"Albic horizon"|8|20|25|18|30|56|10|10|48|"23396271"|"13728686"
"Argillic horizon"|28|43|89|66|97|191|38|54|163|"23396272"|"13728687"
"Mollic epipedon"|0|0|0|28|43|89|28|43|89|"23396272"|"13728688"
