|"Side Slope"|||"33596123"|"12859374"
|||"Talf"|"33597527"|"12859441"
|||"Flat"|"33597228"|"12859825"
|||"Talf"|"33597490"|"12859849"
|||"Rise"|"33596686"|"12859580"
|||"Rise"|"33596823"|"12859405"
|||"Rise"|"33596300"|"12859550"
|||"Dip"|"33597457"|"12859832"
|||"Flat"|"33596264"|"12859322"
|||"Rise"|"33597468"|"12859838"
|||"Rise"|"33597218"|"12859817"
||"Tread"||"33596559"|"12860139"
|||"Dip"|"33597261"|"12859631"
||"Riser"||"33596696"|"12859387"
|||"Talf"|"33596478"|"12859668"
|||"Rise"|"33596812"|"12859582"
|||"Rise"|"33596411"|"12859805"
||"Riser"||"33596581"|"12859710"
|||"Talf"|"33596316"|"12860142"
|||"Dip"|"33597214"|"12859807"
|||"Talf"|"33596511"|"12859563"
|||"Talf"|"33597239"|"12859615"
|"Side Slope"|||"33596666"|"12859727"
|||"Talf"|"33596533"|"12860031"
|||"Rise"|"33597479"|"12859843"
|||"Talf"|"33597229"|"12859822"
||"Riser"||"33596640"|"12860044"
|||"Rise"|"33596485"|"12859671"
|||"Dip"|"33596570"|"12859705"
|||"Talf"|"33596474"|"12859383"
|"Side Slope"|||"33597505"|"12859856"
|"Side Slope"|||"33596791"|"12859464"
|||"Dip"|"33597254"|"12859627"
|||"Rise"|"33596768"|"12859398"
|||"Dip"|"33596761"|"12859396"
|"Side Slope"|||"33597497"|"12859853"
|||"Dip"|"33596415"|"12859808"
|||"Rise"|"33596574"|"12859722"
||"Riser"||"33596260"|"12859321"
|||"Talf"|"33596625"|"12860039"
|||"Dip"|"33596312"|"12859814"
|||"Rise"|"33596750"|"12859389"
|||"Rise"|"33596610"|"12859720"
|||"Talf"|"33596599"|"12859716"
|||"Dip"|"33596452"|"12859451"
|||"Dip"|"33596779"|"12859460"
|||"Rise"|"33596308"|"12859554"
||"Riser"||"33596552"|"12860036"
|"Side Slope"|||"33596125"|"12859375"
|||"Rise"|"33596589"|"12859712"
||"Riser"||"33597501"|"12859858"
|||"Dip"|"33597243"|"12859621"
|||"Talf"|"33597402"|"12859640"
|||"Talf"|"33596448"|"12859448"
|||"Dip"|"33596759"|"12859395"
|||"Dip"|"33597491"|"12859850"
|||"Talf"|"33596515"|"12859567"
|||"Talf"|"33596673"|"12859571"
|||"Dip"|"33596573"|"12859706"
|||"Talf"|"33596430"|"12860143"
|||"Talf"|"33596844"|"12859409"
|"Side Slope"|||"33596441"|"12859446"
|||"Dip"|"33597574"|"12860165"
|||"Rise"|"33597465"|"12859837"
|||"Talf"|"33596541"|"12860033"
|||"Dip"|"33596146"|"12859585"
||"Riser"||"33596584"|"12859711"
||"Riser"||"33596562"|"12859576"
|||"Dip"|"33596514"|"12859565"
|||"Dip"|"33596567"|"12859703"
|||"Talf"|"33597262"|"12859633"
|||"Rise"|"33596116"|"12859835"
|"Interfluve"|||"33597506"|"12859857"
|||"Dip"|"33596282"|"12859545"
|||"Rise"|"33597221"|"12859818"
|||"Talf"|"33597515"|"12859863"
|||"Talf"|"33597802"|"12859505"
|||"Talf"|"33596419"|"12859728"
||"Riser"||"33596556"|"12860038"
|||"Dip"|"33596543"|"12860034"
|||"Dip"|"33596630"|"12860041"
||||"33596757"|"12859391"
|||"Rise"|"33597493"|"12859851"
||"Riser"||"33596650"|"12859723"
|||"Talf"|"33596293"|"12859547"
|||"Rise"|"33596120"|"12859351"
|||"Dip"|"33596460"|"12859454"
|||"Talf"|"33596304"|"12859552"
|||"Talf"|"33596606"|"12859719"
|||"Dip"|"33596830"|"12859810"
|||"Talf"|"33595965"|"12859376"
|||"Talf"|"33597495"|"12859852"
|||"Talf"|"33597513"|"12859862"
|||"Rise"|"33597524"|"12859867"
|||"Rise"|"33597294"|"12860096"
||"Riser"||"33596131"|"12860136"
|||"Rise"|"33596595"|"12859715"
||"Riser"||"33596693"|"12859577"
||"Tread"||"33596661"|"12860141"
|||"Talf"|"33597263"|"12859634"
|||"Talf"|"33596450"|"12859449"
|||"Talf"|"33597569"|"12860166"
|||"Talf"|"33596682"|"12859458"
|||"Talf"|"33596471"|"12859382"
|||"Talf"|"33596815"|"12859403"
|||"Dip"|"33596302"|"12859551"
|||"Talf"|"33596451"|"12859450"
||"Riser"||"33596462"|"12860133"
|||"Rise"|"33597233"|"12859827"
|||"Talf"|"33596513"|"12859564"
|||"Rise"|"33597463"|"12859834"
|||"Dip"|"33596841"|"12859811"
|"Side Slope"|||"33596671"|"12859570"
|"Side Slope"|||"33596793"|"12859465"
|||"Dip"|"33596427"|"12859729"
|||"Talf"|"33597231"|"12859826"
||"Riser"||"33596270"|"12859784"
|||"Rise"|"33597461"|"12859836"
|||"Rise"|"33596659"|"12859725"
|||"Rise"|"33596138"|"12859359"
|||"Rise"|"33596771"|"12859399"
||"Tread"||"33596250"|"12859782"
|||"Dip"|"33596782"|"12859461"
|||"Rise"|"33596618"|"12859721"
|||"Dip"|"33596834"|"12859813"
|||"Rise"|"33597251"|"12859626"
|||"Flat"|"33597222"|"12859819"
|||"Dip"|"33596272"|"12859618"
|||"Talf"|"33596470"|"12859381"
|||"Dip"|"33597264"|"12859635"
|||"Talf"|"33596797"|"12859402"
|||"Dip"|"33596826"|"12859408"
|||"Talf"|"33596274"|"12859355"
|||"Talf"|"33597483"|"12859845"
|||"Talf"|"33596127"|"12859377"
|||"Dip"|"33596756"|"12859392"
||||"33596760"|"12859394"
|||"Talf"|"33597472"|"12859840"
|||"Rise"|"33596785"|"12859462"
|"Side Slope"|||"33597503"|"12859855"
|||"Dip"|"33596579"|"12859709"
|||"Dip"|"33596572"|"12859707"
|||"Talf"|"33596664"|"12859726"
|||"Dip"|"33596744"|"12859388"
|||"Dip"|"33597455"|"12859831"
|||"Talf"|"33596675"|"12859456"
|||"Talf"|"33597249"|"12859624"
|||"Dip"|"33597297"|"12860098"
|||"Dip"|"33597481"|"12859844"
|||"Rise"|"33596306"|"12859553"
|||"Talf"|"33597567"|"12860163"
|||"Dip"|"33596121"|"12859378"
|||"Dip"|"33596483"|"12859670"
|||"Dip"|"33596143"|"12859785"
|||"Dip"|"33596472"|"12859809"
|||"Rise"|"33596295"|"12859548"
||"Riser"||"33596691"|"12859386"
||"Riser"||"33596535"|"12860032"
|||"Flat"|"33597238"|"12859830"
||"Riser"||"33596753"|"12859390"
|||"Dip"|"33596764"|"12859619"
|||"Talf"|"33597260"|"12859632"
|||"Talf"|"33596546"|"12859470"
|||"Dip"|"33597578"|"12860167"
|||"Dip"|"33596254"|"12859786"
|||"Dip"|"33596776"|"12859459"
|||"Talf"|"33597810"|"12859507"
|||"Rise"|"33596524"|"12859578"
|||"Rise"|"33597270"|"12859639"
|||"Dip"|"33597529"|"12859442"
|||"Dip"|"33596520"|"12859568"
||"Riser"||"33596458"|"12860137"
|||"Dip"|"33597223"|"12859820"
|||"Rise"|"33596627"|"12860040"
|||"Rise"|"33596601"|"12859717"
|||"Talf"|"33597241"|"12859616"
|||"Dip"|"33596840"|"12859469"
|||"Dip"|"33596439"|"12859445"
|||"Talf"|"33596531"|"12860030"
||"Tread"||"33596646"|"12860045"
|||"Rise"|"33597485"|"12859846"
|||"Dip"|"33596505"|"12859812"
|||"Talf"|"33596479"|"12859669"
|||"Dip"|"33596774"|"12859400"
|||"Dip"|"33597522"|"12859866"
|||"Dip"|"33596766"|"12859397"
|||"Talf"|"33597256"|"12859629"
|||"Dip"|"33597267"|"12859637"
|||"Talf"|"33597532"|"12859443"
|||"Rise"|"33597474"|"12859841"
|||"Dip"|"33597511"|"12859861"
|||"Talf"|"33596818"|"12859404"
|||"Dip"|"33597470"|"12859839"
|||"Dip"|"33596310"|"12859555"
|||"Dip"|"33596469"|"12859380"
|||"Rise"|"33596454"|"12859452"
|||"Talf"|"33596527"|"12859620"
|||"Dip"|"33596288"|"12859546"
||"Riser"||"33596689"|"12859385"
|||"Dip"|"33596443"|"12859447"
|||"Talf"|"33597507"|"12859859"
|||"Talf"|"33596516"|"12859566"
|||"Dip"|"33596553"|"12860037"
|||"Talf"|"33597293"|"12860097"
|||"Talf"|"33597459"|"12859833"
|||"Dip"|"33596141"|"12859360"
|||"Talf"|"33596468"|"12859379"
|||"Rise"|"33597517"|"12859864"
|||"Talf"|"33596446"|"12860144"
|||"Rise"|"33596620"|"12859579"
|"Side Slope"|||"33596678"|"12859457"
|||"Talf"|"33596434"|"12859804"
|||"Dip"|"33597807"|"12859508"
|||"Talf"|"33596298"|"12859549"
||"Tread"||"33596652"|"12860140"
|||"Talf"|"33596129"|"12859349"
|||"Rise"|"33596591"|"12859713"
|||"Talf"|"33596604"|"12859718"
|||"Dip"|"33596580"|"12859708"
|||"Talf"|"33596824"|"12859407"
|||"Rise"|"33597227"|"12859824"
|||"Dip"|"33596762"|"12859617"
|||"Rise"|"33596118"|"12859350"
|||"Dip"|"33597403"|"12859641"
|||"Talf"|"33596456"|"12859453"
|||"Dip"|"33597225"|"12859821"
|||"Dip"|"33596144"|"12859584"
|||"Talf"|"33596783"|"12860135"
|||"Talf"|"33596593"|"12859714"
|||"Rise"|"33597237"|"12859829"
|||"Rise"|"33596788"|"12859463"
|||"Rise"|"33597487"|"12859847"
|||"Dip"|"33596413"|"12859806"
|||"Dip"|"33597247"|"12859623"
||"Riser"||"33596266"|"12859783"
|||"Dip"|"33597268"|"12859638"
|||"Dip"|"33597258"|"12859630"
|||"Dip"|"33596571"|"12859704"
||"Riser"||"33596255"|"12859320"
|"Side Slope"|||"33596632"|"12860042"
|||"Talf"|"33597216"|"12859816"
|||"Rise"|"33597489"|"12859848"
|||"Rise"|"33597476"|"12859842"
|||"Dip"|"33596475"|"12859384"
|||"Rise"|"33597811"|"12859506"
|||"Rise"|"33596809"|"12859581"
|||"Talf"|"33597290"|"12860095"
|||"Talf"|"33597499"|"12859854"
|||"Dip"|"33597257"|"12859628"
|||"Rise"|"33596828"|"12859466"
|||"Rise"|"33596278"|"12859823"
|"Side Slope"|||"33596634"|"12860043"
|||"Talf"|"33596476"|"12859667"
|||"Talf"|"33596318"|"12859556"
|||"Talf"|"33597509"|"12859860"
|||"Rise"|"33596464"|"12859455"
|||"Talf"|"33597266"|"12859636"
|||"Talf"|"33596832"|"12859467"
||"Tread"||"33596257"|"12860138"
|||"Talf"|"33596539"|"12859471"
|||"Talf"|"33597571"|"12860164"
|||"Talf"|"33596795"|"12859401"
|||"Dip"|"33596758"|"12859393"
|||"Dip"|"33597520"|"12859865"
|||"Talf"|"33597404"|"12859643"
||"Riser"||"33596655"|"12859724"
|||"Dip"|"33596747"|"12859815"
|||"Talf"|"33597248"|"12859625"
|||"Rise"|"33596821"|"12859406"
|||"Talf"|"33596644"|"12860134"
|||"Rise"|"33596613"|"12859583"
|||"Talf"|"33597405"|"12859642"
|||"Talf"|"33597246"|"12859622"
|||"Rise"|"33596550"|"12860035"
|||"Dip"|"33597235"|"12859828"
|||"Talf"|"33596839"|"12859468"
||"Riser"||"33596529"|"12859569"
