"p"|"64385336"|"26629870"
"t"|"64385325"|"26629861"
"g"|"64385347"|"26629658"
"t"|"64385347"|"26629657"
"p"|"64385387"|"26629579"
"k"|"64385314"|"26629859"
"t"|"64385314"|"26629858"
"k"|"64385218"|"26629637"
"t"|"64385218"|"26629636"
"t"|"64385310"|"26629816"
"b"|"64385170"|"26629810"
"k"|"64385356"|"26629873"
"t"|"64385367"|"26629622"
"t"|"64385299"|"26629608"
"w"|"64385355"|"26629872"
"t"|"64385365"|"26629620"
"t"|"64385366"|"26629623"
"t"|"64384911"|"26629659"
"t"|"64384898"|"26629644"
"k"|"64385296"|"26629831"
"ss"|"64385296"|"26629830"
"t"|"64385306"|"26629614"
"w"|"64385396"|"26629590"
"k"|"64385295"|"26629829"
"ss"|"64385295"|"26629828"
"t"|"64384927"|"26629672"
"t"|"64384919"|"26629675"
"w"|"64385357"|"26629874"
"k"|"64385343"|"26629820"
"t"|"64385343"|"26629819"
"t"|"64385418"|"26629877"
"t"|"64385420"|"26629886"
"b"|"64385385"|"26629578"
"b"|"64385398"|"26629592"
"t"|"64384923"|"26629670"
"t"|"64385300"|"26629609"
"p"|"64385416"|"26629876"
"ss"|"64385267"|"26629812"
"t"|"64385379"|"26629619"
"t"|"64385353"|"26629654"
"t"|"64384912"|"26629661"
"w"|"64385400"|"26629595"
"g"|"64385374"|"26629633"
"t"|"64385374"|"26629632"
"t"|"64384897"|"26629643"
"b"|"64385173"|"26629811"
"t"|"64384920"|"26629674"
"k"|"64385339"|"26629826"
"t"|"64385339"|"26629825"
"t"|"64385364"|"26629624"
"t"|"64384930"|"26629667"
"k"|"64385265"|"26629815"
"ss"|"64385265"|"26629814"
"w"|"64385389"|"26629580"
"t"|"64385368"|"26629621"
"b"|"64385390"|"26629581"
"w"|"64385390"|"26629582"
"t"|"64385378"|"26629618"
"p"|"64385341"|"26629817"
"w"|"64385401"|"26629596"
"t"|"64385415"|"26629882"
"w"|"64385172"|"26629809"
"t"|"64385330"|"26629865"
"t"|"64385307"|"26629617"
"p"|"64385393"|"26629586"
"p"|"64385412"|"26629879"
"b"|"64385386"|"26629574"
"w"|"64385386"|"26629575"
"g"|"64385213"|"26629641"
"t"|"64385213"|"26629640"
|"64385397"|"26629591"
"g"|"64385360"|"26629928"
"t"|"64385360"|"26629927"
"t"|"64385419"|"26629878"
"t"|"64385329"|"26629864"
"t"|"64384928"|"26629671"
"t"|"64385176"|"26629568"
"ss"|"64385264"|"26629813"
"t"|"64385350"|"26629652"
|"64385392"|"26629584"
"k"|"64385301"|"26629611"
"t"|"64385301"|"26629610"
"t"|"64385338"|"26629824"
"k"|"64385168"|"26629854"
"ss"|"64385168"|"26629853"
"w"|"64385382"|"26629576"
"p"|"64384913"|"26629647"
"ss"|"64385294"|"26629827"
"t"|"64385414"|"26629881"
"t"|"64385413"|"26629880"
"k"|"64385323"|"26629678"
"ss"|"64385323"|"26629677"
"p"|"64385402"|"26629593"
"t"|"64384929"|"26629668"
"k"|"64385331"|"26629867"
"t"|"64385331"|"26629866"
"t"|"64384905"|"26629662"
"p"|"64384904"|"26629664"
"w"|"64385383"|"26629573"
"t"|"64385342"|"26629818"
"g"|"64385370"|"26629626"
"t"|"64385370"|"26629625"
"t"|"64385216"|"26629634"
"t"|"64385305"|"26629613"
|"64385180"|"26629571"
"k"|"64385169"|"26629856"
"ss"|"64385169"|"26629855"
"w"|"64385394"|"26629587"
"p"|"64385381"|"26629572"
"ss"|"64385179"|"26629570"
"g"|"64385212"|"26629639"
"t"|"64385212"|"26629638"
"k"|"64385327"|"26629863"
"t"|"64385327"|"26629862"
"t"|"64384915"|"26629649"
"g"|"64385361"|"26629930"
"t"|"64385361"|"26629929"
"t"|"64385337"|"26629823"
"t"|"64385302"|"26629612"
"k"|"64384899"|"26629646"
"t"|"64384899"|"26629645"
"t"|"64384910"|"26629660"
"t"|"64385313"|"26629857"
"t"|"64385326"|"26629860"
"t"|"64385421"|"26629885"
"ss"|"64385322"|"26629676"
"g"|"64385369"|"26629628"
"t"|"64385369"|"26629627"
"t"|"64385315"|"26629875"
"t"|"64385333"|"26629868"
"t"|"64384926"|"26629673"
"t"|"64384866"|"26629851"
"g"|"64385346"|"26629656"
"t"|"64385346"|"26629655"
"t"|"64384914"|"26629648"
"t"|"64384906"|"26629663"
"t"|"64385217"|"26629635"
"t"|"64384903"|"26629883"
"k"|"64384916"|"26629651"
"t"|"64384916"|"26629650"
"p"|"64385354"|"26629871"
"w"|"64385388"|"26629583"
"b"|"64385391"|"26629585"
"t"|"64384924"|"26629669"
"k"|"64385344"|"26629821"
"t"|"64385344"|"26629822"
"t"|"64385351"|"26629653"
"t"|"64385380"|"26629629"
"ss"|"64385167"|"26629852"
"w"|"64385399"|"26629594"
"t"|"64385334"|"26629869"
"t"|"64384902"|"26629884"
"p"|"64384896"|"26629642"
"g"|"64385373"|"26629631"
"t"|"64385373"|"26629630"
"k"|"64385303"|"26629616"
"t"|"64385303"|"26629615"
"t"|"64385177"|"26629569"
|"64385384"|"26629577"
"t"|"64384865"|"26629850"
"b"|"64385395"|"26629588"
"w"|"64385395"|"26629589"
"k"|"64384907"|"26629665"
"t"|"64384907"|"26629666"
"k"|"64385324"|"26629680"
"ss"|"64385324"|"26629679"
