0|0|0|203|203|203|"Moist"|"228491516"|"143474390"
0|0|0|203|203|203|"Moist"|"228493837"|"143475813"
0|0|0|203|203|203|"Moist"|"228488566"|"143473443"
0|0|0|203|203|203|"Moist"|"228493425"|"143475460"
0|0|0|76|114|152|"Moist"|"228490693"|"143474043"
76|114|152|183|183|183|"Wet"|"228490693"|"143474044"
0|0|0|183|183|183|"Wet"|"228493539"|"143475571"
0|0|0|203|203|203|"Moist"|"228492707"|"143474836"
0|0|0|203|203|203|"Moist"|"228492861"|"143474989"
0|0|0|203|203|203|"Dry"|"228493241"|"143475369"
0|0|0|203|203|203|"Moist"|"228493644"|"143475640"
30|61|76|183|183|183|"Moist"|"228488828"|"143473695"
0|0|0|15|38|61|"Moist"|"228488828"|"143473696"
15|15|61|30|61|76|"Wet"|"228488828"|"143473697"
0|0|0|203|203|203|"Moist"|"228493552"|"143475584"
0|0|0|203|203|203|"Moist"|"228492262"|"143474577"
10|23|25|203|203|203|"Moist"|"228493038"|"143475170"
0|0|0|5|13|17|"Moist"|"228493038"|"143475171"
5|13|17|10|23|25|"Wet"|"228493038"|"143475172"
0|0|0|203|203|203|"Moist"|"228493436"|"143475471"
0|0|0|183|183|183|"Wet"|"228488865"|"143473742"
0|0|0|203|203|203|"Moist"|"228488681"|"143473556"
0|0|0|183|183|183|"Wet"|"228492694"|"143474817"
0|0|0|20|20|20|"Wet"|"228492986"|"143475113"
20|20|20|203|203|203|"Moist"|"228492986"|"143475114"
0|0|0|183|183|183|"Wet"|"228492273"|"143474588"
0|0|0|203|203|203|"Moist"|"228492757"|"143474880"
0|0|0|203|203|203|"Moist"|"228493278"|"143475394"
0|0|0|31|31|31|"Moist"|"228491016"|"143474253"
31|31|31|91|91|91|"Wet"|"228491016"|"143474254"
91|91|91|203|203|203|"Moist"|"228491016"|"143474255"
0|0|0|183|183|183|"Wet"|"228492600"|"143474717"
0|0|0|203|203|203|"Moist"|"228493825"|"143475801"
0|0|0|203|203|203|"Moist"|"228493655"|"143475651"
0|0|0|203|203|203|"Moist"|"228488854"|"143473731"
30|30|30|51|51|51|"Wet"|"228491537"|"143474421"
51|51|51|200|200|200|"Dry"|"228491537"|"143474422"
0|0|0|30|30|30|"Dry"|"228491537"|"143474423"
30|46|61|183|183|183|"Moist"|"228493193"|"143475325"
0|0|0|15|31|46|"Moist"|"228493193"|"143475326"
15|31|46|30|46|61|"Wet"|"228493193"|"143475327"
137|168|183|183|183|183|"Moist"|"228492814"|"143474937"
0|0|0|122|153|183|"Moist"|"228492814"|"143474938"
122|153|183|137|168|183|"Wet"|"228492814"|"143474939"
5|13|17|10|23|25|"Wet"|"228488692"|"143473571"
10|23|25|203|203|203|"Moist"|"228488692"|"143473572"
0|0|0|5|13|17|"Moist"|"228488692"|"143473573"
0|0|0|20|20|20|"Wet"|"228492987"|"143475115"
20|20|20|203|203|203|"Moist"|"228492987"|"143475116"
30|30|30|51|51|51|"Wet"|"228493145"|"143475277"
51|51|51|200|200|200|"Dry"|"228493145"|"143475278"
0|0|0|30|30|30|"Dry"|"228493145"|"143475279"
0|0|0|203|203|203|"Moist"|"228493489"|"143475515"
0|0|0|203|203|203|"Moist"|"228493605"|"143475613"
0|0|0|203|203|203|"Moist"|"228492687"|"143474808"
0|0|0|183|183|183|"Wet"|"228488973"|"143473859"
0|0|0|203|203|203|"Moist"|"228488931"|"143473815"
0|0|0|183|183|183|"Wet"|"228493119"|"143475247"
0|0|0|203|203|203|"Moist"|"228493528"|"143475560"
0|0|0|203|203|203|"Moist"|"228492251"|"143474566"
0|0|0|203|203|203|"Moist"|"228493476"|"143475499"
0|0|0|203|203|203|"Moist"|"228489004"|"143473890"
0|0|0|203|203|203|"Moist"|"228488717"|"143473598"
0|0|0|61|61|91|"Wet"|"228493351"|"143475419"
0|0|0|203|203|203|"Moist"|"228488274"|"143473165"
152|168|183|183|183|183|"Wet"|"228492803"|"143474920"
0|0|0|152|168|183|"Moist"|"228492803"|"143474921"
0|0|0|203|203|203|"Dry"|"228492768"|"143474895"
0|0|0|203|203|203|"Moist"|"228492676"|"143474793"
0|0|0|203|203|203|"Moist"|"228488876"|"143473751"
0|0|0|203|203|203|"Wet"|"228493171"|"143475311"
0|0|0|203|203|203|"Moist"|"228493257"|"143475373"
0|0|0|203|203|203|"Moist"|"228488791"|"143473660"
30|46|61|183|183|183|"Moist"|"228493090"|"143475222"
0|0|0|15|31|46|"Moist"|"228493090"|"143475223"
15|31|46|30|46|61|"Wet"|"228493090"|"143475224"
0|0|0|183|183|183|"Wet"|"228492835"|"143474971"
30|30|30|51|51|51|"Wet"|"228493101"|"143475231"
51|51|51|200|200|200|"Dry"|"228493101"|"143475232"
0|0|0|30|30|30|"Dry"|"228493101"|"143475233"
0|0|0|203|203|203|"Moist"|"228488920"|"143473804"
0|0|0|203|203|203|"Moist"|"228491029"|"143474274"
0|0|0|61|61|91|"Wet"|"228488887"|"143473762"
0|0|0|203|203|203|"Dry"|"228493267"|"143475383"
0|0|0|46|61|76|"Dry"|"228492779"|"143474906"
61|76|102|76|203|203|"Dry"|"228492779"|"143474908"
46|61|76|61|76|102|"Wet"|"228492779"|"143474907"
0|0|0|203|203|203|"Moist"|"228493841"|"143475817"
0|0|0|203|203|203|"Moist"|"228493130"|"143475264"
30|46|61|183|183|183|"Moist"|"228493182"|"143475319"
0|0|0|15|31|46|"Moist"|"228493182"|"143475320"
15|31|46|30|46|61|"Wet"|"228493182"|"143475321"
0|0|0|203|203|203|"Moist"|"228493127"|"143475261"
0|0|0|203|203|203|"Dry"|"228490891"|"143474150"
0|0|0|203|203|203|"Moist"|"228493024"|"143475158"
0|0|0|61|61|91|"Wet"|"228493815"|"143475791"
0|0|0|203|203|203|"Moist"|"228493763"|"143475751"
0|0|0|61|61|91|"Wet"|"228493424"|"143475459"
0|0|0|203|203|203|"Moist"|"228488754"|"143473623"
0|0|0|203|203|203|"Moist"|"228488913"|"143473797"
0|0|0|203|203|203|"Moist"|"228492770"|"143474897"
0|0|0|203|203|203|"Moist"|"228493583"|"143475603"
0|0|0|203|203|203|"Moist"|"228492663"|"143474780"
0|0|0|203|203|203|"Moist"|"228491051"|"143474296"
0|0|0|203|203|203|"Moist"|"228488743"|"143473612"
0|0|0|61|61|91|"Wet"|"228488725"|"143473606"
0|0|0|203|203|203|"Moist"|"228493299"|"143475415"
0|0|0|203|203|203|"Moist"|"228493023"|"143475157"
0|0|0|203|203|203|"Moist"|"228492611"|"143474728"
0|0|0|203|203|203|"Moist"|"228488817"|"143473686"
0|0|0|183|183|183|"Wet"|"228488780"|"143473649"
0|0|0|203|203|203|"Moist"|"228488655"|"143473530"
0|0|0|203|203|203|"Moist"|"228493572"|"143475592"
0|0|0|203|203|203|"Moist"|"228492624"|"143474741"
0|0|0|203|203|203|"Moist"|"228488702"|"143473583"
0|0|0|203|203|203|"Moist"|"228492824"|"143474954"
0|0|0|203|203|203|"Dry"|"228493230"|"143475358"
0|0|0|203|203|203|"Moist"|"228488644"|"143473519"
61|91|122|183|183|183|"Moist"|"228490714"|"143474056"
0|0|0|46|77|107|"Moist"|"228490714"|"143474057"
46|77|107|61|91|122|"Wet"|"228490714"|"143474058"
0|0|0|203|203|203|"Moist"|"228492254"|"143474569"
0|0|0|203|203|203|"Moist"|"228488530"|"143473415"
0|0|0|203|203|203|"Moist"|"228488762"|"143473631"
0|0|0|203|203|203|"Moist"|"228493049"|"143475187"
46|97|102|71|118|122|"Wet"|"228488962"|"143473852"
71|118|122|203|203|203|"Moist"|"228488962"|"143473853"
0|0|0|46|97|102|"Moist"|"228488962"|"143473854"
0|0|0|203|203|203|"Moist"|"228492950"|"143475087"
0|0|0|203|203|203|"Moist"|"228493767"|"143475755"
0|0|0|61|61|91|"Wet"|"228493208"|"143475330"
0|0|0|203|203|203|"Moist"|"228488677"|"143473552"
0|0|0|203|203|203|"Moist"|"228492674"|"143474791"
0|0|0|203|203|203|"Moist"|"228488951"|"143473836"
0|0|0|203|203|203|"Moist"|"228493156"|"143475296"
0|0|0|203|203|203|"Moist"|"228492288"|"143474603"
0|0|0|203|203|203|"Moist"|"228488551"|"143473428"
0|0|0|203|203|203|"Moist"|"228492247"|"143474562"
0|0|0|203|203|203|"Moist"|"228493268"|"143475384"
0|0|0|203|203|203|"Moist"|"228492685"|"143474806"
0|0|0|203|203|203|"Dry"|"228488942"|"143473826"
0|0|0|203|203|203|"Moist"|"228488603"|"143473478"
0|0|0|203|203|203|"Moist"|"228493500"|"143475532"
0|0|0|203|203|203|"Moist"|"228492726"|"143474861"
10|23|25|203|203|203|"Moist"|"228493123"|"143475253"
0|0|0|5|13|17|"Moist"|"228493123"|"143475254"
5|13|17|10|23|25|"Wet"|"228493123"|"143475255"
0|0|0|203|203|203|"Moist"|"228488880"|"143473755"
0|0|0|203|203|203|"Moist"|"228490985"|"143474222"
0|0|0|203|203|203|"Moist"|"228493487"|"143475513"
0|0|0|203|203|203|"Moist"|"228492236"|"143474551"
0|0|0|203|203|203|"Moist"|"228492705"|"143474834"
0|0|0|203|203|203|"Dry"|"228488843"|"143473712"
0|0|0|203|203|203|"Moist"|"228493789"|"143475777"
0|0|0|203|203|203|"Moist"|"228488758"|"143473627"
0|0|0|203|203|203|"Moist"|"228488930"|"143473814"
0|0|0|203|203|203|"Moist"|"228493826"|"143475802"
0|0|0|203|203|203|"Moist"|"228488529"|"143473414"
0|0|0|203|203|203|"Moist"|"228493646"|"143475642"
0|0|0|203|203|203|"Moist"|"228488909"|"143473793"
0|0|0|183|183|183|"Wet"|"228493053"|"143475191"
0|0|0|183|183|183|"Wet"|"228491038"|"143474283"
0|0|0|203|203|203|"Moist"|"228490946"|"143474185"
0|0|0|203|203|203|"Moist"|"228488806"|"143473675"
0|0|0|203|203|203|"Moist"|"228493810"|"143475786"
0|0|0|203|203|203|"Moist"|"228491027"|"143474272"
0|0|0|203|203|203|"Moist"|"228490911"|"143474174"
0|0|0|203|203|203|"Moist"|"228488562"|"143473439"
0|0|0|203|203|203|"Moist"|"228493657"|"143475653"
0|0|0|203|203|203|"Moist"|"228493237"|"143475365"
0|0|0|203|203|203|"Dry"|"228490977"|"143474214"
0|0|0|203|203|203|"Moist"|"228493258"|"143475374"
30|46|61|61|61|91|"Wet"|"228488953"|"143473838"
30|46|91|203|203|203|"Moist"|"228488953"|"143473839"
0|0|0|203|203|203|"Moist"|"228488769"|"143473638"
0|0|0|203|203|203|"Moist"|"228493352"|"143475420"
0|0|0|203|203|203|"Moist"|"228488861"|"143473738"
0|0|0|61|61|91|"Wet"|"228493467"|"143475490"
30|30|30|51|51|51|"Wet"|"228493064"|"143475199"
51|51|51|200|200|200|"Dry"|"228493064"|"143475198"
0|0|0|30|30|30|"Dry"|"228493064"|"143475200"
0|0|0|203|203|203|"Moist"|"228488285"|"143473176"
0|0|0|203|203|203|"Moist"|"228493435"|"143475470"
|30|||51||"Wet"|"228493138"|"143475271"
|51|||200||"Dry"|"228493138"|"143475272"
0|0|0|30|30|30|"Dry"|"228493138"|"143475273"
0|0|0|203|203|203|"Moist"|"228492291"|"143474606"
0|0|0|203|203|203|"Moist"|"228488795"|"143473664"
0|0|0|203|203|203|"Moist"|"228492729"|"143474864"
0|0|0|203|203|203|"Moist"|"228493570"|"143475590"
0|0|0|61|61|91|"Wet"|"228488666"|"143473541"
0|0|0|203|203|203|"Moist"|"228493219"|"143475341"
0|0|0|183|183|183|"Wet"|"228491040"|"143474285"
0|0|0|183|183|183|"Wet"|"228492698"|"143474821"
0|0|0|203|203|203|"Moist"|"228492652"|"143474769"
0|0|0|203|203|203|"Moist"|"228492613"|"143474730"
0|0|0|203|203|203|"Moist"|"228493550"|"143475582"
0|0|0|203|203|203|"Moist"|"228492269"|"143474584"
0|0|0|183|183|183|"Wet"|"228488296"|"143473185"
0|0|0|203|203|203|"Moist"|"228488941"|"143473825"
0|0|0|203|203|203|"Moist"|"228488898"|"143473773"
46|61|76|61|76|102|"Wet"|"228488898"|"143473775"
0|0|0|46|61|76|"Dry"|"228488898"|"143473774"
61|76|102|76|203|203|"Dry"|"228488898"|"143473776"
0|0|0|61|61|91|"Wet"|"228493465"|"143475488"
61|91|122|183|183|183|"Moist"|"228490713"|"143474053"
0|0|0|46|77|107|"Moist"|"228490713"|"143474054"
46|77|107|61|91|122|"Wet"|"228490713"|"143474055"
0|0|0|203|203|203|"Moist"|"228493362"|"143475430"
0|0|0|15|31|46|"Moist"|"228493086"|"143475219"
30|46|61|183|183|183|"Moist"|"228493086"|"143475220"
15|31|46|30|46|61|"Wet"|"228493086"|"143475221"
137|168|183|183|183|183|"Moist"|"228492810"|"143474928"
0|0|0|122|153|183|"Moist"|"228492810"|"143474929"
122|153|183|137|168|183|"Wet"|"228492810"|"143474930"
0|0|0|203|203|203|"Moist"|"228488629"|"143473504"
0|0|0|183|183|183|"Wet"|"228488872"|"143473748"
0|0|0|183|183|183|"Wet"|"228493112"|"143475242"
0|0|0|183|183|183|"Wet"|"228492602"|"143474719"
0|0|0|203|203|203|"Moist"|"228488687"|"143473564"
0|0|0|183|183|183|"Wet"|"228493633"|"143475629"
0|0|0|61|61|91|"Wet"|"228493778"|"143475766"
0|0|0|203|203|203|"Moist"|"228488747"|"143473616"
0|0|0|183|183|183|"Wet"|"228492280"|"143474595"
0|0|0|203|203|203|"Moist"|"228493836"|"143475812"
0|0|0|203|203|203|"Moist"|"228490996"|"143474233"
30|46|61|183|183|183|"Moist"|"228492961"|"143475094"
0|0|0|15|31|46|"Moist"|"228492961"|"143475095"
15|31|46|30|46|61|"Wet"|"228492961"|"143475096"
0|0|0|183|183|183|"Wet"|"228490957"|"143474196"
0|0|0|203|203|203|"Moist"|"228493478"|"143475501"
