"Silt loam"||"129822805"|"132057806"
"Sandy clay loam"||"129822807"|"132058344"
"Clay loam"||"129822952"|"132057476"
"Sandy clay loam"||"129822795"|"132057607"
"Clay loam"||"129822733"|"132057634"
"Loam"||"129822806"|"132058478"
"Sandy clay loam"||"129822518"|"132057752"
"Loam"||"129822849"|"132058611"
"Silty clay"||"129822448"|"132058417"
"Silty clay loam"||"129822878"|"132058590"
"Sandy clay loam"||"129822440"|"132058260"
"Fine sandy loam"||"129822034"|"132058567"
"Clay"||"129822691"|"132057888"
"Clay loam"||"129822680"|"132057736"
"Silty clay"||"129822899"|"132058595"
"Loam"||"129822880"|"132058451"
"Loam"||"129822891"|"132058621"
"Sandy clay loam"||"129822026"|"132058433"
"Clay loam"||"129822796"|"132057763"
"Loamy fine sand"||"129822701"|"132057495"
"Sandy clay loam"||"129822023"|"132058280"
"Very fine sandy loam"||"129822817"|"132057442"
"Clay"||"129822954"|"132057923"
"Loam"||"129822784"|"132057609"
"Fine sandy loam"||"129822941"|"132057912"
"Sandy clay loam"||"129821982"|"132057767"
"Clay loam"||"129821951"|"132057457"
"Sandy clay loam"||"129822711"|"132057960"
"Clay loam"||"129822838"|"132057594"
"Sandy clay loam"||"129821995"|"132057759"
"Clay loam"||"129822712"|"132057961"
"Fine sand"||"129822389"|"132058336"
"Clay"||"129822743"|"132057802"
"Sand"||"129822700"|"132057496"
"Sandy clay loam"||"129822827"|"132057589"
"Loam"||"129822816"|"132057446"
"Sandy clay loam"||"129821973"|"132058428"
"Silt loam"||"129822433"|"132058484"
"Sandy clay loam"||"129821888"|"132058537"
"Clay loam"||"129822764"|"132058492"
"Clay loam"||"129821962"|"132057918"
"Silty clay"||"129822860"|"132058614"
"Sandy clay"||"129822690"|"132057887"
"Sandy clay loam"||"129822785"|"132057765"
"Silty clay loam"||"129822411"|"132057863"
"Silty clay loam"||"129822871"|"132058298"
"Loam"||"129822858"|"132058612"
"Clay"||"129822514"|"132057454"
"Clay loam"||"129822774"|"132057500"
"Sandy clay loam"||"129822847"|"132057750"
"Clay"||"129822732"|"132057944"
"Fine sandy loam"||"129822943"|"132057612"
"Loamy fine sand"||"129821984"|"132057909"
"Silty clay"||"129822410"|"132057567"
"Loam"||"129822869"|"132058617"
"Silty clay"||"129822775"|"132057633"
"Loam"||"129822890"|"132058454"
"Loam"||"129822766"|"132057501"
"Clay"||"129822452"|"132058142"
"Sandy clay loam"||"129822521"|"132057895"
"Fine sandy loam"||"129822014"|"132058431"
"Clay"||"129822426"|"132058210"
"Clay loam"||"129822762"|"132058213"
"Sandy clay loam"||"129822679"|"132057433"
"Clay"||"129821960"|"132057919"
"Clay"||"129821949"|"132057756"
"Sandy clay loam"||"129822825"|"132057891"
"Loam"||"129821890"|"132057807"
"Clay"||"129822436"|"132058354"
"Clay"||"129822661"|"132058398"
"Clay loam"||"129822742"|"132057637"
"Fine sandy loam"||"129822400"|"132058476"
"Fine sandy loam"||"129822035"|"132058568"
"Clay loam"||"129822668"|"132057884"
"Clay loam"||"129822692"|"132057889"
"Fine sandy loam"||"129822004"|"132058286"
"Sandy clay"||"129821993"|"132057900"
"Clay"||"129822879"|"132058589"
"Clay loam"||"129822753"|"132057504"
"Clay"||"129822447"|"132058141"
"Loam"||"129822036"|"132058429"
"Clay"||"129822015"|"132058160"
"Clay"||"129822425"|"132058209"
"Sandy clay loam"||"129822024"|"132058434"
"Sandy clay"||"129822441"|"132058552"
"Very fine sandy loam"||"129822900"|"132058306"
"Fine sandy loam"||"129822786"|"132057761"
"Clay"||"129822614"|"132057937"
"Fine sandy loam"||"129822003"|"132058574"
"Sandy clay"||"129822681"|"132057583"
"Sandy clay"||"129822797"|"132057466"
"Clay loam"||"129822396"|"132058474"
"Clay loam"||"129822515"|"132057455"
"Clay"||"129822731"|"132057958"
"Sandy clay loam"||"129822510"|"132057899"
"Fine sandy loam"||"129822437"|"132058259"
"Loam"||"129822755"|"132057950"
"Loam"||"129822901"|"132058307"
"Fine sandy loam"||"129822385"|"132058055"
"Clay"||"129822670"|"132057733"
"Silty clay"||"129822451"|"132058143"
"Clay loam"||"129822025"|"132058279"
"Sandy loam"||"129822013"|"132058278"
"Silty clay loam"||"129822889"|"132058592"
"Clay"||"129821971"|"132058566"
"Silty clay loam"||"129822773"|"132057795"
"Fine sand"||"129822703"|"132057498"
"Clay loam"||"129822744"|"132057946"
"Clay loam"||"129822836"|"132057451"
"Sandy clay loam"||"129822404"|"132058195"
"Sand"||"129822720"|"132057952"
"Sandy loam"||"129821954"|"132057461"
"Fine sandy loam"||"129822933"|"132057471"
"Silt loam"||"129822870"|"132058297"
"Loamy fine sand"||"129822392"|"132058338"
"Sandy clay loam"||"129822829"|"132057592"
"Sandy clay loam"||"129821976"|"132058427"
"Clay loam"||"129822830"|"132057749"
"Sandy clay loam"||"129822844"|"132057440"
"Silty clay loam"||"129822432"|"132058352"
"Sandy clay loam"||"129822745"|"132057947"
"Loamy fine sand"||"129822403"|"132058341"
"Clay loam"||"129822517"|"132057595"
"Loam"||"129822852"|"132058447"
"Loam"||"129822818"|"132057443"
"Loam"||"129822005"|"132058437"
"Sandy clay loam"||"129822508"|"132057897"
"Clay loam"||"129822955"|"132057618"
"Sandy clay loam"||"129822667"|"132057882"
"Silty clay loam"||"129822804"|"132057642"
"Loamy sand"||"129821953"|"132057460"
"Clay"||"129822771"|"132057941"
"Clay loam"||"129822792"|"132057606"
"Clay loam"||"129821987"|"132058269"
"Loam"||"129822782"|"132057907"
"Sand"||"129822391"|"132058337"
"Fine sandy loam"||"129822443"|"132058139"
"Clay"||"129821965"|"132057616"
"Sandy clay loam"||"129822808"|"132058061"
"Silt loam"||"129822881"|"132058618"
"Clay loam"||"129821969"|"132058565"
"Loam"||"129822896"|"132058594"
"Clay loam"||"129822412"|"132057864"
"Silty clay"||"129822730"|"132057959"
"Clay"||"129822859"|"132058613"
"Silty clay loam"||"129822803"|"132057509"
"Loam"||"129822031"|"132058273"
"Clay"||"129821994"|"132057903"
"Clay"||"129822613"|"132057791"
"Sandy clay loam"||"129821964"|"132057617"
"Clay"||"129822777"|"132057499"
"Loamy fine sand"||"129822814"|"132057445"
"Sandy clay loam"||"129822837"|"132057452"
"Sandy clay loam"||"129822020"|"132058571"
"Silt loam"||"129822907"|"132058624"
"Loam"||"129822445"|"132058138"
"Clay loam"||"129822402"|"132058060"
"Fine sandy loam"||"129822756"|"132057638"
"Clay"||"129822944"|"132057769"
"Sandy clay loam"||"129821983"|"132057910"
"Sandy clay loam"||"129822678"|"132057735"
"Fine sandy loam"||"129821880"|"132058401"
"Fine sandy loam"||"129822793"|"132057904"
"Sandy clay loam"||"129822819"|"132057588"
"Clay loam"||"129822848"|"132057593"
"Clay"||"129822519"|"132057596"
"Silty clay loam"||"129822434"|"132058355"
"Sandy clay loam"||"129822951"|"132057777"
"Clay loam"||"129822767"|"132057631"
"Clay loam"||"129821972"|"132058426"
"Loam"||"129822778"|"132057467"
"Clay loam"||"129821980"|"132057611"
"Sandy clay loam"||"129822671"|"132057883"
"Loam"||"129822006"|"132058283"
"Sandy clay loam"||"129822444"|"132058281"
"Silty clay loam"||"129822882"|"132058619"
"Clay loam"||"129822001"|"132057462"
"Sandy clay loam"||"129822715"|"132058544"
"Clay loam"||"129822940"|"132057913"
"Silt loam"||"129822892"|"132058593"
"Sandy clay"||"129822697"|"132057437"
"Fine sandy loam"||"129822708"|"132058132"
"Sandy clay loam"||"129822840"|"132057751"
"Loam"||"129822413"|"132057419"
"Silt loam"||"129822800"|"132057506"
"Clay loam"||"129822845"|"132057587"
"Silt loam"||"129822856"|"132058586"
"Very fine sandy loam"||"129822903"|"132058308"
"Clay loam"||"129822689"|"132057886"
"Clay loam"||"129822027"|"132058573"
"Sandy clay loam"||"129822017"|"132058158"
"Sandy clay loam"||"129821961"|"132057917"
"Clay"||"129822741"|"132057801"
"Clay loam"||"129821975"|"132058272"
"Clay"||"129821887"|"132058115"
"Silty clay loam"||"129822851"|"132058585"
"Fine sandy loam"||"129822012"|"132058277"
"Silt loam"||"129822867"|"132058450"
"Sandy clay loam"||"129822833"|"132057894"
"Fine sandy loam"||"129822815"|"132057444"
"Sandy clay loam"||"129822401"|"132058342"
"Very fine sandy loam"||"129822888"|"132058453"
"Loam"||"129822855"|"132058446"
"Sandy clay loam"||"129822734"|"132057800"
"Loamy fine sand"||"129822390"|"132058470"
"Clay loam"||"129822826"|"132057892"
"Sandy clay"||"129822693"|"132057890"
"Clay loam"||"129821991"|"132057901"
"Clay loam"||"129822016"|"132058159"
"Clay"||"129822752"|"132057503"
"Very fine sandy loam"||"129821979"|"132057610"
"Fine sandy loam"||"129822841"|"132057438"
"Sandy clay loam"||"129821950"|"132057458"
"Sand"||"129822719"|"132057951"
"Clay"||"129822682"|"132057737"
"Silty clay"||"129822877"|"132058452"
"Clay"||"129821968"|"132058156"
"Sandy clay loam"||"129822789"|"132057905"
"Clay"||"129822612"|"132057494"
"Clay loam"||"129822704"|"132057793"
"Clay"||"129822002"|"132057644"
"Clay"||"129822763"|"132058362"
"Clay"||"129821990"|"132057758"
