"Ochric epipedon"|0|0|0|10|13|30|10|13|30|"21857784"|"12180532"
"Slickensides"|10|13|30|91|124|200|61|111|190|"21857784"|"12180533"
"Cambic horizon"|10|13|30|91|124|200|61|111|190|"21857784"|"12180534"
"Episaturation"|0|0|0|10|13|30|10|13|30|"21857784"|"12180535"
"Ochric epipedon"|0|0|0|10|13|15|10|13|15|"21857785"|"12180536"
"Cambic horizon"|10|13|15|74|86|127|59|73|117|"21857785"|"12180537"
"Episaturation"|0|0|0|74|86|127|74|86|127|"21857785"|"12180538"
"Slickensides"|10|13|15|74|86|127|59|73|117|"21857785"|"12180539"
"Ochric epipedon"|0|0|0|5|10|20|5|10|20|"21857786"|"12180540"
"Cambic horizon"|5|10|20|160|180|200|140|170|195|"21857786"|"12180541"
"Episaturation"|0|0|0|26|38|51|26|38|51|"21857786"|"12180542"
"Slickensides"|26|38|51|160|180|200|109|142|174|"21857786"|"12180543"
"Ochric epipedon"|0|0|0|8|13|18|8|13|18|"21857787"|"12180544"
"Cambic horizon"|8|13|18|51|74|91|33|61|83|"21857787"|"12180545"
"Episaturation"|0|0|0|8|13|18|8|13|18|"21857787"|"12180546"
"Ochric epipedon"|0|0|0|30|38|43|30|38|43|"21857749"|"12180479"
"Albic horizon"|6|8|25|30|38|43|5|30|35|"21857749"|"12180480"
"Argillic horizon"|30|38|43|64|135|185|21|97|155|"21857749"|"12180481"
"Ochric epipedon"|0|0|0|8|13|20|8|13|20|"21857750"|"12180482"
"Albic horizon"|8|13|20|36|43|51|16|30|43|"21857750"|"12180483"
"Argillic horizon"|36|43|51|97|102|112|46|59|76|"21857750"|"12180484"
"Glossic horizon"|36|43|51|97|102|112|46|59|76|"21857750"|"12180485"
"Ochric epipedon"|0|0|0|8|13|20|8|13|20|"21857751"|"12180486"
"Albic horizon"|8|13|20|36|43|51|16|30|43|"21857751"|"12180487"
"Argillic horizon"|36|43|51|97|102|112|46|59|76|"21857751"|"12180488"
"Glossic horizon"|36|43|51|97|102|112|46|59|76|"21857751"|"12180489"
"Ochric epipedon"|0|0|0|5|8|13|5|8|13|"21857752"|"12180490"
"Albic horizon"|5|8|13|28|33|38|15|25|33|"21857752"|"12180491"
"Albic horizon"|41|48|58|66|76|89|8|28|48|"21857752"|"12180492"
"Fragipan"|66|76|89|200|200|200|111|124|134|"21857752"|"12180493"
"Glossic horizon"|28|33|38|41|48|58|3|15|30|"21857752"|"12180494"
"Argillic horizon"|66|76|89|200|200|200|111|124|134|"21857752"|"12180495"
"Argillic horizon"|28|33|38|41|48|58|3|15|30|"21857752"|"12180496"
"Ochric epipedon"|0|0|0|8|13|20|8|13|20|"21857762"|"12180503"
"Albic horizon"|8|13|20|36|43|51|16|30|43|"21857762"|"12180504"
"Argillic horizon"|36|43|51|97|102|112|46|59|76|"21857762"|"12180505"
"Glossic horizon"|36|43|51|97|102|112|46|59|76|"21857762"|"12180506"
"Ochric epipedon"|0|0|0|5|8|13|5|8|13|"21857763"|"12180507"
"Albic horizon"|5|8|13|28|33|38|15|25|33|"21857763"|"12180508"
"Albic horizon"|41|48|58|66|76|89|8|28|48|"21857763"|"12180509"
"Fragipan"|66|76|89|200|200|200|111|124|134|"21857763"|"12180510"
"Glossic horizon"|28|33|38|41|48|58|3|15|30|"21857763"|"12180511"
"Argillic horizon"|66|76|89|200|200|200|111|124|134|"21857763"|"12180512"
"Argillic horizon"|28|33|38|41|48|58|3|15|30|"21857763"|"12180513"
"Aquic conditions"|61|76|102|200|200|200|98|124|139|"21857812"|"12180596"
"Ochric epipedon"|0|0|0|15|18|23|15|18|23|"21857812"|"12180597"
"Ochric epipedon"|0|0|0|10|15|23|10|15|23|"21857813"|"12180598"
"Aquic conditions"|40|58|75|122|183|200|82|125|160|"21857813"|"12180599"
"Ochric epipedon"|0|0|0|8|13|20|8|13|20|"21857788"|"12180547"
"Albic horizon"|8|13|20|36|43|51|16|30|43|"21857788"|"12180548"
"Argillic horizon"|36|43|51|97|102|112|46|59|76|"21857788"|"12180549"
"Glossic horizon"|36|43|51|97|102|112|46|59|76|"21857788"|"12180550"
"Ochric epipedon"|0|0|0|10|15|23|10|15|23|"21857789"|"12180551"
"Ochric epipedon"|0|0|0|8|18|30|8|18|30|"21857814"|"12180600"
"Glossic horizon"|8|18|30|58|94|157|28|76|127|"21857814"|"12180601"
"Natric horizon"|58|94|157|149|183|200|43|89|142|"21857814"|"12180602"
"Ochric epipedon"|0|0|0|8|18|23|8|18|23|"21857815"|"12180603"
"Albic materials"|8|18|23|31|33|84|13|15|76|"21857815"|"12180604"
"Argillic horizon"|31|33|84|48|127|186|17|94|155|"21857815"|"12180605"
"Glossic horizon"|31|33|84|48|127|186|17|94|155|"21857815"|"12180606"
"Natric horizon"|30|58|102|60|137|152|30|79|122|"21857816"|"12180607"
"Ochric epipedon"|0|0|0|8|18|30|8|18|30|"21857816"|"12180608"
"Albic horizon"|8|18|30|15|28|46|7|10|38|"21857816"|"12180609"
"Argillic horizon"|15|28|46|60|137|152|45|109|137|"21857816"|"12180610"
"Argillic horizon"|28|33|38|41|48|58|3|15|30|"21857790"|"12180558"
"Argillic horizon"|66|76|89|200|200|200|111|124|134|"21857790"|"12180557"
"Glossic horizon"|28|33|38|41|48|58|3|15|30|"21857790"|"12180556"
"Fragipan"|66|76|89|200|200|200|111|124|134|"21857790"|"12180555"
"Albic horizon"|41|48|58|66|76|89|8|28|48|"21857790"|"12180554"
"Albic horizon"|5|8|13|28|33|38|15|25|33|"21857790"|"12180553"
"Ochric epipedon"|0|0|0|5|8|13|5|8|13|"21857790"|"12180552"
"Ochric epipedon"|0|0|0|13|15|25|13|15|25|"21857791"|"12180559"
"Albic horizon"|13|15|25|46|51|94|21|36|69|"21857791"|"12180560"
"Argillic horizon"|46|51|94|100|114|135|6|63|89|"21857791"|"12180561"
"Fragipan"|46|51|94|100|114|135|6|63|89|"21857791"|"12180562"
"Ochric epipedon"|0|0|0|10|18|20|10|18|20|"21857792"|"12180563"
"Albic horizon"|10|18|20|20|30|48|0|12|38|"21857792"|"12180564"
"Argillic horizon"|20|30|48|110|117|172|62|87|152|"21857792"|"12180565"
"Glossic horizon"|36|71|135|58|178|200|0|107|164|"21857764"|"12180518"
"Natric horizon"|13|38|46|71|200|200|25|162|187|"21857764"|"12180517"
"Argillic horizon"|13|38|46|71|200|200|25|162|187|"21857764"|"12180516"
"Albic horizon"|10|20|23|13|38|46|3|18|36|"21857764"|"12180515"
"Ochric epipedon"|0|0|0|13|38|46|13|38|46|"21857764"|"12180514"
"Ochric epipedon"|0|0|0|8|15|23|8|15|23|"21857765"|"12180519"
"Argillic horizon"|31|41|84|48|137|186|17|96|155|"21857765"|"12180520"
"Glossic horizon"|31|41|84|48|137|186|17|96|155|"21857765"|"12180521"
"Albic materials"|8|15|23|31|41|84|8|26|76|"21857765"|"12180522"
"Ochric epipedon"|0|0|0|13|15|25|13|15|25|"21857767"|"12180523"
"Albic horizon"|13|15|25|46|51|94|33|36|69|"21857767"|"12180524"
"Argillic horizon"|46|51|94|114|155|200|69|104|127|"21857767"|"12180525"
"Fragipan"|46|51|94|114|155|200|69|104|127|"21857767"|"12180526"
"Ochric epipedon"|0|0|0|10|30|35|10|30|35|"21857753"|"12180497"
"Cambic horizon"|10|30|35|10|43|65|0|13|30|"21857753"|"12180498"
"Slickensides"|10|43|55|61|122|166|51|79|156|"21857753"|"12180499"
"Argillic horizon"|10|15|20|89|155|198|71|140|188|"21857768"|"12180527"
"Ochric epipedon"|0|0|0|0|15|20|0|15|20|"21857768"|"12180528"
"Ochric epipedon"|0|0|0|10|13|23|10|13|23|"21857769"|"12180529"
"Argillic horizon"|10|13|23|91|132|203|81|119|193|"21857769"|"12180530"
"Fragipan"|41|66|104|91|132|203|50|66|162|"21857769"|"12180531"
"Ochric epipedon"|0|0|0|8|10|13|8|10|13|"21857755"|"12180500"
"Fragipan"|43|69|107|93|132|200|50|63|157|"21857755"|"12180501"
"Argillic horizon"|13|22|26|68|132|200|55|110|187|"21857755"|"12180502"
"Ochric epipedon"|0|0|0|8|13|18|8|13|18|"21857797"|"12180574"
"Cambic horizon"|8|13|18|51|74|91|33|61|83|"21857797"|"12180575"
"Slickensides"|8|13|18|51|74|91|33|61|83|"21857797"|"12180576"
"Cambic horizon"|10|16|31|120|132|140|89|116|130|"21857798"|"12180577"
"Ochric epipedon"|0|0|0|8|10|13|8|10|13|"21857799"|"12180578"
"Cambic horizon"|8|10|13|203|203|203|190|193|195|"21857799"|"12180579"
"Endosaturation"|0|0|0|203|203|203|203|203|203|"21857799"|"12180580"
"Aquic conditions"|0|0|0|203|203|203|203|203|203|"21857799"|"12180581"
"Cambic horizon"|10|18|30|91|117|200|99|99|190|"21857800"|"12180582"
"Slickensides"|91|117|200|152|183|203|66|66|112|"21857800"|"12180583"
"Ochric epipedon"|0|0|0|10|18|30|10|18|30|"21857800"|"12180584"
"Ochric epipedon"|0|0|0|8|10|13|8|10|13|"21857808"|"12180585"
"Cambic horizon"|8|10|13|203|203|203|190|193|195|"21857808"|"12180586"
