||"Tread"||"33948757"|"12987283"
|||"Talf"|"33948809"|"12987296"
|||"Dip"|"33948698"|"12987246"
|"Interfluve"|||"33948735"|"12987266"
|||"Talf"|"33948720"|"12987253"
|||"Talf"|"33948724"|"12987257"
|"Interfluve"|||"33948731"|"12987262"
||"Tread"||"33948687"|"12987241"
|||"Dip"|"33948742"|"12987270"
|||"Talf"|"33948808"|"12987295"
|||"Dip"|"33948713"|"12987250"
|||"Talf"|"33948810"|"12987297"
||"Tread"||"33948750"|"12987276"
|||"Dip"|"33948676"|"12987232"
||"Riser"||"33948739"|"12987268"
||"Tread"||"33948749"|"12987275"
|||"Talf"|"33948680"|"12987235"
||"Tread"||"33948753"|"12987279"
|||"Talf"|"33948789"|"12987291"
||"Tread"||"33948754"|"12987280"
|||"Dip"|"33948743"|"12987271"
|||"Talf"|"33948817"|"12987299"
|||"Talf"|"33948806"|"12987293"
|||"Talf"|"33948719"|"12987252"
||"Tread"||"33948686"|"12987240"
|||"Dip"|"33948697"|"12987245"
|"Side Slope"|||"33948732"|"12987263"
|||"Dip"|"33948699"|"12987247"
||"Tread"||"33948760"|"12987286"
|||"Talf"|"33948679"|"12987234"
|||"Dip"|"33948708"|"12987249"
|||"Talf"|"33948721"|"12987254"
|||"Talf"|"33948811"|"12987298"
||"Tread"||"33948751"|"12987277"
||"Tread"||"33948752"|"12987278"
||"Tread"||"33948762"|"12987288"
|||"Talf"|"33948807"|"12987294"
||"Tread"||"33948761"|"12987287"
|||"Rise"|"33948688"|"12987242"
||"Riser"||"33948741"|"12987269"
|||"Talf"|"33948730"|"12987261"
|||"Talf"|"33948678"|"12987233"
|||"Talf"|"33948722"|"12987255"
|"Side Slope"|||"33948733"|"12987264"
|||"Dip"|"33948685"|"12987239"
|||"Rise"|"33948700"|"12987248"
|||"Talf"|"33948689"|"12987243"
|||"Talf"|"33948726"|"12987259"
|||"Talf"|"33948729"|"12987260"
||"Tread"||"33948755"|"12987281"
|||"Rise"|"33948763"|"12987289"
|||"Talf"|"33948681"|"12987236"
|||"Talf"|"33948692"|"12987244"
||"Tread"||"33948748"|"12987274"
|||"Talf"|"33948804"|"12987292"
||"Tread"||"33948759"|"12987285"
|||"Talf"|"33948764"|"12987290"
||"Tread"||"33948756"|"12987282"
||"Tread"||"33948758"|"12987284"
|"Side Slope"|||"33948736"|"12987267"
|||"Talf"|"33948723"|"12987256"
|"Side Slope"|||"33948734"|"12987265"
||"Tread"||"33948747"|"12987273"
|"Side Slope"|||"33948682"|"12987237"
|||"Dip"|"33948714"|"12987251"
|||"Talf"|"33948725"|"12987258"
|"Interfluve"|||"33948683"|"12987238"
|||"Dip"|"33948746"|"12987272"
