"smectitic"|"21857784"|"17204580"
"smectitic"|"21857785"|"17204581"
"smectitic"|"21857786"|"17204582"
"smectitic"|"21857787"|"17204583"
"mixed"|"21857787"|"17204584"
"mixed"|"21857749"|"17204556"
"mixed"|"21857750"|"17204557"
"mixed"|"21857801"|"17204598"
"montmorillonitic"|"21857803"|"17204599"
"mixed"|"21857806"|"17204600"
"mixed"|"21857771"|"17204573"
"siliceous"|"21857773"|"17204574"
"mixed"|"21857751"|"17204558"
"mixed"|"21857752"|"17204559"
"mixed"|"21857762"|"17204565"
"mixed"|"21857763"|"17204566"
"mixed"|"21857812"|"17204606"
"mixed"|"21857813"|"17204607"
"mixed"|"21857775"|"17204575"
"mixed"|"21857737"|"17204551"
"mixed"|"21857739"|"17204552"
"montmorillonitic"|"21857741"|"17204553"
"mixed"|"21857789"|"17204585"
"mixed"|"21857814"|"17204608"
"mixed"|"21857815"|"17204609"
"mixed"|"21857816"|"17204610"
"smectitic"|"21857817"|"17204611"
"mixed"|"21857756"|"17204563"
"mixed"|"21857777"|"17204576"
"mixed"|"21857790"|"17204586"
"mixed"|"21857791"|"17204587"
"smectitic"|"21857792"|"17204588"
"mixed"|"21857764"|"17204567"
"mixed"|"21857765"|"17204568"
"smectitic"|"21857766"|"17204569"
"mixed"|"21857767"|"17204570"
"smectitic"|"21857753"|"17204560"
"smectitic"|"21857754"|"17204561"
"mixed"|"21857768"|"17204571"
"mixed"|"21857769"|"17204572"
"mixed"|"21857755"|"17204562"
"mixed"|"21857779"|"17204577"
"mixed"|"21857781"|"17204578"
"mixed"|"21857758"|"17204564"
"smectitic"|"21857797"|"17204593"
"mixed"|"21857797"|"17204594"
"mixed"|"21857798"|"17204595"
"smectitic"|"21857799"|"17204596"
"smectitic"|"21857800"|"17204597"
"smectitic"|"21857808"|"17204601"
"smectitic"|"21857809"|"17204602"
"mixed"|"21857809"|"17204603"
"smectitic"|"21857810"|"17204604"
"mixed"|"21857811"|"17204605"
"mixed"|"21857793"|"17204589"
"smectitic"|"21857794"|"17204590"
"mixed"|"21857795"|"17204591"
"mixed"|"21857796"|"17204592"
"mixed"|"21857743"|"17204554"
"montmorillonitic"|"21857746"|"17204555"
"montmorillonitic"|"21857783"|"17204579"
