||"Tread"||"35948929"|"13910731"
||"Tread"||"35948674"|"13910687"
|||"Dip"|"35948747"|"13910665"
||"Tread"||"35948675"|"13910688"
|||"Rise"|"35948992"|"13910607"
||"Tread"||"35948870"|"13910762"
||"Riser"||"35948841"|"13910604"
||"Tread"||"35948633"|"13910779"
||"Tread"||"35948852"|"13910644"
||"Tread"||"35948944"|"13910799"
||"Tread"||"35948804"|"13910696"
|||"Dip"|"35948726"|"13910672"
||"Tread"||"35948749"|"13910664"
||"Tread"||"35948685"|"13910711"
||"Tread"||"35948966"|"13910757"
||"Tread"||"35948706"|"13910796"
||"Tread"||"35948632"|"13910611"
|||"Rise"|"35948826"|"13910800"
||"Tread"||"35948977"|"13910615"
||"Tread"||"35948951"|"13910620"
|||"Dip"|"35948758"|"13910630"
||"Tread"||"35949054"|"13910725"
||"Tread"||"35948800"|"13910695"
||"Tread"||"35948933"|"13910726"
||"Tread"||"35948988"|"13910605"
||"Tread"||"35948642"|"13910782"
|||"Dip"|"35948653"|"13910651"
||"Tread"||"35948948"|"13910658"
||"Tread"||"35948741"|"13910619"
||"Tread"||"35948915"|"13910702"
||"Tread"||"35948708"|"13910794"
||"Tread"||"35949009"|"13910678"
||"Tread"||"35948634"|"13910780"
|||"Rise"|"35949043"|"13910705"
||"Tread"||"35948927"|"13910720"
||"Tread"||"35948937"|"13910729"
||"Tread"||"35948616"|"13910752"
|||"Dip"|"35948895"|"13910745"
||"Tread"||"35948874"|"13910634"
||"Tread"||"35948597"|"13910766"
||"Tread"||"35948926"|"13910719"
||"Tread"||"35948719"|"13910668"
|||"Dip"|"35948730"|"13910626"
|||"Dip"|"35949000"|"13910677"
||"Tread"||"35948623"|"13910606"
||"Tread"||"35948697"|"13910737"
||"Tread"||"35948821"|"13910789"
||"Tread"||"35948671"|"13910773"
|||"Dip"|"35948649"|"13910642"
||"Tread"||"35948831"|"13910756"
||"Tread"||"35948682"|"13910710"
||"Tread"||"35948734"|"13910682"
||"Tread"||"35949050"|"13910723"
|||"Dip"|"35949061"|"13910735"
|||"Dip"|"35948601"|"13910653"
||"Tread"||"35948989"|"13910768"
||"Tread"||"35948760"|"13910655"
||"Tread"||"35948646"|"13910775"
||"Tread"||"35948704"|"13910797"
|||"Dip"|"35949052"|"13910724"
||"Tread"||"35948812"|"13910700"
||"Tread"||"35948967"|"13910758"
||"Tread"||"35948904"|"13910686"
|||"Dip"|"35948862"|"13910610"
|||"Dip"|"35948797"|"13910693"
||"Tread"||"35948978"|"13910750"
||"Tread"||"35948823"|"13910790"
||"Tread"||"35948604"|"13910767"
||"Tread"||"35948810"|"13910699"
||"Tread"||"35948693"|"13910714"
||"Tread"||"35949041"|"13910706"
||"Tread"||"35948656"|"13910613"
||"Tread"||"35948771"|"13910633"
||"Tread"||"35948678"|"13910689"
||"Tread"||"35948925"|"13910718"
||"Tread"||"35948594"|"13910650"
|||"Dip"|"35948608"|"13910639"
||"Tread"||"35949011"|"13910617"
||"Tread"||"35948641"|"13910781"
||"Tread"||"35948873"|"13910760"
||"Tread"||"35948630"|"13910646"
||"Tread"||"35948906"|"13910685"
|||"Dip"|"35948619"|"13910603"
||"Tread"||"35948745"|"13910663"
||"Tread"||"35948917"|"13910704"
||"Tread"||"35948850"|"13910764"
||"Tread"||"35948692"|"13910713"
|||"Dip"|"35948876"|"13910652"
||"Tread"||"35948755"|"13910656"
||"Tread"||"35948824"|"13910791"
||"Tread"||"35948998"|"13910661"
|||"Talf"|"35948950"|"13910748"
||"Tread"||"35948939"|"13910793"
||"Tread"||"35948689"|"13910716"
|||"Dip"|"35948986"|"13910641"
||"Tread"||"35948934"|"13910727"
||"Tread"||"35949049"|"13910722"
||"Tread"||"35948971"|"13910629"
||"Tread"||"35948775"|"13910753"
||"Tread"||"35949013"|"13910657"
||"Tread"||"35948670"|"13910747"
||"Tread"||"35948794"|"13910784"
|||"Dip"|"35949027"|"13910744"
||"Tread"||"35948923"|"13910721"
|||"Dip"|"35948865"|"13910666"
||"Tread"||"35948773"|"13910679"
|||"Rise"|"35948902"|"13910684"
||||"35948796"|"13910785"
||"Tread"||"35948617"|"13910659"
||"Tread"||"35948957"|"13910675"
||"Tread"||"35948638"|"13910647"
||"Riser"||"35948968"|"13910628"
||"Tread"||"35948953"|"13910671"
||"Tread"||"35948596"|"13910765"
||"Tread"||"35948700"|"13910740"
||"Tread"||"35948712"|"13910621"
||"Tread"||"35948680"|"13910709"
|||"Dip"|"35948817"|"13910787"
||"Tread"||"35948931"|"13910730"
||"Tread"||"35948763"|"13910631"
||"Tread"||"35948909"|"13910691"
||"Tread"||"35948883"|"13910772"
||"Tread"||"35948828"|"13910801"
||"Tread"||"35948990"|"13910769"
|||"Dip"|"35948975"|"13910637"
|||"Rise"|"35948732"|"13910638"
||"Tread"||"35949045"|"13910708"
||"Tread"||"35948983"|"13910602"
||"Tread"||"35948872"|"13910759"
|||"Dip"|"35948628"|"13910609"
||"Tread"||"35948946"|"13910798"
||"Tread"||"35948691"|"13910712"
|||"Dip"|"35948964"|"13910674"
||"Tread"||"35948935"|"13910728"
|||"Dip"|"35948795"|"13910786"
