"Cg"||"C"|||91|124|200|203|203|203||79||0|0|0|0|0|0|100|100|100|100|100|100|90|99|100|81|94|100|0|6.4|20|0|0.1|0.3|0|0.3|0.9|0|1.2|3.8|0|3.4|10.6|0|1.4|4.4|20|37.8|65|3.3|6.3|10.8|16.7|31.5|54.2|35|55.8|75||||0.5|0.75|1||||1.25|1.45|1.65||||1.88|1.96|2.03|2.65|0.01|0.4|0.4|0.08|0.09|0.1||||7.6|38.9|41.7|6.9|31.3|37.5|35|43|50|9|10.5|11.9|48|67|85|25|41|55|20|44|65|".24"|".24"|0|0|3|0|0|2|0|0|4|0|1|2|20|31.8|50||||16|28|48|6.1|6.7|7.3|||||||||||||||||||||||||||||||||"22924435"|"67821390"
"Ap"||"A"|||0|0|0|10|13|30||13||0|0|0|0|0|0|100|100|100|100|100|100|96|100|100|93|99|100|0|0.9|20|0|0.1|1|0|0.2|5.4|0|0.1|4.9|0|0.2|5.9|0|0.3|2.9|40|42.7|60||4.5|||38.2||40|56.4|60||||2|3.1|5||||1.05|1.25|1.45||||1.62|1.69|1.75|2.65|0.4|0.9|1.4|0.12|0.13|0.14||||25.3|35.8|37.3|22.8|32.1|35.7|42|49|56|9|10.5|11.9|55|72|80|29|41|44|30|49|54|".24"|".24"|0|0|0|0|0|0|0|0|0|0|1|2|25|35|45||||13|25|45|5.1|5.5|7.8|||||||||||||||||||||||||||||||||"22924435"|"67821391"
"Bssg"||"B"|||10|13|30|91|124|200||111||0|0|0|0|0|0|100|100|100|100|100|100|95|100|100|91|99|100|0|0.8|10|0|0.1|1.3|0|0.2|2.5|0|0.1|1.3|0|0.1|2.5|0|0.3|3.8|15|28.6|40|1.7|1.7|2.5|13.3|26.9|37.5|60|70.6|85||||0.75|0.9|1.5||||1.15|1.25|1.35||||1.62|1.74|1.84|2.65|0.01|0.21|0.4|0.09|0.1|0.11||||43.8|45.6|47.6|31.7|37.3|45.2|46|50|53|9|17|25|70|84|102|44|53|64|45|63|79|".20"|".20"|0|0|3|0|0|2|0|0|4|0|1|2|35|49.7|60||||31|45|58|6.1|6.6|7.3|||||||||||||||||||||||||||||||||"22924435"|"67821392"
"Bssg"||"B"|||30|38|45|127|152|178||114||0|0|0|0|0|0|100|100|100|100|100|100|97|99|100|93|98|100|0|2.7|10|0|0|0.1|0|0.4|0.5|0|0.4|0.5|0|1|2|0|0.9|2|10|30|40|10|12|20|15|18|25|60|67.3|85||0||0.1|0.2|0.5||||1.2|1.3|1.4||||1.68|1.77|1.79|2.65|0.01|0.21|0.4|0.08|0.09|0.1||||42.8|44|44.4|31.6|35.6|37.3|45|48|52|9|17|25|69|80|87|44|51|54|43|59|83|".20"|".20"|0|0|0|0|0|0|0|0|0|0|1|2|35|40|43|30|35|53|12|16|31|4.5|4.8|5.5||||||||||10|24.9|50|||||||||||||||||||||"22924434"|"67821389"
"Ap"||"A"|||0|0|0|5|8|20||8||0|0|0|0|0|0|100|100|100|100|100|100|95|100|100|89|96|100|0|5.7|10|0|0|0.1|0|0|0.1|0|0.2|0.3|0|1.8|2.5|0|3.7|5|40|45.1|60|10|14.4|20|25|30.7|35|40|49.2|60||0||1|2.6|3||||1.15|1.33|1.5||||1.72|1.79|1.86|2.65|1.4|2.7|4|0.12|0.13|0.14||||26.5|34.2|37|22.3|28.9|34.8|40|46|53|9|10.5|11.9|53|65|76|29|36|44|26|40|53|".24"|".24"|0|0|0|0|0|0|0|0|0|0|1|2|25|37|50|20|29|36|11|29|40|4.5|5.4|5.5||||||||||5|14.5|30|||||||||||||||||||||"22924434"|"67821386"
"Cg"||"C"|||127|152|178|203|203|203||51||0|0|0|0|0|0|100|100|100|100|100|100|94|100|100|87|96|100|0|6.5|10|0|0|0.1|0|0.2|0.3|0|0.4|0.5|0|1.7|2.5|0|4.2|5|40|52.3|70|10|19.9|25|25|32.4|35|30|41.2|60||0||0.1|0.2|0.5||||1.25|1.43|1.6||||1.7|1.78|1.85|2.65|0.4|0.9|1.4|0.1|0.11|0.12||||23.7|31|36.2|17.3|22.6|33.1|38|44|50|6|7.5|8.9|41|52|69|21|30|44|18|32|51|".37"|".37"|0|0|0|0|0|0|0|0|0|0|1|2|18|27|40||||16|27|40|6.1|7.6|7.8||||||||||0|2.2|10|||||||||||||||||||||"22924434"|"67821388"
"Bg"||"B"|||5|8|20|30|38|45||30||0|0|0|0|0|0|100|100|100|100|100|100|95|100|100|89|96|100|0|5.7|10|0|0|0.1|0|0|0.1|0|0.1|0.3|0|2|2.5|0|3.6|5|20|44.9|60|10|12.2|20|25|32.7|35|40|49.4|80||0||0.5|1.2|2||||1.2|1.38|1.55||||1.79|1.86|1.93|2.65|0.4|0.9|1.4|0.11|0.12|0.13||||26.7|33.7|37.9|22.1|27.9|37|39|45|52|9|10.5|11.9|52|63|78|29|36|48|25|40|71|".32"|".32"|0|0|0|0|0|0|0|0|0|0|1|2|25|35|47|20|26|47|11|17|38|4.5|4.7|5.5||||||||||10|23.1|50|||||||||||||||||||||"22924434"|"67821387"
"Ap"||"A"|||0|0|0|15|23|25|15|23|25|0|0|0|0|0|0|100|100|100|100|100|100|94|100|100|62|68|79|23|47.3|52||0|||0.1|||0.6|||19.3|||27.3||28|37|50|||||||10|15.7|27||||1|1.4|4||||1.25|1.35|1.45||||1.35|1.41|1.47|2.65|4|9|14|0.2|0.21|0.22||||17|26|32.6|6.7|10.2|19.4|42|46|50|0|1.5|2.9|22|29|45|6|10|18|1|4|15|".43"|".43"|0|0|0|0|0|0|0|0|0|0|1|2|9|15|29||||8|14|29|6.1|6.4|7.8|||||||||||||||||||||||||||||||||"22924474"|"67821522"
"Cgb"||"C"|||125|173|200|152|203|203||30||0|0|0|0|0|0|100|100|100|100|100|100|69|73|89|39|44|59|30|60.3|65||6.6|||17.2|||12.2|||17.4|||6.9||10|20|40|||||||15|19.7|35||||0|0.34|0.5||||1.4|1.55|1.6||||1.55|1.62|1.69|2.65|4|9|14|0.11|0.12|0.19||||16.4|22.3|28.8|9.8|13.3|23.4|37|39|45|0|1.5|2.9|26|32|46|10|13|25|0|2|12|".20"|".20"|0|0|0|0|0|0|0|0|0|0|1|2|12|19.1|30||||11|17|29|6.1|6.1|7.3|||||||||||||||||||||||||||||||||"22924474"|"67821525"
"Ab"||"A"|||100|119|150|125|173|200|0|54|75|0|0|0|0|0|0|100|100|100|100|100|100|72|81|89|50|60|67|30|44.1|65||5.4|||11.3|||9|||11.7|||6.7||10|28.7|40|||||||18|27.2|35||||0.25|0.52|1||||1.35|1.48|1.6||||1.62|1.69|1.76|2.65|1.4|2.7|14|0.14|0.15|0.19||||20.6|31.5|34.6|11.5|17.6|23|37|42|46|3|4.5|5.9|29|39|47|12|19|25|2|8|15|".28"|".28"|0|0|0|0|0|0|0|0|0|0|1|2|12|23.6|30||||11|21|29|6.1|6.1|7.3|||||||||||||||||||||||||||||||||"22924474"|"67821524"
