|||"Rise"|"33944450"|"12985439"
||"Tread"||"33944385"|"12985426"
|||"Talf"|"33944533"|"12985447"
||"Riser"||"33944452"|"12985441"
|||"Talf"|"33944396"|"12985431"
|||"Rise"|"33944449"|"12985438"
|||"Talf"|"33944384"|"12985425"
|||"Talf"|"33944394"|"12985430"
|||"Talf"|"33944530"|"12985445"
|||"Dip"|"33944386"|"12985427"
|||"Talf"|"33944531"|"12985446"
|||"Talf"|"33944397"|"12985432"
|||"Talf"|"33944380"|"12985424"
|||"Talf"|"33944443"|"12985436"
||"Tread"||"33944448"|"12985437"
|||"Rise"|"33944454"|"12985442"
|||"Talf"|"33944528"|"12985444"
||"Tread"||"33944387"|"12985428"
|||"Dip"|"33944400"|"12985435"
|||"Talf"|"33944398"|"12985433"
||"Tread"||"33944458"|"12985443"
||"Tread"||"33944388"|"12985429"
|||"Talf"|"33944399"|"12985434"
|||"Rise"|"33944451"|"12985440"
