19206|"494859"|"564184"|"29545272"
19206|"494857"|"564184"|"29545304"
19206|"494856"|"564184"|"29545305"
10650|"494859"|"564183"|"29545271"
10650|"494857"|"564183"|"29545302"
10650|"494856"|"564183"|"29545303"
18720|"494859"|"564182"|"29545270"
18720|"494857"|"564182"|"29545300"
18720|"494856"|"564182"|"29545301"
11190|"494859"|"564181"|"29545269"
11190|"494857"|"564181"|"29545298"
11190|"494856"|"564181"|"29545299"
8300|"494859"|"564180"|"29545294"
8300|"494857"|"564180"|"29545348"
8300|"494856"|"564180"|"29545349"
15440|"494859"|"564179"|"29545293"
15440|"494857"|"564179"|"29545346"
15440|"494856"|"564179"|"29545347"
128700|"494859"|"564178"|"29545295"
128700|"494857"|"564178"|"29545350"
128700|"494856"|"564178"|"29545351"
2980|"494859"|"564177"|"29545292"
2980|"494857"|"564177"|"29545344"
2980|"494856"|"564177"|"29545345"
9040|"494859"|"564176"|"29545291"
9040|"494857"|"564176"|"29545342"
9040|"494856"|"564176"|"29545343"
1200|"494859"|"564175"|"29545290"
1200|"494857"|"564175"|"29545340"
1200|"494856"|"564175"|"29545341"
1730|"494859"|"564174"|"29545289"
1730|"494857"|"564174"|"29545338"
1730|"494856"|"564174"|"29545339"
2340|"494859"|"564173"|"29545288"
2340|"494857"|"564173"|"29545336"
2340|"494856"|"564173"|"29545337"
23030|"494859"|"564172"|"29545287"
23030|"494857"|"564172"|"29545334"
23030|"494856"|"564172"|"29545335"
6580|"494859"|"564171"|"29545286"
6580|"494857"|"564171"|"29545332"
6580|"494856"|"564171"|"29545333"
11360|"494859"|"564170"|"29545285"
11360|"494857"|"564170"|"29545330"
11360|"494856"|"564170"|"29545331"
|"494860"|"564169"|"29545356"
21200|"494859"|"564169"|"29545357"
|"494858"|"564169"|"29545358"
21200|"494857"|"564169"|"29545297"
21200|"494856"|"564169"|"29545354"
|"494855"|"564169"|"29545355"
17010|"494859"|"564168"|"29545273"
17010|"494857"|"564168"|"29545306"
17010|"494856"|"564168"|"29545307"
5700|"494859"|"564167"|"29545274"
5700|"494857"|"564167"|"29545308"
5700|"494856"|"564167"|"29545309"
5260|"494859"|"564166"|"29545284"
5260|"494857"|"564166"|"29545328"
5260|"494856"|"564166"|"29545329"
1860|"494859"|"564165"|"29545283"
1860|"494857"|"564165"|"29545326"
1860|"494856"|"564165"|"29545327"
2980|"494859"|"564164"|"29545282"
2980|"494857"|"564164"|"29545324"
2980|"494856"|"564164"|"29545325"
11310|"494859"|"564163"|"29545296"
11310|"494857"|"564163"|"29545352"
11310|"494856"|"564163"|"29545353"
4420|"494859"|"564162"|"29545281"
4420|"494857"|"564162"|"29545322"
4420|"494856"|"564162"|"29545323"
5540|"494859"|"564161"|"29545280"
5540|"494857"|"564161"|"29545320"
5540|"494856"|"564161"|"29545321"
3390|"494859"|"564160"|"29545279"
3390|"494857"|"564160"|"29545318"
3390|"494856"|"564160"|"29545319"
5550|"494859"|"564159"|"29545278"
5550|"494857"|"564159"|"29545316"
5550|"494856"|"564159"|"29545317"
4560|"494859"|"564158"|"29545277"
4560|"494857"|"564158"|"29545314"
4560|"494856"|"564158"|"29545315"
10350|"494859"|"564157"|"29545276"
10350|"494857"|"564157"|"29545312"
10350|"494856"|"564157"|"29545313"
38020|"494859"|"564156"|"29545275"
38020|"494857"|"564156"|"29545310"
38020|"494856"|"564156"|"29545311"
