"Silty clay loam"||"129941466"|"132178663"
"Loam"||"129941457"|"132178653"
"Fine sandy loam"||"129941488"|"132178685"
"Silty clay"||"129941444"|"132178640"
"Silty clay"||"129941416"|"132178611"
"Silty clay loam"||"129941560"|"132178757"
"Silt loam"||"129941549"|"132178746"
"Fine sand"||"129941574"|"132178771"
"Clay"||"129941479"|"132178676"
"Loam"||"129941562"|"132178759"
"Silty clay loam"||"129941392"|"132178587"
"Silty clay loam"||"129941455"|"132178651"
"Clay loam"||"129941611"|"132178809"
"Loam"||"129941600"|"132178798"
"Loamy fine sand"||"129941490"|"132178687"
"Silt loam"||"129941477"|"132178674"
"Silt loam"||"129941405"|"132178600"
"Loam"||"129941538"|"132178735"
"Clay loam"||"129941497"|"132178694"
"Clay"||"129941468"|"132178665"
"Clay"||"129941637"|"132178835"
"Loam"||"129941394"|"132178589"
"Sandy loam"||"129941510"|"132178707"
"Silty clay loam"||"129941589"|"132178787"
"Silt loam"||"129941626"|"132178824"
"Clay loam"||"129941383"|"132178578"
"Silty clay"||"129941486"|"132178683"
"Silty clay loam"||"129941518"|"132178715"
"Clay loam"||"129941499"|"132178696"
"Silt loam"||"129941530"|"132178727"
"Loamy sand"||"129941520"|"132178717"
"Loam"||"129941508"|"132178705"
"Clay loam"||"129941607"|"132178805"
"Silty clay loam"||"129941446"|"132178642"
"Loam"||"129941519"|"132178716"
"Clay"||"129941435"|"132178631"
"Silty clay loam"||"129941404"|"132178599"
"Loamy fine sand"||"129941541"|"132178738"
"Silt loam"||"129941456"|"132178652"
"Clay loam"||"129941529"|"132178726"
"Loamy fine sand"||"129941570"|"132178767"
"Very fine sandy loam"||"129941581"|"132178778"
"Loamy sand"||"129941633"|"132178831"
"Silty clay loam"||"129941414"|"132178609"
"Silt loam"||"129941393"|"132178588"
"Silty clay loam"||"129941436"|"132178632"
"Silty clay"||"129941425"|"132178621"
"Very fine sandy loam"||"129941425"|"132178620"
"Silt loam"||"129941618"|"132178816"
"Sandy loam"||"129941540"|"132178737"
"Silty clay loam"||"129941403"|"132178598"
"Loam"||"129941551"|"132178748"
"Silty clay loam"||"129941622"|"132178820"
"Silty clay loam"||"129941498"|"132178695"
"Fine sandy loam"||"129941585"|"132178782"
"Loamy fine sand"||"129941585"|"132178783"
"Clay"||"129941596"|"132178794"
"Clay loam"||"129941424"|"132178619"
