||"Tread"||"32932638"|"12578559"
||"Tread"||"32932857"|"12578616"
||"Tread"||"32932941"|"12578698"
||"Tread"||"32932861"|"12578618"
||"Tread"||"32932930"|"12578692"
|||"Talf"|"32932820"|"12578706"
||"Tread"||"32932535"|"12578660"
||"Tread"||"32932566"|"12578536"
||"Riser"||"32932809"|"12578700"
|||"Talf"|"32932882"|"12578631"
|||"Dip"|"32932598"|"12578521"
||"Tread"||"32932871"|"12578624"
||"Tread"||"32932846"|"12578610"
||"Tread"||"32932701"|"12578589"
||"Tread"||"32932503"|"12578663"
||"Tread"||"32932920"|"12578687"
|||"Dip"|"32932640"|"12578560"
||"Tread"||"32932830"|"12578601"
||"Tread"||"32932824"|"12578709"
|||"Dip"|"32932605"|"12578550"
||"Tread"||"32932513"|"12578658"
||"Tread"||"32932872"|"12578625"
||"Tread"||"32932616"|"12578522"
||"Tread"||"32932502"|"12578513"
||"Tread"||"32932893"|"12578637"
|||"Rise"|"32932909"|"12578681"
||"Tread"||"32932703"|"12578590"
||"Tread"||"32932867"|"12578622"
|||"Dip"|"32932898"|"12578640"
||"Tread"||"32932679"|"12578578"
||"Tread"||"32932935"|"12578695"
|||"Rise"|"32932853"|"12578614"
|||"Rise"|"32932607"|"12578551"
||"Tread"||"32932890"|"12578635"
||"Tread"||"32932671"|"12578574"
||"Tread"||"32932659"|"12578652"
||"Tread"||"32932831"|"12578602"
||"Tread"||"32932875"|"12578627"
|||"Dip"|"32932669"|"12578573"
||"Tread"||"32932842"|"12578607"
|||"Dip"|"32932524"|"12578518"
||"Tread"||"32932681"|"12578579"
||"Tread"||"32932805"|"12578680"
||"Tread"||"32932596"|"12578650"
|||"Dip"|"32932691"|"12578584"
||"Tread"||"32932816"|"12578703"
|||"Dip"|"32932905"|"12578644"
||"Tread"||"32932576"|"12578540"
||"Tread"||"32932879"|"12578629"
||"Tread"||"32932886"|"12578633"
||"Tread"||"32932595"|"12578520"
||"Tread"||"32932838"|"12578605"
||"Tread"||"32932849"|"12578612"
|"Crest"|||"32932543"|"12578529"
||"Tread"||"32932687"|"12578582"
||"Tread"||"32932869"|"12578623"
||"Tread"||"32932650"|"12578565"
||"Tread"||"32932827"|"12578710"
||"Tread"||"32932624"|"12578552"
||"Tread"||"32932554"|"12578533"
||"Tread"||"32932817"|"12578704"
||"Tread"||"32932632"|"12578556"
||"Tread"||"32932709"|"12578593"
||"Tread"||"32932954"|"12578718"
||"Tread"||"32932859"|"12578617"
||"Tread"||"32932628"|"12578554"
||"Tread"||"32932932"|"12578693"
|||"Talf"|"32932532"|"12578526"
||"Tread"||"32932661"|"12578569"
||"Tread"||"32932558"|"12578653"
||"Tread"||"32932943"|"12578714"
||"Tread"||"32932972"|"12578713"
|||"Talf"|"32932591"|"12578545"
||"Tread"||"32932617"|"12578666"
|||"Dip"|"32932922"|"12578688"
||"Tread"||"32932911"|"12578682"
||"Tread"||"32932797"|"12578676"
||"Tread"||"32932913"|"12578683"
|||"Dip"|"32932573"|"12578539"
||"Tread"||"32932924"|"12578689"
|"Base Slope"|||"32932547"|"12578531"
||"Tread"||"32932705"|"12578591"
|"Interfluve"|||"32932584"|"12578543"
||"Tread"||"32932891"|"12578636"
||"Tread"||"32932964"|"12578598"
||"Tread"||"32932900"|"12578641"
|||"Talf"|"32932974"|"12578720"
|||"Dip"|"32932933"|"12578694"
||"Tread"||"32932646"|"12578563"
||"Riser"||"32932499"|"12578512"
|||"Dip"|"32932795"|"12578675"
||"Tread"||"32932683"|"12578580"
||"Tread"||"32932636"|"12578558"
||"Tread"||"32932902"|"12578642"
||"Tread"||"32932562"|"12578656"
|||"Dip"|"32932506"|"12578514"
|||"Dip"|"32932517"|"12578517"
||"Tread"||"32932699"|"12578588"
||"Tread"||"32932828"|"12578711"
|||"Dip"|"32932673"|"12578575"
|||"Talf"|"32932488"|"12578524"
|||"Talf"|"32932819"|"12578705"
||"Riser"||"32932621"|"12578665"
|"Side Slope"|||"32932601"|"12578548"
||"Tread"||"32932642"|"12578561"
|||"Dip"|"32932918"|"12578686"
||"Tread"||"32932572"|"12578669"
|||"Dip"|"32932697"|"12578587"
|||"Dip"|"32932603"|"12578549"
||"Tread"||"32932559"|"12578654"
||"Tread"||"32932561"|"12578655"
||"Tread"||"32932962"|"12578597"
||"Tread"||"32932675"|"12578576"
|||"Dip"|"32932767"|"12578648"
||"Tread"||"32932847"|"12578611"
|||"Dip"|"32932677"|"12578577"
||"Tread"||"32932851"|"12578613"
|||"Dip"|"32932570"|"12578538"
|"Base Slope"|||"32932789"|"12578672"
|"Base Slope"|||"32932799"|"12578677"
||"Tread"||"32932903"|"12578643"
||"Tread"||"32932719"|"12578596"
|||"Dip"|"32932751"|"12578646"
||"Tread"||"32932695"|"12578586"
||"Tread"||"32932497"|"12578668"
||"Tread"||"32932579"|"12578541"
||"Tread"||"32932862"|"12578619"
|||"Dip"|"32932836"|"12578604"
||"Tread"||"32932613"|"12578661"
||"Tread"||"32932844"|"12578609"
||"Tread"||"32932947"|"12578716"
||"Tread"||"32932717"|"12578595"
||"Tread"||"32932803"|"12578679"
||"Tread"||"32932877"|"12578628"
||"Tread"||"32932634"|"12578557"
||"Tread"||"32932888"|"12578634"
||"Tread"||"32932855"|"12578615"
||"Tread"||"32932496"|"12578511"
||"Tread"||"32932665"|"12578571"
||"Tread"||"32932884"|"12578632"
|||"Talf"|"32932881"|"12578630"
||"Tread"||"32932644"|"12578562"
||"Tread"||"32932781"|"12578649"
||"Tread"||"32932550"|"12578532"
||"Tread"||"32932529"|"12578671"
||"Tread"||"32932654"|"12578567"
|||"Dip"|"32932759"|"12578647"
||"Tread"||"32932540"|"12578528"
||"Tread"||"32932840"|"12578606"
||"Tread"||"32932966"|"12578599"
||"Tread"||"32932612"|"12578546"
||"Tread"||"32932873"|"12578626"
||"Tread"||"32932528"|"12578670"
|"Base Slope"|||"32932807"|"12578699"
||"Tread"||"32932509"|"12578515"
||"Tread"||"32932707"|"12578592"
||"Tread"||"32932896"|"12578639"
|||"Rise"|"32932556"|"12578534"
||"Tread"||"32932907"|"12578645"
||"Tread"||"32932504"|"12578664"
|||"Rise"|"32932515"|"12578516"
||"Tread"||"32932538"|"12578527"
||"Tread"||"32932895"|"12578638"
||"Tread"||"32932663"|"12578570"
|||"Dip"|"32932968"|"12578600"
||"Tread"||"32932490"|"12578525"
||"Tread"||"32932791"|"12578673"
||"Tread"||"32932843"|"12578608"
||"Tread"||"32932957"|"12578719"
|"Base Slope"|||"32932822"|"12578708"
||||"32932822"|"12578707"
||"Tread"||"32932916"|"12578685"
||"Tread"||"32932652"|"12578566"
||"Tread"||"32932689"|"12578583"
||"Tread"||"32932801"|"12578678"
||"Tread"||"32932582"|"12578542"
|"Side Slope"|||"32932545"|"12578530"
||"Tread"||"32932648"|"12578564"
|||"Talf"|"32932593"|"12578547"
|||"Dip"|"32932811"|"12578701"
|||"Rise"|"32932970"|"12578712"
||"Tread"||"32932630"|"12578555"
||"Tread"||"32932656"|"12578568"
||"Tread"||"32932534"|"12578659"
||"Tread"||"32932685"|"12578581"
||"Tread"||"32932568"|"12578537"
|||"Dip"|"32932626"|"12578553"
||"Tread"||"32932693"|"12578585"
||"Tread"||"32932946"|"12578715"
||"Tread"||"32932589"|"12578544"
||"Tread"||"32932512"|"12578657"
||"Tread"||"32932937"|"12578696"
|||"Talf"|"32932531"|"12578523"
||"Tread"||"32932813"|"12578702"
||"Tread"||"32932834"|"12578603"
||"Tread"||"32932950"|"12578717"
||"Tread"||"32932865"|"12578621"
||"Tread"||"32932939"|"12578697"
|||"Talf"|"32932553"|"12578651"
||"Tread"||"32932926"|"12578690"
||"Tread"||"32932541"|"12578662"
||"Tread"||"32932928"|"12578691"
||"Tread"||"32932715"|"12578594"
||"Tread"||"32932863"|"12578620"
||"Tread"||"32932915"|"12578684"
|||"Dip"|"32932667"|"12578572"
||"Tread"||"32932782"|"12578667"
||"Tread"||"32932527"|"12578519"
||"Riser"||"32932563"|"12578535"
|"Base Slope"|||"32932793"|"12578674"
||"Tread"||"32932493"|"12578510"
