"Mollic epipedon"|0|0|0|13|18|25|13|18|25|"23394554"|"13727097"
"Cambic horizon"|13|18|25|90|140|160|77|122|135|"23394554"|"13727098"
"Slickensides"|13|18|25|90|140|160|77|122|135|"23394554"|"13727099"
"Mollic epipedon"|0|0|0|13|18|25|13|18|25|"23394549"|"13727094"
"Cambic horizon"|13|18|25|90|140|160|77|122|135|"23394549"|"13727095"
"Slickensides"|13|18|25|90|140|160|77|122|135|"23394549"|"13727096"
"Ochric epipedon"||0|||18|||18||"23394488"|"13727069"
"Albic horizon"||18|||36|||18||"23394488"|"13727070"
"Argillic horizon"||36|||92|||56||"23394488"|"13727071"
"Argillic horizon"||43|||61|||18||"23394511"|"13727077"
"Ochric epipedon"|0|0|0|10|15|25|10|15|25|"23394514"|"13727078"
"Cambic horizon"|10|15|25|190|203|203|120|127|130|"23394514"|"13727079"
"Slickensides"|10|15|25|190|203|203|120|127|130|"23394514"|"13727080"
"Ochric epipedon"|0|0|0|10|15|25|10|15|25|"23394543"|"13727089"
"Cambic horizon"|10|15|25|190|203|203|120|127|130|"23394543"|"13727090"
"Slickensides"|10|15|25|190|203|203|120|127|130|"23394543"|"13727091"
"Ochric epipedon"|0|0|0|10|15|25|10|15|25|"23394493"|"13727072"
"Cambic horizon"|10|15|25|190|203|203|165|188|193|"23394493"|"13727073"
"Slickensides"|10|15|25|190|203|203|165|188|193|"23394493"|"13727074"
"Ochric epipedon"|0|0|0|8|10|20|8|10|20|"23394494"|"13727075"
"Cambic horizon"|8|10|20|120|127|180|100|117|160|"23394494"|"13727076"
"Ochric epipedon"|0|0|0|8|10|20|8|10|20|"23394544"|"13727092"
"Cambic horizon"|8|10|20|120|127|180|100|117|160|"23394544"|"13727093"
"Ochric epipedon"||0|||10|||10||"23394535"|"13727081"
"Ochric epipedon"||0|||18|||18||"23394536"|"13727082"
"Argillic horizon"||18|||84|||66||"23394536"|"13727083"
"Ochric epipedon"|0|0|0|15|25|30|10|25|30|"23394537"|"13727084"
"Argillic horizon"|15|94|120|20|94|120|60|70|90|"23394537"|"13727085"
"Ochric epipedon"||0|||18|||18||"23394538"|"13727086"
"Argillic horizon"||18|||84|||66||"23394538"|"13727087"
"Ochric epipedon"||0|||10|||10||"23394540"|"13727088"
"Ochric epipedon"|0|0|0|10|13|30|0|13|30|"23394472"|"13727066"
"Cambic horizon"|10|13|30|65|71|91|55|58|81|"23394472"|"13727067"
"Slickensides"|65|71|91|200|203|203|132|135|138|"23394472"|"13727068"
