"Clay"||"140043848"|"142441899"
"Silty clay loam"||"140043757"|"142441803"
"Loam"||"140043829"|"142441890"
"Clay"||"140043702"|"142441934"
"Silt loam"||"140043885"|"142441880"
"Silty clay loam"||"140043885"|"142441879"
"Fine sandy loam"||"140043885"|"142441881"
"Very fine sandy loam"||"140043911"|"142441932"
"Clay"||"140043735"|"142441896"
"Silt loam"||"140043726"|"142441823"
"Clay"||"140043807"|"142441912"
"Fine sandy loam"||"140043713"|"142441873"
"Silt loam"||"140043874"|"142441918"
"Silt loam"||"140043746"|"142441729"
"Clay loam"||"140043820"|"142441887"
"Clay"||"140043768"|"142441939"
"Very fine sandy loam"||"140043733"|"142441952"
"Silt loam"||"140043724"|"142441821"
"Clay"||"140043744"|"142441829"
"Clay"||"140043779"|"142441816"
"Silty clay loam"||"140043685"|"142441777"
"Silt loam"||"140043755"|"142441933"
"Loam"||"140043896"|"142441853"
"Fine sandy loam"||"140043870"|"142441751"
"Clay"||"140043737"|"142441770"
"Silty clay"||"140043859"|"142441956"
"Clay loam"||"140043831"|"142441944"
"Silty clay"||"140043674"|"142441961"
"Silt loam"||"140043818"|"142441749"
"Silty clay loam"||"140043904"|"142441734"
"Silty clay"||"140043878"|"142441722"
"Silt loam"||"140043788"|"142441911"
"Silty clay"||"140043852"|"142441893"
"Loam"||"140043725"|"142441822"
"Silt loam"||"140043799"|"142441846"
"Loam"||"140043714"|"142441748"
"Clay"||"140043787"|"142441858"
"Silty clay"||"140043778"|"142441815"
"Clay"||"140043766"|"142441804"
"Silty clay"||"140043776"|"142441884"
"Clay"||"140043907"|"142441859"
"Clay"||"140043683"|"142441778"
"Clay"||"140043672"|"142441906"
"Silt loam"||"140043704"|"142441936"
"Clay"||"140043809"|"142441874"
"Clay"||"140043777"|"142441758"
"Clay"||"140043693"|"142441959"
"Sandy loam"||"140043867"|"142441848"
"Silty clay"||"140043863"|"142441957"
"Clay"||"140043705"|"142441741"
"Silt loam"||"140043900"|"142441799"
"Silt loam"||"140043819"|"142441761"
"Silt loam"||"140043756"|"142441800"
"Silty clay loam"||"140043767"|"142441938"
"Silty clay loam"||"140043715"|"142441808"
"Loam"||"140043840"|"142441820"
"Silty clay loam"||"140043694"|"142441960"
"Clay"||"140043682"|"142441905"
"Silty clay"||"140043889"|"142441882"
"Clay"||"140043798"|"142441809"
"Silty clay loam"||"140043703"|"142441935"
"Silt loam"||"140043695"|"142441776"
"Silt loam"||"140043908"|"142441736"
"Fine sandy loam"||"140043817"|"142441812"
"Silt loam"||"140043828"|"142441763"
"Clay"||"140043736"|"142441897"
"Clay"||"140043877"|"142441789"
"Silt loam"||"140043684"|"142441903"
"Loamy sand"||"140043791"|"142441716"
"Clay"||"140043692"|"142441775"
"Loam"||"140043721"|"142441840"
"Clay"||"140043758"|"142441866"
"Silt loam"||"140043898"|"142441861"
"Silty clay loam"||"140043898"|"142441862"
"Silty clay"||"140043769"|"142441940"
"Silty clay loam"||"140043795"|"142441910"
"Silty clay"||"140043856"|"142441767"
"Loam"||"140043813"|"142441750"
"Clay"||"140043846"|"142441828"
"Silty clay loam"||"140043747"|"142441924"
"Silt loam"||"140043699"|"142441791"
"Silty clay loam"||"140043677"|"142441780"
"Clay"||"140043845"|"142441827"
"Silty clay"||"140043710"|"142441742"
"Clay"||"140043673"|"142441779"
"Loamy sand"||"140043802"|"142441785"
"Loamy very fine sand"||"140043810"|"142441813"
"Silt loam"||"140043839"|"142441819"
"Silt loam"||"140043773"|"142441942"
"Clay"||"140043784"|"142441926"
"Silt loam"||"140043732"|"142441951"
"Clay"||"140043691"|"142441756"
"Clay"||"140043765"|"142441805"
"Silty clay loam"||"140043910"|"142441931"
"Very fine sandy loam"||"140043696"|"142441793"
"Silty clay"||"140043696"|"142441794"
"Clay"||"140043857"|"142441954"
"Sand"||"140043886"|"142441920"
"Silt loam"||"140043897"|"142441923"
"Silt loam"||"140043821"|"142441762"
"Clay"||"140043855"|"142441824"
"Silt loam"||"140043868"|"142441720"
"Silty clay loam"||"140043899"|"142441798"
"Silty clay loam"||"140043680"|"142441964"
"Silty clay loam"||"140043844"|"142441825"
"Clay"||"140043717"|"142441872"
"Silt loam"||"140043832"|"142441945"
"Loam"||"140043875"|"142441919"
"Clay"||"140043780"|"142441730"
"Silty clay"||"140043866"|"142441719"
"Loamy fine sand"||"140043888"|"142441922"
"Clay"||"140043681"|"142441839"
"Silty clay loam"||"140043806"|"142441717"
"Loamy fine sand"||"140043864"|"142441724"
"Fine sandy loam"||"140043864"|"142441723"
"Clay"||"140043754"|"142441738"
"Clay"||"140043706"|"142441867"
"Silty clay"||"140043743"|"142441830"
"Silt loam"||"140043728"|"142441950"
"Silty clay loam"||"140043707"|"142441743"
"Clay"||"140043783"|"142441795"
"Loam"||"140043794"|"142441909"
"Silt loam"||"140043895"|"142441725"
"Very fine sandy loam"||"140043689"|"142441837"
"Clay"||"140043689"|"142441838"
"Silty clay loam"||"140043689"|"142441836"
"Loam"||"140043869"|"142441849"
"Loam"||"140043805"|"142441845"
"Silty clay"||"140043770"|"142441746"
"Silt loam"||"140043731"|"142441892"
"Clay"||"140043890"|"142441754"
"Silty clay"||"140043879"|"142441786"
"Silt loam"||"140043816"|"142441811"
"Silty clay"||"140043781"|"142441857"
"Silty clay"||"140043718"|"142441747"
"Silt loam"||"140043843"|"142441826"
"Loam"||"140043700"|"142441792"
"Silt loam"||"140043792"|"142441714"
"Silty clay loam"||"140043763"|"142441807"
"Clay"||"140043906"|"142441733"
"Loamy sand"||"140043722"|"142441712"
"Clay"||"140043742"|"142441774"
"Silt loam"||"140043739"|"142441832"
"Clay"||"140043880"|"142441787"
"Loam"||"140043687"|"142441834"
"Loamy fine sand"||"140043884"|"142441753"
"Silty clay loam"||"140043894"|"142441852"
"Silty clay loam"||"140043698"|"142441790"
"Silty clay"||"140043847"|"142441772"
"Silt loam"||"140043905"|"142441796"
"Silty clay loam"||"140043750"|"142441856"
"Silty clay loam"||"140043836"|"142441760"
"Silt loam"||"140043676"|"142441907"
"Clay"||"140043711"|"142441868"
"Silt loam"||"140043858"|"142441769"
"Silt loam"||"140043720"|"142441711"
"Silt loam"||"140043835"|"142441886"
"Silt loam"||"140043865"|"142441850"
"Clay"||"140043762"|"142441806"
"Silt loam"||"140043902"|"142441797"
"Clay loam"||"140043834"|"142441759"
"Silt loam"||"140043824"|"142441947"
"Silty clay loam"||"140043730"|"142441765"
"Loamy sand"||"140043891"|"142441851"
"Fine sandy loam"||"140043678"|"142441962"
"Silty clay loam"||"140043752"|"142441739"
"Silt loam"||"140043741"|"142441901"
"Silty clay"||"140043709"|"142441744"
"Clay"||"140043688"|"142441835"
"Silty clay"||"140043740"|"142441833"
"Silty clay loam"||"140043825"|"142441948"
"Silt loam"||"140043850"|"142441773"
"Silt loam"||"140043803"|"142441914"
"Clay"||"140043751"|"142441864"
"Silt loam"||"140043814"|"142441876"
"Very fine sandy loam"||"140043729"|"142441891"
"Clay"||"140043772"|"142441870"
"Silty clay loam"||"140043854"|"142441894"
"Clay"||"140043761"|"142441802"
"Silty clay loam"||"140043876"|"142441788"
"Silt loam"||"140043909"|"142441930"
"Fine sandy loam"||"140043793"|"142441908"
"Silt loam"||"140043913"|"142441863"
"Loamy sand"||"140043887"|"142441921"
"Clay"||"140043719"|"142441941"
"Silty clay loam"||"140043914"|"142441737"
"Clay"||"140043708"|"142441869"
"Silt loam"||"140043697"|"142441814"
"Clay"||"140043841"|"142441898"
"Silty clay loam"||"140043745"|"142441855"
"Loam"||"140043679"|"142441963"
"Clay"||"140043690"|"142441902"
"Silt loam"||"140043830"|"142441943"
"Clay"||"140043903"|"142441860"
"Silty clay"||"140043851"|"142441958"
"Very fine sandy loam"||"140043782"|"142441731"
"Silty clay loam"||"140043782"|"142441732"
"Silty clay"||"140043808"|"142441913"
"Fine sandy loam"||"140043804"|"142441915"
"Clay"||"140043771"|"142441871"
"Silty clay loam"||"140043861"|"142441768"
"Silty clay loam"||"140043734"|"142441953"
"Very fine sandy loam"||"140043826"|"142441949"
"Clay"||"140043872"|"142441916"
"Fine sandy loam"||"140043723"|"142441842"
"Clay"||"140043712"|"142441937"
"Very fine sandy loam"||"140043892"|"142441726"
"Silty clay"||"140043892"|"142441727"
"Loam"||"140043815"|"142441810"
"Silty clay"||"140043871"|"142441847"
"Silty clay"||"140043760"|"142441801"
"Fine sandy loam"||"140043882"|"142441752"
"Silty clay"||"140043797"|"142441843"
"Loamy sand"||"140043883"|"142441878"
"Silt loam"||"140043893"|"142441755"
"Silt loam"||"140043686"|"142441904"
"Loam"||"140043789"|"142441715"
"Silt loam"||"140043701"|"142441854"
"Clay"||"140043881"|"142441721"
"Very fine sandy loam"||"140043786"|"142441928"
"Silty clay loam"||"140043786"|"142441929"
"Silt loam"||"140043753"|"142441865"
"Clay loam"||"140043823"|"142441946"
"Fine sandy loam"||"140043811"|"142441877"
"Silty clay loam"||"140043774"|"142441883"
"Clay"||"140043860"|"142441955"
"Loam"||"140043800"|"142441718"
"Very fine sandy loam"||"140043675"|"142441965"
"Clay"||"140043862"|"142441895"
"Very fine sandy loam"||"140043812"|"142441875"
"Clay"||"140043849"|"142441900"
"Silty clay loam"||"140043873"|"142441917"
"Silt loam"||"140043764"|"142441745"
"Very fine sandy loam"||"140043837"|"142441817"
"Silt loam"||"140043775"|"142441757"
"Silty clay loam"||"140043833"|"142441885"
"Fine sandy loam"||"140043790"|"142441844"
"Clay"||"140043796"|"142441713"
"Clay"||"140043738"|"142441831"
"Silty clay loam"||"140043838"|"142441818"
"Very fine sandy loam"||"140043912"|"142441782"
"Sandy loam"||"140043912"|"142441783"
"Silty clay loam"||"140043912"|"142441781"
"Clay"||"140043842"|"142441771"
"Silty clay"||"140043759"|"142441740"
"Silt loam"||"140043716"|"142441841"
"Clay"||"140043853"|"142441766"
"Silty clay loam"||"140043822"|"142441888"
"Silty clay loam"||"140043727"|"142441764"
"Silty clay"||"140043785"|"142441927"
"Very fine sandy loam"||"140043748"|"142441925"
"Silty clay loam"||"140043827"|"142441889"
"Silt loam"||"140043749"|"142441728"
"Loam"||"140043901"|"142441735"
"Fine sandy loam"||"140043801"|"142441784"
