38020|"531160"|"564156"|"31749604"
38020|"531161"|"564156"|"31749603"
38020|"531163"|"564156"|"31749568"
10350|"531160"|"564157"|"31749606"
10350|"531161"|"564157"|"31749605"
10350|"531163"|"564157"|"31749569"
4560|"531160"|"564158"|"31749608"
4560|"531161"|"564158"|"31749607"
4560|"531163"|"564158"|"31749570"
5550|"531160"|"564159"|"31749610"
5550|"531161"|"564159"|"31749609"
5550|"531163"|"564159"|"31749571"
3390|"531160"|"564160"|"31749612"
3390|"531161"|"564160"|"31749611"
3390|"531163"|"564160"|"31749572"
5540|"531160"|"564161"|"31749614"
5540|"531161"|"564161"|"31749613"
5540|"531163"|"564161"|"31749573"
4420|"531160"|"564162"|"31749616"
4420|"531161"|"564162"|"31749615"
4420|"531163"|"564162"|"31749574"
11310|"531160"|"564163"|"31749646"
11310|"531161"|"564163"|"31749645"
11310|"531163"|"564163"|"31749589"
2980|"531160"|"564164"|"31749618"
2980|"531161"|"564164"|"31749617"
2980|"531163"|"564164"|"31749575"
1860|"531160"|"564165"|"31749620"
1860|"531161"|"564165"|"31749619"
1860|"531163"|"564165"|"31749576"
5260|"531160"|"564166"|"31749622"
5260|"531161"|"564166"|"31749621"
5260|"531163"|"564166"|"31749577"
5700|"531160"|"564167"|"31749602"
5700|"531161"|"564167"|"31749601"
5700|"531163"|"564167"|"31749567"
17010|"531160"|"564168"|"31749600"
17010|"531161"|"564168"|"31749599"
17010|"531163"|"564168"|"31749566"
|"531159"|"564169"|"31749648"
21200|"531160"|"564169"|"31749647"
21200|"531161"|"564169"|"31749590"
|"531162"|"564169"|"31749651"
21200|"531163"|"564169"|"31749650"
|"531164"|"564169"|"31749649"
11360|"531160"|"564170"|"31749624"
11360|"531161"|"564170"|"31749623"
11360|"531163"|"564170"|"31749578"
6580|"531160"|"564171"|"31749626"
6580|"531161"|"564171"|"31749625"
6580|"531163"|"564171"|"31749579"
23030|"531160"|"564172"|"31749628"
23030|"531161"|"564172"|"31749627"
23030|"531163"|"564172"|"31749580"
2340|"531160"|"564173"|"31749630"
2340|"531161"|"564173"|"31749629"
2340|"531163"|"564173"|"31749581"
1730|"531160"|"564174"|"31749632"
1730|"531161"|"564174"|"31749631"
1730|"531163"|"564174"|"31749582"
1200|"531160"|"564175"|"31749634"
1200|"531161"|"564175"|"31749633"
1200|"531163"|"564175"|"31749583"
9040|"531160"|"564176"|"31749636"
9040|"531161"|"564176"|"31749635"
9040|"531163"|"564176"|"31749584"
2980|"531160"|"564177"|"31749638"
2980|"531161"|"564177"|"31749637"
2980|"531163"|"564177"|"31749585"
128700|"531160"|"564178"|"31749644"
128700|"531161"|"564178"|"31749643"
128700|"531163"|"564178"|"31749588"
15440|"531160"|"564179"|"31749640"
15440|"531161"|"564179"|"31749639"
15440|"531163"|"564179"|"31749586"
8300|"531160"|"564180"|"31749642"
8300|"531161"|"564180"|"31749641"
8300|"531163"|"564180"|"31749587"
11190|"531160"|"564181"|"31749592"
11190|"531161"|"564181"|"31749591"
11190|"531163"|"564181"|"31749562"
18720|"531160"|"564182"|"31749594"
18720|"531161"|"564182"|"31749593"
18720|"531163"|"564182"|"31749563"
10650|"531160"|"564183"|"31749596"
10650|"531161"|"564183"|"31749595"
10650|"531163"|"564183"|"31749564"
19206|"531160"|"564184"|"31749598"
19206|"531161"|"564184"|"31749597"
19206|"531163"|"564184"|"31749565"
