"Ochric epipedon"|0|0|0|10|13|23|10|13|23|"23394310"|"13726976"
"Cambic horizon"|10|13|23|140|160|168|117|147|158|"23394310"|"13726977"
"Argillic horizon"|10|30|45|61|127|172|51|97|162|"23394277"|"13726954"
"Ochric epipedon"|0|0|0|10|13|30|10|13|30|"23394277"|"13726955"
"Ochric epipedon"|0|0|0|28|38|66|28|38|66|"23394278"|"13726956"
"Albic horizon"|8|8|20|28|38|66|20|30|46|"23394278"|"13726957"
"Argillic horizon"|28|38|66|104|135|180|76|97|114|"23394278"|"13726958"
"Ochric epipedon"|0|0|0|10|23|30|10|23|30|"23394280"|"13726959"
"Argillic horizon"|10|23|30|71|102|172|61|79|162|"23394280"|"13726960"
"Ochric epipedon"|0|0|0|10|18|30|10|18|30|"23394282"|"13726961"
"Argillic horizon"|15|41|45|86|105|117|51|64|102|"23394282"|"13726962"
"Ochric epipedon"|0|0|0|10|20|30|10|20|30|"23394283"|"13726963"
"Cambic horizon"|10|20|30|56|71|152|46|51|142|"23394283"|"13726964"
"Ochric epipedon"|0|0|0|30|38|43|30|38|43|"23394331"|"13726978"
"Albic horizon"|8|15|25|30|38|43|5|23|35|"23394331"|"13726979"
"Argillic horizon"|30|38|43|64|142|185|21|104|155|"23394331"|"13726980"
"Ochric epipedon"|0|0|0|10|15|23|10|15|23|"23394332"|"13726981"
"Aquic conditions"|40|58|75|122|183|200|82|125|160|"23394332"|"13726982"
"Ochric epipedon"|0|0|0|10|18|30|10|18|30|"23394333"|"13726983"
"Argillic horizon"|15|41|45|86|105|117|51|64|102|"23394333"|"13726984"
"Ochric epipedon"|0|0|0|8|10|13|8|10|13|"23394284"|"13726965"
"Cambic horizon"|8|10|13|203|203|203|190|193|195|"23394284"|"13726966"
"Endosaturation"|0|0|0|203|203|203|203|203|203|"23394284"|"13726967"
"Aquic conditions"|0|0|0|203|203|203|203|203|203|"23394284"|"13726968"
"Slickensides"|10|13|30|200|200|200|170|187|190|"23394285"|"13726969"
"Cambic horizon"|10|13|30|200|200|200|170|187|190|"23394285"|"13726970"
"Ochric epipedon"|0|0|0|10|13|30|10|13|30|"23394285"|"13726971"
"Ochric epipedon"|0|0|0|8|13|18|8|13|18|"23394286"|"13726972"
"Cambic horizon"|8|13|18|51|74|91|33|61|83|"23394286"|"13726973"
"Slickensides"|8|13|18|51|74|91|33|61|83|"23394286"|"13726974"
"Cambic horizon"|10|16|31|120|132|140|89|116|130|"23394287"|"13726975"
