"Silt loam"||"140043452"|"142441454"
"Loam"||"140043525"|"142441710"
"Clay"||"140043293"|"142441326"
"Silt loam"||"140043598"|"142441331"
"Silty clay loam"||"140043610"|"142441550"
"Silt loam"||"140043323"|"142441666"
"Silt loam"||"140043319"|"142441616"
"Silt loam"||"140043410"|"142441398"
"Silt loam"||"140043650"|"142441470"
"Silt loam"||"140043483"|"142441533"
"Silt loam"||"140043526"|"142441601"
"Sandy clay loam"||"140043621"|"142441293"
"Silty clay loam"||"140043404"|"142441392"
"Loam"||"140043356"|"142441566"
"Loam"||"140043431"|"142441439"
"Silt loam"||"140043609"|"142441438"
"Silt loam"||"140043275"|"142441603"
"Loamy fine sand"||"140043632"|"142441462"
"Fine sandy loam"||"140043382"|"142441674"
"Silty clay loam"||"140043473"|"142441414"
"Loam"||"140043378"|"142441449"
"Silt loam"||"140043588"|"142441651"
"Silt loam"||"140043442"|"142441680"
"Clay loam"||"140043661"|"142441468"
"Silt loam"||"140043515"|"142441669"
"Clay"||"140043494"|"142441534"
"Silt loam"||"140043345"|"142441349"
"Silt loam"||"140043420"|"142441288"
"Silt loam"||"140043536"|"142441379"
"Clay"||"140043297"|"142441538"
"Silt loam"||"140043652"|"142441696"
"Loamy fine sand"||"140043639"|"142441694"
"Silt loam"||"140043504"|"142441662"
"Silt loam"||"140043411"|"142441503"
"Silty clay loam"||"140043286"|"142441320"
"Silt loam"||"140043557"|"142441511"
"Silt loam"||"140043249"|"142441568"
"Silt loam"||"140043516"|"142441294"
"Silty clay loam"||"140043589"|"142441653"
"Loam"||"140043304"|"142441545"
"Silt loam"||"140043260"|"142441311"
"Silty clay"||"140043663"|"142441581"
"Silt loam"||"140043432"|"142441440"
"Silt"||"140043393"|"142441522"
"Sandy loam"||"140043505"|"142441435"
"Silt loam"||"140043421"|"142441499"
"Silt loam"||"140043578"|"142441317"
"Silty clay loam"||"140043341"|"142441597"
"Silt loam"||"140043264"|"142441519"
"Loam"||"140043367"|"142441559"
"Silt loam"||"140043238"|"142441461"
"Sandy loam"||"140043312"|"142441660"
"Clay loam"||"140043620"|"142441621"
"Clay"||"140043628"|"142441691"
"Silt loam"||"140043330"|"142441344"
"Loam"||"140043599"|"142441337"
"Sandy clay loam"||"140043482"|"142441323"
"Silty clay"||"140043547"|"142441308"
"Silt loam"||"140043397"|"142441543"
"Silty clay loam"||"140043534"|"142441377"
"Silty clay loam"||"140043662"|"142441466"
"Loam"||"140043506"|"142441436"
"Silt loam"||"140043567"|"142441487"
"Clay"||"140043641"|"142441473"
"Fine sandy loam"||"140043495"|"142441339"
"Fine sandy loam"||"140043282"|"142441319"
"Silt loam"||"140043245"|"142441690"
"Silt loam"||"140043514"|"142441347"
"Silt loam"||"140043235"|"142441459"
"Clay"||"140043493"|"142441645"
"Fine sandy loam"||"140043630"|"142441693"
"Clay loam"||"140043569"|"142441607"
"Silt loam"||"140043408"|"142441608"
"Silty clay loam"||"140043580"|"142441526"
"Silt loam"||"140043453"|"142441455"
"Clay"||"140043545"|"142441303"
"Silt loam"||"140043349"|"142441558"
"Silt loam"||"140043407"|"142441393"
"Silty clay loam"||"140043556"|"142441296"
"Clay"||"140043464"|"142441515"
"Loam"||"140043631"|"142441578"
"Silt loam"||"140043386"|"142441512"
"Silty clay loam"||"140043271"|"142441408"
"Loam"||"140043558"|"142441624"
"Silt loam"||"140043412"|"142441618"
"Loam"||"140043360"|"142441355"
"Loam"||"140043619"|"142441508"
"Silty clay loam"||"140043334"|"142441480"
"Fine sandy loam"||"140043308"|"142441661"
"Loam"||"140043381"|"142441560"
"Silt loam"||"140043486"|"142441644"
"Silty clay"||"140043267"|"142441633"
"Silt loam"||"140043371"|"142441353"
"Clay"||"140043462"|"142441306"
"Silty clay loam"||"140043256"|"142441510"
"Sandy loam"||"140043600"|"142441547"
"Silt loam"||"140043451"|"142441688"
"Sandy clay loam"||"140043475"|"142441416"
"Silty clay loam"||"140043440"|"142441361"
"Silt loam"||"140043608"|"142441664"
"Loam"||"140043484"|"142441419"
"Sandy clay loam"||"140043288"|"142441528"
"Loamy sand"||"140043637"|"142441465"
"Silt loam"||"140043391"|"142441521"
"Silt loam"||"140043426"|"142441400"
"Silty clay loam"||"140043236"|"142441460"
"Loam"||"140043306"|"142441431"
"Very fine sandy loam"||"140043478"|"142441532"
"Loam"||"140043299"|"142441544"
"Fine sandy loam"||"140043310"|"142441432"
"Sandy clay loam"||"140043489"|"142441418"
"Silt loam"||"140043402"|"142441390"
"Silty clay loam"||"140043563"|"142441386"
"Silty clay loam"||"140043447"|"142441365"
"Sandy loam"||"140043365"|"142441563"
"Silt loam"||"140043332"|"142441706"
"Silty clay loam"||"140043262"|"142441520"
"Silt loam"||"140043572"|"142441489"
"Sandy loam"||"140043436"|"142441665"
"Silt loam"||"140043551"|"142441518"
"Silt loam"||"140043562"|"142441274"
"Loam"||"140043369"|"142441351"
"Silt loam"||"140043343"|"142441381"
"Loam"||"140043552"|"142441630"
"Silty clay loam"||"140043406"|"142441493"
"Silty clay loam"||"140043665"|"142441376"
"Clay loam"||"140043325"|"142441346"
"Silt loam"||"140043354"|"142441556"
"Silt loam"||"140043446"|"142441364"
"Silt loam"||"140043594"|"142441329"
"Silty clay"||"140043625"|"142441370"
"Silt loam"||"140043468"|"142441517"
"Silty clay loam"||"140043273"|"142441313"
"Silt loam"||"140043247"|"142441453"
"Loam"||"140043583"|"142441421"
"Silty clay loam"||"140043626"|"142441371"
"Very fine sandy loam"||"140043284"|"142441529"
"Silty clay loam"||"140043520"|"142441485"
"Silty clay loam"||"140043458"|"142441571"
"Silt loam"||"140043531"|"142441602"
"Silt loam"||"140043479"|"142441642"
"Silt loam"||"140043541"|"142441478"
"Clay loam"||"140043380"|"142441451"
"Silt loam"||"140043457"|"142441684"
"Silty clay loam"||"140043317"|"142441291"
"Loam"||"140043467"|"142441629"
"Silt loam"||"140043251"|"142441569"
"Silty clay"||"140043573"|"142441275"
"Loam"||"140043604"|"142441546"
"Loam"||"140043302"|"142441336"
"Loam"||"140043521"|"142441486"
"Silty clay loam"||"140043414"|"142441504"
"Silt loam"||"140043276"|"142441634"
"Loam"||"140043501"|"142441342"
"Silt loam"||"140043340"|"142441596"
"Silty clay loam"||"140043398"|"142441333"
"Loam"||"140043477"|"142441324"
"Silt"||"140043667"|"142441701"
"Sandy clay loam"||"140043328"|"142441668"
"Silty clay loam"||"140043615"|"142441394"
"Silt loam"||"140043617"|"142441507"
"Silty clay loam"||"140043593"|"142441541"
"Fine sandy loam"||"140043303"|"142441656"
"Silt loam"||"140043361"|"142441356"
"Silt loam"||"140043606"|"142441437"
"Clay"||"140043292"|"142441327"
"Clay"||"140043636"|"142441464"
"Silt loam"||"140043387"|"142441301"
"Silty clay loam"||"140043266"|"142441410"
"Loam"||"140043350"|"142441445"
"Silt loam"||"140043314"|"142441289"
"Silt loam"||"140043240"|"142441574"
"Fine sandy loam"||"140043469"|"142441413"
"Silty clay loam"||"140043339"|"142441707"
"Clay loam"||"140043287"|"142441638"
"Loam"||"140043490"|"142441535"
"Silt loam"||"140043519"|"142441484"
"Silt loam"||"140043668"|"142441587"
"Silt loam"||"140043416"|"142441284"
