"Ochric epipedon"|0|0|0|25|46|55||46||"21291765"|"11624173"
"Argillic horizon"|25|46|55|200|200|200||154||"21291765"|"11624174"
"Lithic contact"|59|69|101|||||||"21291766"|"11624175"
"Ochric epipedon"|0|0|0|5|20|40||20||"21291766"|"11624176"
"Argillic horizon"|5|20|40|59|69|101||49||"21291766"|"11624177"
"Lithic contact"|0|0|0|||||||"21291767"|"11624178"
"Ochric epipedon"|0|0|0|17|18|36||18||"21291768"|"11624179"
"Argillic horizon"|17|18|36|200|200|200||182||"21291768"|"11624180"
"Ochric epipedon"|0|0|0|3|10|20|3|10|20|"21291769"|"11624181"
"Argillic horizon"|3|10|20|200|200|200|183|190|200|"21291769"|"11624182"
"Ochric epipedon"|0|0|0|10|18|25|10|18|25|"21291770"|"11624183"
"Argillic horizon"|10|18|25|200|200|200|175|182|190|"21291770"|"11624184"
"Fragipan"|30|41|75|80|102|130|5|61|100|"21291770"|"11624185"
"Redox depletions with chroma 2 or less"|28|38|71|30|41|75||3||"21291770"|"11624186"
"Ochric epipedon"|1|2|4|18|32|53||30||"21291771"|"11624187"
"Argillic horizon"|18|32|53|152|167|200||135||"21291771"|"11624188"
"Ochric epipedon"|0|0|0|10|25|38||25||"21291772"|"11624189"
"Argillic horizon"|10|25|38|200|200|200||175|200|"21291772"|"11624190"
"Lithic contact"|51|71|99|||||||"21291773"|"11624191"
"Ochric epipedon"|0|0|0|8|25|43||25||"21291773"|"11624192"
"Argillic horizon"|8|23|43|51|71|99||48||"21291773"|"11624193"
"Redox depletions with chroma 2 or less"|46|69|91|51|71|99||2||"21291773"|"11624194"
"Lithic contact"|30|46|51|||||||"21291774"|"11624195"
"Ochric epipedon"|0|0|0|6|8|10||8||"21291774"|"11624196"
"Argillic horizon"|6|8|10|30|46|51||38||"21291774"|"11624197"
"Lithic contact"|0|0|0|||||||"21291775"|"11624198"
"Ochric epipedon"|0|0|0|13|46|56||46||"21291792"|"11624199"
"Argillic horizon"|13|46|56|152|160|200||114||"21291792"|"11624200"
"Ochric epipedon"|0|0|0|25|38|46||38||"21291793"|"11624201"
"Argillic horizon"|25|38|46|200|200|200||162||"21291793"|"11624202"
"Ochric epipedon"|0|0|0|10|25|38||25||"21291794"|"11624203"
"Argillic horizon"|10|25|38|200|200|200||175|200|"21291794"|"11624204"
"Argillic horizon"|8|33|33|152|200|200||167||"21291795"|"11624205"
"Ochric epipedon"|0|0|0|8|33|33||33||"21291795"|"11624206"
"Argillic horizon"|25|38|61|200|200|200|139|162|175|"21291796"|"11624207"
"Ochric epipedon"|0|0|0|25|38|61|25|38|61|"21291796"|"11624208"
"Aquic conditions"|0|0|0|200|200|200|200|200|200|"21291796"|"11624209"
"Ochric epipedon"|0|0|0|18|20|53|18|20|53|"21291797"|"11624210"
"Argillic horizon"|18|20|53|200|200|200|147|180|182|"21291797"|"11624211"
"Aquic conditions"|54|60|62|58|64|66||4||"21291798"|"11624212"
"Fragipan"|58|64|66|105|117|120||53||"21291798"|"11624213"
"Ochric epipedon"|0|0|0|13|23|28||23||"21291798"|"11624214"
"Argillic horizon"|13|23|28|105|117|120||94||"21291798"|"11624215"
"Ochric epipedon"|0|0|0|8|13|33|8|13|33|"21291799"|"11624216"
"Argillic horizon"|8|13|33|51|91|102|18|78|94|"21291799"|"11624217"
"Lithic contact"|51|91|102|||||||"21291799"|"11624218"
"Redox depletions with chroma 2 or less"|46|69|91|51|91|102||22||"21291799"|"11624219"
"Lithic contact"|15|30|51|||||||"21291800"|"11624220"
"Mollic epipedon"|0|0|0|15|30|51||30||"21291800"|"11624221"
"Lithic contact"|0|0|0|||||||"21291801"|"11624222"
"Ochric epipedon"|0|0|0|15|18|23||18||"21291802"|"11624223"
"Argillic horizon"|15|18|23|65|86|127||68||"21291802"|"11624224"
"Redox depletions with chroma 2 or less"|30|46|61|33|51|64||5||"21291802"|"11624225"
"Fragipan"|33|51|64|65|74|127||23||"21291802"|"11624226"
