"Ochric epipedon"|0|0|0|10|13|30|10|13|30|"23397150"|"13729875"
"Slickensides"|10|13|30|91|124|200|61|111|190|"23397150"|"13729876"
"Cambic horizon"|10|13|30|91|124|200|61|111|190|"23397150"|"13729877"
"Episaturation"|0|0|0|10|13|30|10|13|30|"23397150"|"13729878"
"Ochric epipedon"|0|0|0|8|13|18|8|13|18|"23397151"|"13729879"
"Cambic horizon"|8|13|18|51|74|91|33|61|83|"23397151"|"13729880"
"Episaturation"|0|0|0|8|13|18|8|13|18|"23397151"|"13729881"
"Ochric epipedon"|0|0|0|10|13|15|10|13|15|"23397152"|"13729882"
"Cambic horizon"|10|13|15|74|86|127|59|73|117|"23397152"|"13729883"
"Episaturation"|0|0|0|74|86|127|74|86|127|"23397152"|"13729884"
"Slickensides"|10|13|15|74|86|127|59|73|117|"23397152"|"13729885"
"Ochric epipedon"|0|0|0|5|10|20|5|10|20|"23397153"|"13729886"
"Cambic horizon"|5|10|20|160|180|200|140|170|195|"23397153"|"13729887"
"Episaturation"|0|0|0|26|38|51|26|38|51|"23397153"|"13729888"
"Slickensides"|26|38|51|160|180|200|109|142|174|"23397153"|"13729889"
"Ochric epipedon"|0|0|0|10|13|23|10|13|23|"23397144"|"13729865"
"Cambic horizon"|10|13|23|140|160|168|117|147|158|"23397144"|"13729866"
"Ochric epipedon"|0|0|0|10|18|30|10|18|30|"23397172"|"13729890"
"Argillic horizon"|15|41|45|86|105|117|51|64|102|"23397172"|"13729891"
"Ochric epipedon"|0|0|0|30|38|43|30|38|43|"23397173"|"13729892"
"Albic horizon"|8|15|25|30|38|43|5|23|35|"23397173"|"13729893"
"Argillic horizon"|30|38|43|64|142|185|21|104|155|"23397173"|"13729894"
"Ochric epipedon"|0|0|0|10|15|23|10|15|23|"23397174"|"13729895"
"Aquic conditions"|40|58|75|122|183|200|82|125|160|"23397174"|"13729896"
"Ochric epipedon"|0|0|0|8|13|30|8|13|30|"23397209"|"13729904"
"Cambic horizon"|8|13|30|51|69|104|43|56|96|"23397209"|"13729905"
"Lithologic discontinuity"|51|69|104|91|140|200|40|71|96|"23397209"|"13729906"
"Lithologic discontinuity"|91|140|200|153|200|200|48|60|109|"23397209"|"13729907"
"Slickensides"|10|13|30|200|200|200|170|187|190|"23397210"|"13729908"
"Cambic horizon"|10|13|30|200|200|200|170|187|190|"23397210"|"13729909"
"Ochric epipedon"|0|0|0|10|13|30|10|13|30|"23397210"|"13729910"
"Ochric epipedon"|0|0|0|8|10|13|8|10|13|"23397212"|"13729911"
"Cambic horizon"|8|10|13|203|203|203|190|193|195|"23397212"|"13729912"
"Endosaturation"|0|0|0|203|203|203|203|203|203|"23397212"|"13729913"
"Aquic conditions"|0|0|0|203|203|203|203|203|203|"23397212"|"13729914"
"Slickensides"|10|13|30|200|200|200|170|187|190|"23397213"|"13729915"
"Cambic horizon"|10|13|30|200|200|200|170|187|190|"23397213"|"13729916"
"Ochric epipedon"|0|0|0|10|13|30|10|13|30|"23397213"|"13729917"
"Ochric epipedon"|0|0|0|8|13|18|8|13|18|"23397214"|"13729918"
"Cambic horizon"|8|13|18|51|74|91|33|61|83|"23397214"|"13729919"
"Slickensides"|8|13|18|51|74|91|33|61|83|"23397214"|"13729920"
"Cambic horizon"|10|16|31|120|132|140|89|116|130|"23397215"|"13729921"
"Ochric epipedon"|0|0|0|10|10|25|10|10|25|"23397146"|"13729867"
"Abrupt textural change"|35|66|81|55|183|200|71|117|134|"23397146"|"13729868"
"Ochric epipedon"|0|0|0|10|15|36|10|15|36|"23397147"|"13729869"
"Cambic horizon"|20|38|46|40|89|148|20|51|128|"23397147"|"13729870"
"Slickensides"|10|18|30|152|183|200|142|165|190|"23397148"|"13729871"
"Cambic horizon"|10|18|30|152|183|200|142|165|190|"23397148"|"13729872"
"Ochric epipedon"|0|0|0|10|18|30|10|18|30|"23397148"|"13729873"
"Ochric epipedon"|0|0|0|15|20|25|15|20|25|"23397149"|"13729874"
"Ochric epipedon"|0|0|0|8|13|30|8|13|30|"23397175"|"13729897"
"Cambic horizon"|8|13|30|51|69|104|43|56|96|"23397175"|"13729898"
"Lithologic discontinuity"|51|69|104|91|140|200|40|71|96|"23397175"|"13729899"
"Lithologic discontinuity"|91|140|200|153|200|200|48|60|109|"23397175"|"13729900"
"Ochric epipedon"|0|0|0|13|15|20|13|15|20|"23397176"|"13729901"
"Slickensides"|13|15|20|79|183|200|59|168|180|"23397176"|"13729902"
"Cambic horizon"|13|15|20|79|183|200|59|168|180|"23397176"|"13729903"
"Ochric epipedon"|0|0|0|10|15|25|10|15|25|"23397141"|"13729859"
"Cambic horizon"|10|15|25|80|107|150|70|92|140|"23397141"|"13729860"
"Ochric epipedon"|0|0|0|10|13|30|10|13|30|"23397142"|"13729861"
"Cambic horizon"|10|13|30|91|107|200|81|94|190|"23397142"|"13729862"
"Slickensides"|10|13|30|91|107|200|81|94|190|"23397142"|"13729863"
"Mollic epipedon"|0|0|0|25|51|60|25|51|60|"23397143"|"13729864"
