"Glossic horizon"|22|38|81|50|71|122|15|33|66|"22242011"|"12589260"
"Ochric epipedon"|0|0|0|22|38|81|22|38|81|"22242011"|"12589259"
"Argillic horizon"|22|38|81|203|203|203|122|165|181|"22242011"|"12589261"
"Endosaturation"|91|178|178|203|203|203|25|25|112|"22242011"|"12589263"
"Episaturation"|22|38|81|50|71|122|15|33|66|"22242011"|"12589262"
"Aquic conditions"|0|0|0|203|203|203|203|203|203|"22242014"|"12589266"
"Ochric epipedon"|0|0|0|10|13|30|10|13|30|"22242014"|"12589264"
"Slickensides"|10|48|80|203|203|203|123|155|193|"22242014"|"12589265"
"Reduced matrix"|0|0|0|203|203|203|203|203|203|"22242014"|"12589267"
"Aquic conditions"|0|0|0|38|58|99|38|58|99|"22242023"|"12589268"
"Natric horizon"|68|83|185|203|203|203|18|120|135|"22242023"|"12589269"
"Ochric epipedon"|0|0|0|17|17|64|17|17|64|"22242023"|"12589270"
"Argillic horizon"|17|17|64|203|203|203|139|186|186|"22242023"|"12589271"
"Aquic conditions"|0|0|0|10|29|52|10|29|52|"22242024"|"12589275"
"Natric horizon"|10|29|52|203|203|203|151|174|193|"22242024"|"12589273"
"Ochric epipedon"|0|0|0|10|29|52|10|29|52|"22242024"|"12589272"
"Argillic horizon"|10|29|52|203|203|203|151|174|193|"22242024"|"12589274"
"Mollic epipedon"|0|0|0|32|54|77|32|54|77|"22242028"|"12589276"
"Argillic horizon"|10|17|57|203|203|203|146|186|193|"22242028"|"12589277"
"Ochric epipedon"|0|0|0|10|26|32|10|26|32|"22242030"|"12589278"
"Argillic horizon"|11|26|32|203|203|203|171|177|192|"22242030"|"12589279"
"Calcic horizon"|65|84|131|203|203|203|72|119|138|"22242032"|"12589282"
"Ochric epipedon"|0|0|0|18|33|47|18|33|47|"22242032"|"12589280"
"Argillic horizon"|8|20|20|203|203|203|183|183|195|"22242032"|"12589281"
"Mollic epipedon"|0|0|0|26|30|41|26|30|41|"22242033"|"12589283"
"Ochric epipedon"|0|0|0|18|27|30|18|27|30|"22242036"|"12589285"
"Argillic horizon"|18|27|30|203|203|203|173|176|185|"22242036"|"12589284"
"Secondary carbonates"|35|135|163|203|203|203|40|68|168|"22242039"|"12589287"
"Mollic epipedon"|0|0|0|35|135|163|35|135|163|"22242039"|"12589286"
"Slickensides"|15|29|117|203|203|203|86|174|188|"22242039"|"12589288"
"Secondary carbonates"|94|127|172|203|203|203|31|76|109|"22242043"|"12589291"
"Ochric epipedon"|0|0|0|10|23|25|10|23|25|"22242043"|"12589289"
"Argillic horizon"|10|23|25|203|203|203|178|180|193|"22242043"|"12589290"
"Glossic horizon"|25|37|69|203|203|203|134|166|178|"22242047"|"12589295"
"Aquic conditions"|8|9|23|65|65|104|56|56|81|"22242047"|"12589293"
"Ochric epipedon"|0|0|0|65|65|104|65|65|104|"22242047"|"12589294"
"Argillic horizon"|65|65|104|203|203|203|99|138|138|"22242047"|"12589292"
"Glossic horizon"|22|38|81|50|71|122|15|33|66|"22242049"|"12589297"
"Ochric epipedon"|0|0|0|22|38|81|22|38|81|"22242049"|"12589296"
"Argillic horizon"|22|38|81|203|203|203|122|165|181|"22242049"|"12589298"
"Endosaturation"|91|178|178|203|203|203|25|25|112|"22242049"|"12589300"
"Episaturation"|22|38|81|50|71|122|15|33|66|"22242049"|"12589299"
"Cambic horizon"|8|8|18|38|61|74|20|53|66|"22242051"|"12589302"
"Glossic horizon"|38|61|74|203|203|203|129|142|165|"22242051"|"12589304"
"Ochric epipedon"|0|0|0|8|8|18|8|8|18|"22242051"|"12589301"
"Argillic horizon"|38|61|74|203|203|203|129|142|165|"22242051"|"12589303"
"Glossic horizon"|51|51|130|203|203|203|73|152|152|"22242054"|"12589306"
"Ochric epipedon"|0|0|0|51|51|130|51|51|130|"22242054"|"12589305"
"Argillic horizon"|51|51|130|203|203|203|73|152|152|"22242054"|"12589307"
"Aquic conditions"|0|0|0|59|87|87|59|87|87|"22242057"|"12589310"
"Ochric epipedon"|0|0|0|8|33|33|8|33|33|"22242057"|"12589308"
"Argillic horizon"|8|33|33|203|203|203|170|170|195|"22242057"|"12589309"
"Cambic horizon"|8|10|18|203|203|203|185|193|195|"22242059"|"12589312"
"Ochric epipedon"|0|0|0|8|10|18|8|10|18|"22242059"|"12589311"
"Ochric epipedon"|0|0|0|46|63|84|46|63|64|"22242061"|"12589313"
"Argillic horizon"|36|63|84|79|203|203|43|140|157|"22242061"|"12589314"
"Aquic conditions"|0|0|0|20|58|66|20|58|66|"22242067"|"12589317"
"Ochric epipedon"|0|0|0|20|22|48|20|22|48|"22242067"|"12589315"
"Argillic horizon"|20|22|48|203|203|203|155|181|183|"22242067"|"12589316"
"Aquic conditions"|0|0|0|26|35|61|26|35|61|"22242071"|"12589319"
"Ochric epipedon"|0|0|0|26|35|61|26|35|61|"22242071"|"12589318"
"Argillic horizon"|26|35|61|203|203|203|142|168|177|"22242071"|"12589320"
"Calcic horizon"|8|30|48|203|203|203|155|173|195|"22242087"|"12589322"
"Ochric epipedon"|0|0|0|8|30|48|8|30|48|"22242087"|"12589321"
"Endosaturation"|112|157|163|203|203|203|40|46|91|"22242087"|"12589323"
"Aquic conditions"|8|13|26|203|203|203|177|190|195|"22242088"|"12589325"
"Ochric epipedon"|0|0|0|8|13|26|8|13|26|"22242088"|"12589324"
"Aquic conditions"|8|15|15|203|203|203|188|188|195|"22242089"|"12589327"
"Ochric epipedon"|0|0|0|8|15|15|8|15|15|"22242089"|"12589326"
"Ochric epipedon"|0|0|0|15|15|31|15|15|31|"22242092"|"12589328"
"Mollic epipedon"|0|0|0|32|55|92|32|55|77|"22242093"|"12589329"
"Argillic horizon"|10|21|57|203|203|203|146|182|193|"22242093"|"12589330"
"Ochric epipedon"|0|0|0|13|18|30|13|18|30|"22242097"|"12589331"
"Argillic horizon"|13|18|30|203|203|203|173|185|190|"22242097"|"12589332"
"Secondary carbonates"|18|28|35|203|203|203|168|175|185|"22242101"|"12589335"
"Mollic epipedon"|0|0|0|25|28|49|25|28|49|"22242101"|"12589333"
"Argillic horizon"|18|28|35|203|203|203|168|175|185|"22242101"|"12589334"
"Mollic epipedon"|0|0|0|46|79|79|46|79|79|"22242104"|"12589336"
"Argillic horizon"|11|15|33|203|203|203|170|188|192|"22242104"|"12589337"
"Glossic horizon"|25|52|69|203|203|203|151|151|178|"22242109"|"12589341"
"Aquic conditions"|0|0|0|203|203|203|203|203|203|"22242109"|"12589339"
"Ochric epipedon"|0|0|0|25|52|69|25|52|69|"22242109"|"12589338"
"Argillic horizon"|25|52|69|203|203|203|151|151|178|"22242109"|"12589340"
"Ochric epipedon"|0|0|0|8|19|26|8|19|26|"22242112"|"12589342"
"Ochric epipedon"|0|0|0|8|20|26|8|20|26|"22242116"|"12589343"
"Glossic horizon"|38|90|104|203|203|203|99|113|165|"22242119"|"12589345"
"Ochric epipedon"|0|0|0|38|90|104|38|90|104|"22242119"|"12589344"
"Argillic horizon"|38|90|104|203|203|203|99|113|165|"22242119"|"12589346"
"Cambic horizon"|8|8|18|38|61|74|20|53|66|"22242121"|"12589348"
"Glossic horizon"|38|61|74|203|203|203|129|142|165|"22242121"|"12589350"
"Ochric epipedon"|0|0|0|8|8|18|8|8|18|"22242121"|"12589347"
