|"Side Slope"|||"34715751"|"13320144"
|||"Talf"|"34715777"|"13320158"
|||"Talf"|"34715803"|"13320174"
|||"Talf"|"34715984"|"13320267"
||"Tread"||"34716237"|"13320399"
|||"Rise"|"34716080"|"13320316"
|||"Dip"|"34716153"|"13320353"
|||"Flat"|"34716142"|"13320347"
|"Side Slope"|||"34716385"|"13320413"
|||"Rise"|"34716372"|"13320388"
||"Riser"||"34716288"|"13320226"
||"Riser"||"34716361"|"13320365"
|||"Talf"|"34715778"|"13320159"
|||"Rise"|"34715836"|"13320185"
|||"Dip"|"34716111"|"13320333"
|||"Dip"|"34716319"|"13320268"
|"Side Slope"|||"34715936"|"13320238"
|||"Talf"|"34715892"|"13320220"
|||"Talf"|"34716227"|"13320394"
|||"Rise"|"34716100"|"13320327"
|||"Dip"|"34716215"|"13320386"
|||"Dip"|"34716330"|"13320288"
|||"Talf"|"34716163"|"13320356"
|||"Dip"|"34716278"|"13320203"
||"Riser"||"34716341"|"13320301"
|||"Rise"|"34715840"|"13320187"
|||"Dip"|"34716010"|"13320282"
|||"Talf"|"34715767"|"13320151"
|||"Talf"|"34715841"|"13320188"
|||"Talf"|"34715925"|"13320233"
||"Riser"||"34716352"|"13320339"
|||"Rise"|"34716131"|"13320341"
||"Riser"||"34716268"|"13320178"
|||"Talf"|"34715804"|"13320175"
||"Tread"||"34716036"|"13320293"
||"Riser"||"34716339"|"13320299"
|||"Dip"|"34715851"|"13320193"
|||"Talf"|"34716195"|"13320375"
|||"Dip"|"34715999"|"13320274"
|||"Rise"|"34715793"|"13320167"
|||"Rise"|"34715830"|"13320183"
|||"Rise"|"34716062"|"13320306"
|||"Talf"|"34715781"|"13320160"
|||"Dip"|"34715785"|"13320163"
|||"Dip"|"34716245"|"13320402"
|||"Rise"|"34716088"|"13320320"
|||"Rise"|"34715888"|"13320218"
|||"Dip"|"34716002"|"13320275"
|||"Dip"|"34716291"|"13320228"
||"Riser"||"34716320"|"13320270"
|||"Talf"|"34716394"|"13320412"
|||"Talf"|"34716039"|"13320294"
|||"Dip"|"34716175"|"13320363"
||"Riser"||"34716373"|"13320389"
|||"Talf"|"34716014"|"13320285"
|"Side Slope"|||"34716258"|"13320146"
|||"Rise"|"34716217"|"13320387"
|||"Dip"|"34716151"|"13320352"
|||"Dip"|"34715977"|"13320263"
||"Riser"||"34716267"|"13320177"
|||"Rise"|"34716024"|"13320290"
||"Riser"||"34716300"|"13320240"
|||"Rise"|"34716029"|"13320291"
|||"Rise"|"34716092"|"13320322"
|||"Rise"|"34716066"|"13320308"
||"Riser"||"34716299"|"13320239"
|||"Dip"|"34715929"|"13320235"
|||"Talf"|"34716310"|"13320259"
|||"Dip"|"34716225"|"13320392"
|||"Dip"|"34716256"|"13320410"
|||"Talf"|"34716140"|"13320345"
|||"Dip"|"34716173"|"13320362"
|||"Dip"|"34716160"|"13320355"
|||"Rise"|"34716203"|"13320379"
|||"Dip"|"34715876"|"13320208"
|||"Rise"|"34716171"|"13320361"
|||"Dip"|"34716366"|"13320372"
||"Tread"||"34716314"|"13320261"
|||"Talf"|"34716129"|"13320340"
|||"Talf"|"34716009"|"13320281"
|||"Dip"|"34715790"|"13320165"
|||"Talf"|"34716020"|"13320289"
|||"Dip"|"34715823"|"13320181"
|||"Talf"|"34715749"|"13320143"
|||"Dip"|"34716082"|"13320317"
|||"Rise"|"34716192"|"13320374"
||"Riser"||"34716377"|"13320401"
|||"Dip"|"34715801"|"13320173"
|||"Dip"|"34716055"|"13320303"
|||"Dip"|"34716119"|"13320337"
|||"Talf"|"34715904"|"13320223"
|||"Talf"|"34715833"|"13320184"
|||"Talf"|"34715981"|"13320265"
|||"Talf"|"34716329"|"13320287"
|||"Dip"|"34716145"|"13320349"
|||"Rise"|"34716325"|"13320276"
|||"Talf"|"34715989"|"13320269"
|||"Talf"|"34716351"|"13320338"
|||"Dip"|"34715770"|"13320152"
|||"Dip"|"34715822"|"13320180"
|||"Rise"|"34715865"|"13320200"
|||"Rise"|"34716075"|"13320312"
|||"Talf"|"34716086"|"13320319"
|||"Talf"|"34716144"|"13320348"
|||"Rise"|"34716181"|"13320366"
|||"Dip"|"34716255"|"13320409"
|"Side Slope"|||"34716182"|"13320367"
|||"Talf"|"34715812"|"13320176"
|||"Talf"|"34716229"|"13320395"
|||"Rise"|"34716281"|"13320209"
|"Side Slope"|||"34716388"|"13320417"
|||"Talf"|"34716207"|"13320380"
|||"Rise"|"34716292"|"13320229"
|||"Rise"|"34715958"|"13320252"
|||"Flat"|"34715959"|"13320253"
|||"Talf"|"34715854"|"13320196"
|||"Rise"|"34716141"|"13320346"
|||"Dip"|"34716133"|"13320342"
|||"Dip"|"34716402"|"13320419"
|||"Talf"|"34716344"|"13320311"
|||"Talf"|"34716159"|"13320354"
|||"Talf"|"34715875"|"13320207"
|||"Dip"|"34716233"|"13320397"
|||"Talf"|"34716063"|"13320307"
||"Tread"||"34716270"|"13320179"
|||"Rise"|"34716365"|"13320370"
